Time,sanitized_timestamp_for_iri,s4MMDC.Amp.mag.f
2024-06-28T12:20:00,20240628122000,55.1
2024-06-28T12:30:00,20240628123000,52.3
2024-06-28T12:40:00,20240628124000,49.5
2024-06-28T12:50:00,20240628125000,49.6
2024-06-28T13:00:00,20240628130000,50.0
2024-06-28T13:10:00,20240628131000,48.4
2024-06-28T13:20:00,20240628132000,48.4
2024-06-28T13:30:00,20240628133000,46.5
2024-06-28T13:40:00,20240628134000,45.2
2024-06-28T13:50:00,20240628135000,44.5
2024-06-28T14:00:00,20240628140000,43.8
2024-06-28T14:10:00,20240628141000,42.9
2024-06-28T14:20:00,20240628142000,42.1
2024-06-28T14:30:00,20240628143000,40.9
2024-06-28T14:40:00,20240628144000,39.1
2024-06-28T14:50:00,20240628145000,36.9
2024-06-28T15:00:00,20240628150000,36.3
2024-06-28T15:10:00,20240628151000,34.9
2024-06-28T15:20:00,20240628152000,32.7
2024-06-28T15:30:00,20240628153000,30.5
2024-06-28T15:40:00,20240628154000,28.3
2024-06-28T15:50:00,20240628155000,26.5
2024-06-28T16:00:00,20240628160000,23.9
2024-06-28T16:10:00,20240628161000,21.8
2024-06-28T16:20:00,20240628162000,19.8
2024-06-28T16:30:00,20240628163000,20.4
2024-06-28T16:40:00,20240628164000,17.8
2024-06-28T16:50:00,20240628165000,15.9
2024-06-28T17:00:00,20240628170000,13.3
2024-06-28T17:10:00,20240628171000,11.8
2024-06-28T17:20:00,20240628172000,10.6
2024-06-28T17:30:00,20240628173000,7.94
2024-06-28T17:40:00,20240628174000,5.98
2024-06-28T17:50:00,20240628175000,5.24
2024-06-28T18:00:00,20240628180000,4.86
2024-06-28T18:10:00,20240628181000,4.47
2024-06-28T18:20:00,20240628182000,3.88
2024-06-28T18:30:00,20240628183000,3.08
2024-06-28T18:40:00,20240628184000,2.18
2024-06-28T18:50:00,20240628185000,1.29
2024-06-28T19:00:00,20240628190000,0.395
2024-06-28T19:10:00,20240628191000,-0.245
2024-06-28T19:20:00,20240628192000,-0.264
2024-06-28T19:30:00,20240628193000,-0.254
2024-06-28T19:40:00,20240628194000,-0.243
2024-06-28T19:50:00,20240628195000,-0.233
2024-06-28T20:00:00,20240628200000,-0.223
2024-06-28T20:10:00,20240628201000,-0.213
2024-06-28T20:20:00,20240628202000,-0.203
2024-06-28T20:30:00,20240628203000,-0.193
2024-06-28T20:40:00,20240628204000,-0.183
2024-06-28T20:50:00,20240628205000,-0.173
2024-06-28T21:00:00,20240628210000,-0.163
2024-06-28T21:10:00,20240628211000,-0.153
2024-06-28T21:20:00,20240628212000,-0.143
2024-06-28T21:30:00,20240628213000,-0.133
2024-06-28T21:40:00,20240628214000,-0.123
2024-06-28T21:50:00,20240628215000,-0.113
2024-06-28T22:00:00,20240628220000,-0.103
2024-06-28T22:10:00,20240628221000,-0.226
2024-06-28T22:20:00,20240628222000,-0.223
2024-06-28T22:30:00,20240628223000,-0.22
2024-06-28T22:40:00,20240628224000,-0.218
2024-06-28T22:50:00,20240628225000,-0.215
2024-06-28T23:00:00,20240628230000,-0.212
2024-06-28T23:10:00,20240628231000,-0.209
2024-06-28T23:20:00,20240628232000,-0.206
2024-06-28T23:30:00,20240628233000,-0.204
2024-06-28T23:40:00,20240628234000,-0.201
2024-06-28T23:50:00,20240628235000,-0.198
2024-06-29T00:00:00,20240629000000,-0.195
2024-06-29T00:10:00,20240629001000,-0.193
2024-06-29T00:20:00,20240629002000,-0.19
2024-06-29T00:30:00,20240629003000,-0.187
2024-06-29T00:40:00,20240629004000,-0.184
2024-06-29T00:50:00,20240629005000,-0.182
2024-06-29T01:00:00,20240629010000,-0.179
2024-06-29T01:10:00,20240629011000,-0.186
2024-06-29T01:20:00,20240629012000,-0.183
2024-06-29T01:30:00,20240629013000,-0.181
2024-06-29T01:40:00,20240629014000,-0.178
2024-06-29T01:50:00,20240629015000,-0.176
2024-06-29T02:00:00,20240629020000,-0.173
2024-06-29T02:10:00,20240629021000,-0.171
2024-06-29T02:20:00,20240629022000,-0.168
2024-06-29T02:30:00,20240629023000,-0.166
2024-06-29T02:40:00,20240629024000,-0.163
2024-06-29T02:50:00,20240629025000,-0.161
2024-06-29T03:00:00,20240629030000,-0.158
2024-06-29T03:10:00,20240629031000,-0.156
2024-06-29T03:20:00,20240629032000,-0.153
2024-06-29T03:30:00,20240629033000,-0.151
2024-06-29T03:40:00,20240629034000,-0.148
2024-06-29T03:50:00,20240629035000,-0.146
2024-06-29T04:00:00,20240629040000,-0.143
2024-06-29T04:10:00,20240629041000,-0.141
2024-06-29T04:20:00,20240629042000,-0.138
2024-06-29T04:30:00,20240629043000,-0.136
2024-06-29T04:40:00,20240629044000,-0.133
2024-06-29T04:50:00,20240629045000,-0.131
2024-06-29T05:00:00,20240629050000,-0.128
2024-06-29T05:10:00,20240629051000,1.23
2024-06-29T05:20:00,20240629052000,2.25
2024-06-29T05:30:00,20240629053000,3.98
2024-06-29T05:40:00,20240629054000,2.85
2024-06-29T05:50:00,20240629055000,1.57
2024-06-29T06:00:00,20240629060000,1.75
2024-06-29T06:10:00,20240629061000,2.24
2024-06-29T06:20:00,20240629062000,1.02
2024-06-29T06:30:00,20240629063000,0.0302
2024-06-29T06:40:00,20240629064000,0.151
2024-06-29T06:50:00,20240629065000,0.272
2024-06-29T07:00:00,20240629070000,0.392
2024-06-29T07:10:00,20240629071000,3.28
2024-06-29T07:20:00,20240629072000,3.57
2024-06-29T07:30:00,20240629073000,1.37
2024-06-29T07:40:00,20240629074000,1.13
2024-06-29T07:50:00,20240629075000,1.05
2024-06-29T08:00:00,20240629080000,1.23
2024-06-29T08:10:00,20240629081000,1.9
2024-06-29T08:20:00,20240629082000,1.33
2024-06-29T08:30:00,20240629083000,1.1
2024-06-29T08:40:00,20240629084000,0.926
2024-06-29T08:50:00,20240629085000,1.41
2024-06-29T09:00:00,20240629090000,1.41
2024-06-29T09:10:00,20240629091000,1.69
2024-06-29T09:20:00,20240629092000,1.86
2024-06-29T09:30:00,20240629093000,1.71
2024-06-29T09:40:00,20240629094000,2.79
2024-06-29T09:50:00,20240629095000,1.35
2024-06-29T10:00:00,20240629100000,1.36
2024-06-29T10:10:00,20240629101000,1.37
2024-06-29T10:20:00,20240629102000,1.33
2024-06-29T10:30:00,20240629103000,1.63
2024-06-29T10:40:00,20240629104000,2.77
2024-06-29T10:50:00,20240629105000,1.44
2024-06-29T11:00:00,20240629110000,0.0695
2024-06-29T11:10:00,20240629111000,1.95
2024-06-29T11:20:00,20240629112000,4.53
2024-06-29T11:30:00,20240629113000,8.33
2024-06-29T11:40:00,20240629114000,14.7
2024-06-29T11:50:00,20240629115000,13.4
2024-06-29T12:00:00,20240629120000,6.26
2024-06-29T12:10:00,20240629121000,1.76
2024-06-29T12:20:00,20240629122000,3.27
2024-06-29T12:30:00,20240629123000,16.1
2024-06-29T12:40:00,20240629124000,24.4
2024-06-29T12:50:00,20240629125000,44.1
2024-06-29T13:00:00,20240629130000,51.1
2024-06-29T13:10:00,20240629131000,56.2
2024-06-29T13:20:00,20240629132000,56.8
2024-06-29T13:30:00,20240629133000,63.0
2024-06-29T13:40:00,20240629134000,36.9
2024-06-29T13:50:00,20240629135000,5.56
2024-06-29T14:00:00,20240629140000,1.15
2024-06-29T14:10:00,20240629141000,5.41
2024-06-29T14:20:00,20240629142000,12.6
2024-06-29T14:30:00,20240629143000,16.7
2024-06-29T14:40:00,20240629144000,26.3
2024-06-29T14:50:00,20240629145000,33.2
2024-06-29T15:00:00,20240629150000,41.6
2024-06-29T15:10:00,20240629151000,37.7
2024-06-29T15:20:00,20240629152000,39.1
2024-06-29T15:30:00,20240629153000,39.1
2024-06-29T15:40:00,20240629154000,36.4
2024-06-29T15:50:00,20240629155000,21.3
2024-06-29T16:00:00,20240629160000,16.1
2024-06-29T16:10:00,20240629161000,15.3
2024-06-29T16:20:00,20240629162000,18.2
2024-06-29T16:30:00,20240629163000,17.3
2024-06-29T16:40:00,20240629164000,23.0
2024-06-29T16:50:00,20240629165000,19.2
2024-06-29T17:00:00,20240629170000,17.1
2024-06-29T17:10:00,20240629171000,13.2
2024-06-29T17:20:00,20240629172000,13.5
2024-06-29T17:30:00,20240629173000,12.4
2024-06-29T17:40:00,20240629174000,10.3
2024-06-29T17:50:00,20240629175000,7.12
2024-06-29T18:00:00,20240629180000,4.35
2024-06-29T18:10:00,20240629181000,2.69
2024-06-29T18:20:00,20240629182000,1.78
2024-06-29T18:30:00,20240629183000,1.43
2024-06-29T18:40:00,20240629184000,0.831
2024-06-29T18:50:00,20240629185000,0.235
2024-06-29T19:00:00,20240629190000,-0.141
2024-06-29T19:10:00,20240629191000,-0.146
2024-06-29T19:20:00,20240629192000,-0.142
2024-06-29T19:30:00,20240629193000,-0.139
2024-06-29T19:40:00,20240629194000,-0.135
2024-06-29T19:50:00,20240629195000,-0.131
2024-06-29T20:00:00,20240629200000,-0.127
2024-06-29T20:10:00,20240629201000,-0.123
2024-06-29T20:20:00,20240629202000,-0.119
2024-06-29T20:30:00,20240629203000,-0.115
2024-06-29T20:40:00,20240629204000,-0.111
2024-06-29T20:50:00,20240629205000,-0.107
2024-06-29T21:00:00,20240629210000,-0.103
2024-06-29T21:10:00,20240629211000,-0.0995
2024-06-29T21:20:00,20240629212000,-0.0956
2024-06-29T21:30:00,20240629213000,-0.0917
2024-06-29T21:40:00,20240629214000,-0.0878
2024-06-29T21:50:00,20240629215000,-0.0839
2024-06-29T22:00:00,20240629220000,-0.0799
2024-06-29T22:10:00,20240629221000,-0.076
2024-06-29T22:20:00,20240629222000,-0.0721
2024-06-29T22:30:00,20240629223000,-0.0588
2024-06-29T22:40:00,20240629224000,-0.029
2024-06-29T22:50:00,20240629225000,0.0011
2024-06-29T23:00:00,20240629230000,0.043
2024-06-29T23:10:00,20240629231000,0.106
2024-06-29T23:20:00,20240629232000,0.168
2024-06-29T23:30:00,20240629233000,0.206
2024-06-29T23:40:00,20240629234000,0.198
2024-06-29T23:50:00,20240629235000,0.189
2024-06-30T00:00:00,20240630000000,0.181
2024-06-30T00:10:00,20240630001000,0.172
2024-06-30T00:20:00,20240630002000,0.164
2024-06-30T00:30:00,20240630003000,0.155
2024-06-30T00:40:00,20240630004000,0.147
2024-06-30T00:50:00,20240630005000,0.138
2024-06-30T01:00:00,20240630010000,0.13
2024-06-30T01:10:00,20240630011000,0.465
2024-06-30T01:20:00,20240630012000,0.49
2024-06-30T01:30:00,20240630013000,0.515
2024-06-30T01:40:00,20240630014000,0.539
2024-06-30T01:50:00,20240630015000,0.564
2024-06-30T02:00:00,20240630020000,0.589
2024-06-30T02:10:00,20240630021000,0.614
2024-06-30T02:20:00,20240630022000,0.638
2024-06-30T02:30:00,20240630023000,0.663
2024-06-30T02:40:00,20240630024000,0.688
2024-06-30T02:50:00,20240630025000,0.712
2024-06-30T03:00:00,20240630030000,0.737
2024-06-30T03:10:00,20240630031000,0.762
2024-06-30T03:20:00,20240630032000,0.787
2024-06-30T03:30:00,20240630033000,0.811
2024-06-30T03:40:00,20240630034000,0.836
2024-06-30T03:50:00,20240630035000,0.861
2024-06-30T04:00:00,20240630040000,0.886
2024-06-30T04:10:00,20240630041000,0.91
2024-06-30T04:20:00,20240630042000,0.935
2024-06-30T04:30:00,20240630043000,0.96
2024-06-30T04:40:00,20240630044000,0.984
2024-06-30T04:50:00,20240630045000,1.01
2024-06-30T05:00:00,20240630050000,1.03
2024-06-30T05:10:00,20240630051000,1.35
2024-06-30T05:20:00,20240630052000,1.86
2024-06-30T05:30:00,20240630053000,2.65
2024-06-30T05:40:00,20240630054000,3.67
2024-06-30T05:50:00,20240630055000,4.65
2024-06-30T06:00:00,20240630060000,5.65
2024-06-30T06:10:00,20240630061000,7.32
2024-06-30T06:20:00,20240630062000,9.31
2024-06-30T06:30:00,20240630063000,11.2
2024-06-30T06:40:00,20240630064000,12.6
2024-06-30T06:50:00,20240630065000,15.2
2024-06-30T07:00:00,20240630070000,17.2
2024-06-30T07:10:00,20240630071000,19.0
2024-06-30T07:20:00,20240630072000,21.3
2024-06-30T07:30:00,20240630073000,23.9
2024-06-30T07:40:00,20240630074000,25.5
2024-06-30T07:50:00,20240630075000,28.1
2024-06-30T08:00:00,20240630080000,30.4
2024-06-30T08:10:00,20240630081000,33.1
2024-06-30T08:20:00,20240630082000,34.7
2024-06-30T08:30:00,20240630083000,36.2
2024-06-30T08:40:00,20240630084000,37.9
2024-06-30T08:50:00,20240630085000,38.8
2024-06-30T09:00:00,20240630090000,41.3
2024-06-30T09:10:00,20240630091000,42.6
2024-06-30T09:20:00,20240630092000,43.4
2024-06-30T09:30:00,20240630093000,46.7
2024-06-30T09:40:00,20240630094000,47.7
2024-06-30T09:50:00,20240630095000,48.8
2024-06-30T10:00:00,20240630100000,50.7
2024-06-30T10:10:00,20240630101000,52.7
2024-06-30T10:20:00,20240630102000,53.6
2024-06-30T10:30:00,20240630103000,55.2
2024-06-30T10:40:00,20240630104000,53.7
2024-06-30T10:50:00,20240630105000,49.0
2024-06-30T11:00:00,20240630110000,51.1
2024-06-30T11:10:00,20240630111000,39.8
2024-06-30T11:20:00,20240630112000,31.9
2024-06-30T11:30:00,20240630113000,34.3
2024-06-30T11:40:00,20240630114000,30.5
2024-06-30T11:50:00,20240630115000,35.0
2024-06-30T12:00:00,20240630120000,31.6
2024-06-30T12:10:00,20240630121000,27.7
2024-06-30T12:20:00,20240630122000,27.3
2024-06-30T12:30:00,20240630123000,34.7
2024-06-30T12:40:00,20240630124000,29.9
2024-06-30T12:50:00,20240630125000,23.7
2024-06-30T13:00:00,20240630130000,29.9
2024-06-30T13:10:00,20240630131000,39.2
2024-06-30T13:20:00,20240630132000,43.6
2024-06-30T13:30:00,20240630133000,29.4
2024-06-30T13:40:00,20240630134000,25.8
2024-06-30T13:50:00,20240630135000,35.1
2024-06-30T14:00:00,20240630140000,18.6
2024-06-30T14:10:00,20240630141000,31.2
2024-06-30T14:20:00,20240630142000,29.6
2024-06-30T14:30:00,20240630143000,33.5
2024-06-30T14:40:00,20240630144000,30.5
2024-06-30T14:50:00,20240630145000,28.5
2024-06-30T15:00:00,20240630150000,29.4
2024-06-30T15:10:00,20240630151000,31.4
2024-06-30T15:20:00,20240630152000,21.1
2024-06-30T15:30:00,20240630153000,19.3
2024-06-30T15:40:00,20240630154000,17.8
2024-06-30T15:50:00,20240630155000,24.7
2024-06-30T16:00:00,20240630160000,17.2
2024-06-30T16:10:00,20240630161000,14.2
2024-06-30T16:20:00,20240630162000,11.9
2024-06-30T16:30:00,20240630163000,17.8
2024-06-30T16:40:00,20240630164000,21.2
2024-06-30T16:50:00,20240630165000,18.6
2024-06-30T17:00:00,20240630170000,18.8
2024-06-30T17:10:00,20240630171000,15.9
2024-06-30T17:20:00,20240630172000,14.1
2024-06-30T17:30:00,20240630173000,9.4
2024-06-30T17:40:00,20240630174000,6.79
2024-06-30T17:50:00,20240630175000,5.55
2024-06-30T18:00:00,20240630180000,6.35
2024-06-30T18:10:00,20240630181000,5.62
2024-06-30T18:20:00,20240630182000,4.26
2024-06-30T18:30:00,20240630183000,3.53
2024-06-30T18:40:00,20240630184000,2.5
2024-06-30T18:50:00,20240630185000,1.45
2024-06-30T19:00:00,20240630190000,0.171
2024-06-30T19:10:00,20240630191000,-0.257
