Time,sanitized_timestamp_for_iri,s4MMET.POAInsol1.mag.f
2024-06-27T00:10:00,20240627001000,-1.31
2024-06-27T00:20:00,20240627002000,-1.34
2024-06-27T00:30:00,20240627003000,-1.31
2024-06-27T00:40:00,20240627004000,-1.31
2024-06-27T00:50:00,20240627005000,-1.31
2024-06-27T01:00:00,20240627010000,-1.31
2024-06-27T01:10:00,20240627011000,-1.34
2024-06-27T01:20:00,20240627012000,-1.32
2024-06-27T01:30:00,20240627013000,-1.33
2024-06-27T01:40:00,20240627014000,-1.27
2024-06-27T01:50:00,20240627015000,-1.3
2024-06-27T02:00:00,20240627020000,-1.34
2024-06-27T02:10:00,20240627021000,-1.31
2024-06-27T02:20:00,20240627022000,-1.3
2024-06-27T02:30:00,20240627023000,-1.32
2024-06-27T02:40:00,20240627024000,-1.29
2024-06-27T02:50:00,20240627025000,-1.27
2024-06-27T03:00:00,20240627030000,-1.29
2024-06-27T03:10:00,20240627031000,-1.24
2024-06-27T03:20:00,20240627032000,-1.27
2024-06-27T03:30:00,20240627033000,-1.24
2024-06-27T03:40:00,20240627034000,-1.24
2024-06-27T03:50:00,20240627035000,-1.21
2024-06-27T04:00:00,20240627040000,-1.16
2024-06-27T04:10:00,20240627041000,-1.14
2024-06-27T04:20:00,20240627042000,1.53
2024-06-27T04:30:00,20240627043000,5.96
2024-06-27T04:40:00,20240627044000,11.6
2024-06-27T04:50:00,20240627045000,21.6
2024-06-27T05:00:00,20240627050000,31.7
2024-06-27T05:10:00,20240627051000,44.6
2024-06-27T05:20:00,20240627052000,54.3
2024-06-27T05:30:00,20240627053000,64.2
2024-06-27T05:40:00,20240627054000,78.7
2024-06-27T05:50:00,20240627055000,94.9
2024-06-27T06:00:00,20240627060000,117.0
2024-06-27T06:10:00,20240627061000,141.0
2024-06-27T06:20:00,20240627062000,168.0
2024-06-27T06:30:00,20240627063000,194.0
2024-06-27T06:40:00,20240627064000,225.0
2024-06-27T06:50:00,20240627065000,257.0
2024-06-27T07:00:00,20240627070000,291.0
2024-06-27T07:10:00,20240627071000,326.0
2024-06-27T07:20:00,20240627072000,359.0
2024-06-27T07:30:00,20240627073000,395.0
2024-06-27T07:40:00,20240627074000,430.0
2024-06-27T07:50:00,20240627075000,468.0
2024-06-27T08:00:00,20240627080000,507.0
2024-06-27T08:10:00,20240627081000,536.0
2024-06-27T08:20:00,20240627082000,565.0
2024-06-27T08:30:00,20240627083000,594.0
2024-06-27T08:40:00,20240627084000,631.0
2024-06-27T08:50:00,20240627085000,658.0
2024-06-27T09:00:00,20240627090000,680.0
2024-06-27T09:10:00,20240627091000,712.0
2024-06-27T09:20:00,20240627092000,732.0
2024-06-27T09:30:00,20240627093000,756.0
2024-06-27T09:40:00,20240627094000,783.0
2024-06-27T09:50:00,20240627095000,810.0
2024-06-27T10:00:00,20240627100000,827.0
2024-06-27T10:10:00,20240627101000,845.0
2024-06-27T10:20:00,20240627102000,868.0
2024-06-27T10:30:00,20240627103000,887.0
2024-06-27T10:40:00,20240627104000,899.0
2024-06-27T10:50:00,20240627105000,910.0
2024-06-27T11:00:00,20240627110000,922.0
2024-06-27T11:10:00,20240627111000,939.0
2024-06-27T11:20:00,20240627112000,948.0
2024-06-27T11:30:00,20240627113000,955.0
2024-06-27T11:40:00,20240627114000,960.0
2024-06-27T11:50:00,20240627115000,965.0
2024-06-27T12:00:00,20240627120000,968.0
2024-06-27T12:10:00,20240627121000,970.0
2024-06-27T12:20:00,20240627122000,967.0
2024-06-27T12:30:00,20240627123000,963.0
2024-06-27T12:40:00,20240627124000,962.0
2024-06-27T12:50:00,20240627125000,950.0
2024-06-27T13:00:00,20240627130000,949.0
2024-06-27T13:10:00,20240627131000,936.0
2024-06-27T13:20:00,20240627132000,912.0
2024-06-27T13:30:00,20240627133000,921.0
2024-06-27T13:40:00,20240627134000,895.0
2024-06-27T13:50:00,20240627135000,862.0
2024-06-27T14:00:00,20240627140000,807.0
2024-06-27T14:10:00,20240627141000,803.0
2024-06-27T14:20:00,20240627142000,797.0
2024-06-27T14:30:00,20240627143000,790.0
2024-06-27T14:40:00,20240627144000,735.0
2024-06-27T14:50:00,20240627145000,705.0
2024-06-27T15:00:00,20240627150000,702.0
2024-06-27T15:10:00,20240627151000,647.0
2024-06-27T15:20:00,20240627152000,610.0
2024-06-27T15:30:00,20240627153000,594.0
2024-06-27T15:40:00,20240627154000,547.0
2024-06-27T15:50:00,20240627155000,525.0
2024-06-27T16:00:00,20240627160000,491.0
2024-06-27T16:10:00,20240627161000,467.0
2024-06-27T16:20:00,20240627162000,336.0
2024-06-27T16:30:00,20240627163000,238.0
2024-06-27T16:40:00,20240627164000,241.0
2024-06-27T16:50:00,20240627165000,299.0
2024-06-27T17:00:00,20240627170000,355.0
2024-06-27T17:10:00,20240627171000,335.0
2024-06-27T17:20:00,20240627172000,257.0
2024-06-27T17:30:00,20240627173000,184.0
2024-06-27T17:40:00,20240627174000,119.0
2024-06-27T17:50:00,20240627175000,85.5
2024-06-27T18:00:00,20240627180000,91.3
2024-06-27T18:10:00,20240627181000,105.0
2024-06-27T18:20:00,20240627182000,89.3
2024-06-27T18:30:00,20240627183000,61.5
2024-06-27T18:40:00,20240627184000,43.9
2024-06-27T18:50:00,20240627185000,32.2
2024-06-27T19:00:00,20240627190000,28.7
2024-06-27T19:10:00,20240627191000,27.4
2024-06-27T19:20:00,20240627192000,31.5
2024-06-27T19:30:00,20240627193000,19.8
2024-06-27T19:40:00,20240627194000,0.296
2024-06-27T19:50:00,20240627195000,-1.54
2024-06-27T20:00:00,20240627200000,-1.55
2024-06-27T20:10:00,20240627201000,-1.51
2024-06-27T20:20:00,20240627202000,-1.52
2024-06-27T20:30:00,20240627203000,-1.5
2024-06-27T20:40:00,20240627204000,-1.51
2024-06-27T20:50:00,20240627205000,-1.53
2024-06-27T21:00:00,20240627210000,-1.53
2024-06-27T21:10:00,20240627211000,-1.5
2024-06-27T21:20:00,20240627212000,-1.49
2024-06-27T21:30:00,20240627213000,-1.44
2024-06-27T21:40:00,20240627214000,-1.47
2024-06-27T21:50:00,20240627215000,-1.47
2024-06-27T22:00:00,20240627220000,-1.44
2024-06-27T22:10:00,20240627221000,-1.46
2024-06-27T22:20:00,20240627222000,-1.4
2024-06-27T22:30:00,20240627223000,-1.44
2024-06-27T22:40:00,20240627224000,-1.42
2024-06-27T22:50:00,20240627225000,-1.37
2024-06-27T23:00:00,20240627230000,-1.39
2024-06-27T23:10:00,20240627231000,-1.36
2024-06-27T23:20:00,20240627232000,-1.39
2024-06-27T23:30:00,20240627233000,-1.39
2024-06-27T23:40:00,20240627234000,-1.34
2024-06-27T23:50:00,20240627235000,-1.37
2024-06-28T00:00:00,20240628000000,-1.35
2024-06-28T00:10:00,20240628001000,-1.35
2024-06-28T00:20:00,20240628002000,-1.32
2024-06-28T00:30:00,20240628003000,-1.34
2024-06-28T00:40:00,20240628004000,-1.21
2024-06-28T00:50:00,20240628005000,-1.33
2024-06-28T01:00:00,20240628010000,-1.31
2024-06-28T01:10:00,20240628011000,-1.33
2024-06-28T01:20:00,20240628012000,-1.33
2024-06-28T01:30:00,20240628013000,-1.3
2024-06-28T01:40:00,20240628014000,-1.32
2024-06-28T01:50:00,20240628015000,-1.34
2024-06-28T02:00:00,20240628020000,-1.3
2024-06-28T02:10:00,20240628021000,-1.27
2024-06-28T02:20:00,20240628022000,-1.28
2024-06-28T02:30:00,20240628023000,-1.33
2024-06-28T02:40:00,20240628024000,-1.31
2024-06-28T02:50:00,20240628025000,-1.27
2024-06-28T03:00:00,20240628030000,-1.32
2024-06-28T03:10:00,20240628031000,-1.24
2024-06-28T03:20:00,20240628032000,-0.168
2024-06-28T03:30:00,20240628033000,-0.528
2024-06-28T03:40:00,20240628034000,-1.3
2024-06-28T03:50:00,20240628035000,-1.35
2024-06-28T04:00:00,20240628040000,-1.34
2024-06-28T04:10:00,20240628041000,-0.881
2024-06-28T04:20:00,20240628042000,2.18
2024-06-28T04:30:00,20240628043000,8.05
2024-06-28T04:40:00,20240628044000,17.3
2024-06-28T04:50:00,20240628045000,30.5
2024-06-28T05:00:00,20240628050000,41.3
2024-06-28T05:10:00,20240628051000,49.0
2024-06-28T05:20:00,20240628052000,53.5
2024-06-28T05:30:00,20240628053000,49.6
2024-06-28T05:40:00,20240628054000,66.5
2024-06-28T05:50:00,20240628055000,94.0
2024-06-28T06:00:00,20240628060000,130.0
2024-06-28T06:10:00,20240628061000,146.0
2024-06-28T06:20:00,20240628062000,147.0
2024-06-28T06:30:00,20240628063000,187.0
2024-06-28T06:40:00,20240628064000,215.0
2024-06-28T06:50:00,20240628065000,240.0
2024-06-28T07:00:00,20240628070000,267.0
2024-06-28T07:10:00,20240628071000,308.0
2024-06-28T07:20:00,20240628072000,341.0
2024-06-28T07:30:00,20240628073000,378.0
2024-06-28T07:40:00,20240628074000,417.0
2024-06-28T07:50:00,20240628075000,452.0
2024-06-28T08:00:00,20240628080000,487.0
2024-06-28T08:10:00,20240628081000,521.0
2024-06-28T08:20:00,20240628082000,557.0
2024-06-28T08:30:00,20240628083000,590.0
2024-06-28T08:40:00,20240628084000,618.0
2024-06-28T08:50:00,20240628085000,646.0
2024-06-28T09:00:00,20240628090000,682.0
2024-06-28T09:10:00,20240628091000,712.0
2024-06-28T09:20:00,20240628092000,744.0
2024-06-28T09:30:00,20240628093000,763.0
2024-06-28T09:40:00,20240628094000,790.0
2024-06-28T09:50:00,20240628095000,807.0
2024-06-28T10:00:00,20240628100000,832.0
2024-06-28T10:10:00,20240628101000,857.0
2024-06-28T10:20:00,20240628102000,881.0
2024-06-28T10:30:00,20240628103000,892.0
2024-06-28T10:40:00,20240628104000,902.0
2024-06-28T10:50:00,20240628105000,912.0
2024-06-28T11:00:00,20240628110000,930.0
2024-06-28T11:10:00,20240628111000,943.0
2024-06-28T11:20:00,20240628112000,952.0
2024-06-28T11:30:00,20240628113000,955.0
2024-06-28T11:40:00,20240628114000,960.0
2024-06-28T11:50:00,20240628115000,952.0
2024-06-28T12:00:00,20240628120000,962.0
2024-06-28T12:10:00,20240628121000,967.0
2024-06-28T12:20:00,20240628122000,970.0
2024-06-28T12:30:00,20240628123000,935.0
2024-06-28T12:40:00,20240628124000,895.0
2024-06-28T12:50:00,20240628125000,901.0
2024-06-28T13:00:00,20240628130000,895.0
2024-06-28T13:10:00,20240628131000,866.0
2024-06-28T13:20:00,20240628132000,877.0
2024-06-28T13:30:00,20240628133000,841.0
2024-06-28T13:40:00,20240628134000,834.0
2024-06-28T13:50:00,20240628135000,819.0
2024-06-28T14:00:00,20240628140000,811.0
2024-06-28T14:10:00,20240628141000,800.0
2024-06-28T14:20:00,20240628142000,777.0
2024-06-28T14:30:00,20240628143000,762.0
2024-06-28T14:40:00,20240628144000,732.0
2024-06-28T14:50:00,20240628145000,705.0
2024-06-28T15:00:00,20240628150000,687.0
2024-06-28T15:10:00,20240628151000,656.0
2024-06-28T15:20:00,20240628152000,612.0
2024-06-28T15:30:00,20240628153000,578.0
2024-06-28T15:40:00,20240628154000,553.0
2024-06-28T15:50:00,20240628155000,511.0
2024-06-28T16:00:00,20240628160000,467.0
2024-06-28T16:10:00,20240628161000,428.0
2024-06-28T16:20:00,20240628162000,384.0
2024-06-28T16:30:00,20240628163000,387.0
2024-06-28T16:40:00,20240628164000,362.0
2024-06-28T16:50:00,20240628165000,332.0
2024-06-28T17:00:00,20240628170000,298.0
2024-06-28T17:10:00,20240628171000,268.0
2024-06-28T17:20:00,20240628172000,234.0
2024-06-28T17:30:00,20240628173000,170.0
2024-06-28T17:40:00,20240628174000,134.0
2024-06-28T17:50:00,20240628175000,137.0
2024-06-28T18:00:00,20240628180000,127.0
2024-06-28T18:10:00,20240628181000,109.0
2024-06-28T18:20:00,20240628182000,88.9
2024-06-28T18:30:00,20240628183000,72.8
2024-06-28T18:40:00,20240628184000,62.4
2024-06-28T18:50:00,20240628185000,46.7
2024-06-28T19:00:00,20240628190000,28.3
2024-06-28T19:10:00,20240628191000,14.8
2024-06-28T19:20:00,20240628192000,7.74
2024-06-28T19:30:00,20240628193000,1.83
2024-06-28T19:40:00,20240628194000,-1.44
2024-06-28T19:50:00,20240628195000,-1.43
2024-06-28T20:00:00,20240628200000,-1.43
2024-06-28T20:10:00,20240628201000,-1.41
2024-06-28T20:20:00,20240628202000,-1.44
2024-06-28T20:30:00,20240628203000,-1.43
2024-06-28T20:40:00,20240628204000,-1.38
2024-06-28T20:50:00,20240628205000,-1.36
2024-06-28T21:00:00,20240628210000,-1.38
2024-06-28T21:10:00,20240628211000,-1.42
2024-06-28T21:20:00,20240628212000,-1.36
2024-06-28T21:30:00,20240628213000,-1.31
2024-06-28T21:40:00,20240628214000,-1.33
2024-06-28T21:50:00,20240628215000,-1.33
2024-06-28T22:00:00,20240628220000,-1.33
2024-06-28T22:10:00,20240628221000,-1.33
2024-06-28T22:20:00,20240628222000,-1.3
2024-06-28T22:30:00,20240628223000,-1.3
2024-06-28T22:40:00,20240628224000,-1.31
2024-06-28T22:50:00,20240628225000,-1.3
2024-06-28T23:00:00,20240628230000,-1.31
2024-06-28T23:10:00,20240628231000,-1.31
2024-06-28T23:20:00,20240628232000,-1.26
2024-06-28T23:30:00,20240628233000,-1.3
2024-06-28T23:40:00,20240628234000,-1.32
2024-06-28T23:50:00,20240628235000,-1.31
2024-06-29T00:00:00,20240629000000,-1.26
2024-06-29T00:10:00,20240629001000,-1.32
2024-06-29T00:20:00,20240629002000,-1.25
2024-06-29T00:30:00,20240629003000,-0.827
2024-06-29T00:40:00,20240629004000,-1.17
2024-06-29T00:50:00,20240629005000,-1.29
2024-06-29T01:00:00,20240629010000,-1.31
2024-06-29T01:10:00,20240629011000,-1.28
2024-06-29T01:20:00,20240629012000,-1.28
2024-06-29T01:30:00,20240629013000,-1.27
2024-06-29T01:40:00,20240629014000,-1.3
2024-06-29T01:50:00,20240629015000,-1.33
2024-06-29T02:00:00,20240629020000,-1.25
2024-06-29T02:10:00,20240629021000,-1.25
2024-06-29T02:20:00,20240629022000,-1.31
2024-06-29T02:30:00,20240629023000,-1.32
2024-06-29T02:40:00,20240629024000,-1.34
2024-06-29T02:50:00,20240629025000,-1.27
2024-06-29T03:00:00,20240629030000,-1.34
2024-06-29T03:10:00,20240629031000,-1.26
2024-06-29T03:20:00,20240629032000,-1.29
2024-06-29T03:30:00,20240629033000,-1.33
2024-06-29T03:40:00,20240629034000,-1.28
2024-06-29T03:50:00,20240629035000,-1.23
2024-06-29T04:00:00,20240629040000,-1.26
2024-06-29T04:10:00,20240629041000,-1.11
2024-06-29T04:20:00,20240629042000,-0.263
2024-06-29T04:30:00,20240629043000,1.29
2024-06-29T04:40:00,20240629044000,5.71
2024-06-29T04:50:00,20240629045000,12.2
2024-06-29T05:00:00,20240629050000,20.8
2024-06-29T05:10:00,20240629051000,31.5
2024-06-29T05:20:00,20240629052000,54.1
2024-06-29T05:30:00,20240629053000,77.3
2024-06-29T05:40:00,20240629054000,54.3
2024-06-29T05:50:00,20240629055000,44.4
2024-06-29T06:00:00,20240629060000,46.0
2024-06-29T06:10:00,20240629061000,51.5
2024-06-29T06:20:00,20240629062000,34.5
2024-06-29T06:30:00,20240629063000,15.7
2024-06-29T06:40:00,20240629064000,12.6
2024-06-29T06:50:00,20240629065000,15.8
2024-06-29T07:00:00,20240629070000,17.5
2024-06-29T07:10:00,20240629071000,58.8
2024-06-29T07:20:00,20240629072000,65.3
2024-06-29T07:30:00,20240629073000,37.4
2024-06-29T07:40:00,20240629074000,35.2
2024-06-29T07:50:00,20240629075000,32.4
2024-06-29T08:00:00,20240629080000,32.3
2024-06-29T08:10:00,20240629081000,33.6
2024-06-29T08:20:00,20240629082000,19.8
2024-06-29T08:30:00,20240629083000,33.7
2024-06-29T08:40:00,20240629084000,29.3
2024-06-29T08:50:00,20240629085000,35.0
2024-06-29T09:00:00,20240629090000,38.6
2024-06-29T09:10:00,20240629091000,41.5
2024-06-29T09:20:00,20240629092000,49.4
2024-06-29T09:30:00,20240629093000,41.5
2024-06-29T09:40:00,20240629094000,53.4
2024-06-29T09:50:00,20240629095000,31.8
2024-06-29T10:00:00,20240629100000,32.4
2024-06-29T10:10:00,20240629101000,30.5
2024-06-29T10:20:00,20240629102000,29.0
2024-06-29T10:30:00,20240629103000,36.1
2024-06-29T10:40:00,20240629104000,49.7
2024-06-29T10:50:00,20240629105000,39.1
2024-06-29T11:00:00,20240629110000,31.2
2024-06-29T11:10:00,20240629111000,50.6
2024-06-29T11:20:00,20240629112000,96.0
2024-06-29T11:30:00,20240629113000,154.0
2024-06-29T11:40:00,20240629114000,264.0
2024-06-29T11:50:00,20240629115000,273.0
2024-06-29T12:00:00,20240629120000,116.0
2024-06-29T12:10:00,20240629121000,39.6
2024-06-29T12:20:00,20240629122000,53.1
2024-06-29T12:30:00,20240629123000,617.0
2024-06-29T12:40:00,20240629124000,517.0
2024-06-29T12:50:00,20240629125000,867.0
2024-06-29T13:00:00,20240629130000,972.0
2024-06-29T13:10:00,20240629131000,1008.0
2024-06-29T13:20:00,20240629132000,1011.0
2024-06-29T13:30:00,20240629133000,1142.0
2024-06-29T13:40:00,20240629134000,671.0
2024-06-29T13:50:00,20240629135000,92.0
2024-06-29T14:00:00,20240629140000,22.5
2024-06-29T14:10:00,20240629141000,88.9
2024-06-29T14:20:00,20240629142000,197.0
2024-06-29T14:30:00,20240629143000,266.0
2024-06-29T14:40:00,20240629144000,450.0
2024-06-29T14:50:00,20240629145000,551.0
2024-06-29T15:00:00,20240629150000,774.0
2024-06-29T15:10:00,20240629151000,774.0
2024-06-29T15:20:00,20240629152000,745.0
2024-06-29T15:30:00,20240629153000,709.0
2024-06-29T15:40:00,20240629154000,608.0
2024-06-29T15:50:00,20240629155000,295.0
2024-06-29T16:00:00,20240629160000,196.0
2024-06-29T16:10:00,20240629161000,184.0
2024-06-29T16:20:00,20240629162000,359.0
2024-06-29T16:30:00,20240629163000,400.0
2024-06-29T16:40:00,20240629164000,431.0
2024-06-29T16:50:00,20240629165000,399.0
2024-06-29T17:00:00,20240629170000,361.0
2024-06-29T17:10:00,20240629171000,303.0
2024-06-29T17:20:00,20240629172000,327.0
2024-06-29T17:30:00,20240629173000,280.0
2024-06-29T17:40:00,20240629174000,246.0
2024-06-29T17:50:00,20240629175000,195.0
2024-06-29T18:00:00,20240629180000,110.0
2024-06-29T18:10:00,20240629181000,78.2
2024-06-29T18:20:00,20240629182000,59.5
2024-06-29T18:30:00,20240629183000,51.9
2024-06-29T18:40:00,20240629184000,33.1
2024-06-29T18:50:00,20240629185000,28.5
2024-06-29T19:00:00,20240629190000,19.9
2024-06-29T19:10:00,20240629191000,20.2
2024-06-29T19:20:00,20240629192000,14.0
2024-06-29T19:30:00,20240629193000,6.35
2024-06-29T19:40:00,20240629194000,-0.499
2024-06-29T19:50:00,20240629195000,-1.33
2024-06-29T20:00:00,20240629200000,-1.32
2024-06-29T20:10:00,20240629201000,-1.31
2024-06-29T20:20:00,20240629202000,-1.27
2024-06-29T20:30:00,20240629203000,-1.27
2024-06-29T20:40:00,20240629204000,-1.29
2024-06-29T20:50:00,20240629205000,-1.29
2024-06-29T21:00:00,20240629210000,-1.25
2024-06-29T21:10:00,20240629211000,-1.27
2024-06-29T21:20:00,20240629212000,-1.21
2024-06-29T21:30:00,20240629213000,-1.26
2024-06-29T21:40:00,20240629214000,-1.23
2024-06-29T21:50:00,20240629215000,-1.26
2024-06-29T22:00:00,20240629220000,-1.25
2024-06-29T22:10:00,20240629221000,-1.26
2024-06-29T22:20:00,20240629222000,-1.16
2024-06-29T22:30:00,20240629223000,-1.18
2024-06-29T22:40:00,20240629224000,-1.21
2024-06-29T22:50:00,20240629225000,-1.2
2024-06-29T23:00:00,20240629230000,-1.16
2024-06-29T23:10:00,20240629231000,-1.21
2024-06-29T23:20:00,20240629232000,-1.19
2024-06-29T23:30:00,20240629233000,-1.15
2024-06-29T23:40:00,20240629234000,-1.17
2024-06-29T23:50:00,20240629235000,-1.23
2024-06-30T00:00:00,20240630000000,-1.2
2024-06-30T00:10:00,20240630001000,-1.17
2024-06-30T00:20:00,20240630002000,-1.18
2024-06-30T00:30:00,20240630003000,-1.16
2024-06-30T00:40:00,20240630004000,-1.13
2024-06-30T00:50:00,20240630005000,-1.09
2024-06-30T01:00:00,20240630010000,-1.19
2024-06-30T01:10:00,20240630011000,-1.11
2024-06-30T01:20:00,20240630012000,-1.1
2024-06-30T01:30:00,20240630013000,-1.13
2024-06-30T01:40:00,20240630014000,-1.1
2024-06-30T01:50:00,20240630015000,-1.15
2024-06-30T02:00:00,20240630020000,-1.12
2024-06-30T02:10:00,20240630021000,-1.12
2024-06-30T02:20:00,20240630022000,-1.11
2024-06-30T02:30:00,20240630023000,-1.06
2024-06-30T02:40:00,20240630024000,-1.08
2024-06-30T02:50:00,20240630025000,-1.12
2024-06-30T03:00:00,20240630030000,-1.07
2024-06-30T03:10:00,20240630031000,-1.05
2024-06-30T03:20:00,20240630032000,-1.08
2024-06-30T03:30:00,20240630033000,-1.08
2024-06-30T03:40:00,20240630034000,-1.05
2024-06-30T03:50:00,20240630035000,-1.06
2024-06-30T04:00:00,20240630040000,-1.06
2024-06-30T04:10:00,20240630041000,0.191
2024-06-30T04:20:00,20240630042000,6.27
2024-06-30T04:30:00,20240630043000,14.0
2024-06-30T04:40:00,20240630044000,22.7
2024-06-30T04:50:00,20240630045000,28.8
2024-06-30T05:00:00,20240630050000,28.5
2024-06-30T05:10:00,20240630051000,37.2
2024-06-30T05:20:00,20240630052000,49.7
2024-06-30T05:30:00,20240630053000,59.8
2024-06-30T05:40:00,20240630054000,72.0
2024-06-30T05:50:00,20240630055000,92.4
2024-06-30T06:00:00,20240630060000,117.0
2024-06-30T06:10:00,20240630061000,144.0
2024-06-30T06:20:00,20240630062000,174.0
2024-06-30T06:30:00,20240630063000,205.0
2024-06-30T06:40:00,20240630064000,234.0
2024-06-30T06:50:00,20240630065000,271.0
2024-06-30T07:00:00,20240630070000,306.0
2024-06-30T07:10:00,20240630071000,344.0
2024-06-30T07:20:00,20240630072000,382.0
2024-06-30T07:30:00,20240630073000,420.0
2024-06-30T07:40:00,20240630074000,455.0
2024-06-30T07:50:00,20240630075000,491.0
2024-06-30T08:00:00,20240630080000,527.0
2024-06-30T08:10:00,20240630081000,560.0
2024-06-30T08:20:00,20240630082000,592.0
2024-06-30T08:30:00,20240630083000,629.0
2024-06-30T08:40:00,20240630084000,659.0
2024-06-30T08:50:00,20240630085000,689.0
2024-06-30T09:00:00,20240630090000,721.0
2024-06-30T09:10:00,20240630091000,744.0
2024-06-30T09:20:00,20240630092000,779.0
2024-06-30T09:30:00,20240630093000,807.0
2024-06-30T09:40:00,20240630094000,828.0
2024-06-30T09:50:00,20240630095000,862.0
2024-06-30T10:00:00,20240630100000,880.0
2024-06-30T10:10:00,20240630101000,901.0
2024-06-30T10:20:00,20240630102000,918.0
2024-06-30T10:30:00,20240630103000,914.0
2024-06-30T10:40:00,20240630104000,903.0
2024-06-30T10:50:00,20240630105000,826.0
2024-06-30T11:00:00,20240630110000,906.0
2024-06-30T11:10:00,20240630111000,676.0
2024-06-30T11:20:00,20240630112000,571.0
2024-06-30T11:30:00,20240630113000,613.0
2024-06-30T11:40:00,20240630114000,535.0
2024-06-30T11:50:00,20240630115000,612.0
2024-06-30T12:00:00,20240630120000,527.0
2024-06-30T12:10:00,20240630121000,510.0
2024-06-30T12:20:00,20240630122000,502.0
2024-06-30T12:30:00,20240630123000,596.0
2024-06-30T12:40:00,20240630124000,523.0
2024-06-30T12:50:00,20240630125000,418.0
2024-06-30T13:00:00,20240630130000,543.0
2024-06-30T13:10:00,20240630131000,683.0
2024-06-30T13:20:00,20240630132000,683.0
2024-06-30T13:30:00,20240630133000,523.0
2024-06-30T13:40:00,20240630134000,465.0
2024-06-30T13:50:00,20240630135000,681.0
2024-06-30T14:00:00,20240630140000,362.0
2024-06-30T14:10:00,20240630141000,559.0
2024-06-30T14:20:00,20240630142000,517.0
2024-06-30T14:30:00,20240630143000,603.0
2024-06-30T14:40:00,20240630144000,527.0
2024-06-30T14:50:00,20240630145000,557.0
2024-06-30T15:00:00,20240630150000,632.0
2024-06-30T15:10:00,20240630151000,672.0
2024-06-30T15:20:00,20240630152000,444.0
2024-06-30T15:30:00,20240630153000,394.0
2024-06-30T15:40:00,20240630154000,354.0
2024-06-30T15:50:00,20240630155000,408.0
2024-06-30T16:00:00,20240630160000,279.0
2024-06-30T16:10:00,20240630161000,244.0
2024-06-30T16:20:00,20240630162000,212.0
2024-06-30T16:30:00,20240630163000,308.0
2024-06-30T16:40:00,20240630164000,407.0
2024-06-30T16:50:00,20240630165000,365.0
2024-06-30T17:00:00,20240630170000,365.0
2024-06-30T17:10:00,20240630171000,302.0
2024-06-30T17:20:00,20240630172000,293.0
2024-06-30T17:30:00,20240630173000,205.0
2024-06-30T17:40:00,20240630174000,151.0
2024-06-30T17:50:00,20240630175000,155.0
2024-06-30T18:00:00,20240630180000,144.0
2024-06-30T18:10:00,20240630181000,121.0
2024-06-30T18:20:00,20240630182000,85.2
2024-06-30T18:30:00,20240630183000,78.0
2024-06-30T18:40:00,20240630184000,58.7
