Time,sanitized_timestamp_for_iri,s4MMET.POAInsol1.mag.f
2024-06-27T12:40:00,20240627124000,950.0
2024-06-27T12:50:00,20240627125000,937.0
2024-06-27T13:00:00,20240627130000,938.0
2024-06-27T13:10:00,20240627131000,926.0
2024-06-27T13:20:00,20240627132000,903.0
2024-06-27T13:30:00,20240627133000,913.0
2024-06-27T13:40:00,20240627134000,888.0
2024-06-27T13:50:00,20240627135000,853.0
2024-06-27T14:00:00,20240627140000,797.0
2024-06-27T14:10:00,20240627141000,793.0
2024-06-27T14:20:00,20240627142000,783.0
2024-06-27T14:30:00,20240627143000,781.0
2024-06-27T14:40:00,20240627144000,727.0
2024-06-27T14:50:00,20240627145000,693.0
2024-06-27T15:00:00,20240627150000,691.0
2024-06-27T15:10:00,20240627151000,636.0
2024-06-27T15:20:00,20240627152000,594.0
2024-06-27T15:30:00,20240627153000,583.0
2024-06-27T15:40:00,20240627154000,539.0
2024-06-27T15:50:00,20240627155000,515.0
2024-06-27T16:00:00,20240627160000,481.0
2024-06-27T16:10:00,20240627161000,453.0
2024-06-27T16:20:00,20240627162000,314.0
2024-06-27T16:30:00,20240627163000,229.0
2024-06-27T16:40:00,20240627164000,232.0
2024-06-27T16:50:00,20240627165000,290.0
2024-06-27T17:00:00,20240627170000,349.0
2024-06-27T17:10:00,20240627171000,332.0
2024-06-27T17:20:00,20240627172000,251.0
2024-06-27T17:30:00,20240627173000,178.0
2024-06-27T17:40:00,20240627174000,118.0
2024-06-27T17:50:00,20240627175000,86.8
2024-06-27T18:00:00,20240627180000,93.5
2024-06-27T18:10:00,20240627181000,106.0
2024-06-27T18:20:00,20240627182000,89.3
2024-06-27T18:30:00,20240627183000,61.3
2024-06-27T18:40:00,20240627184000,44.1
2024-06-27T18:50:00,20240627185000,33.0
2024-06-27T19:00:00,20240627190000,29.7
2024-06-27T19:10:00,20240627191000,28.5
2024-06-27T19:20:00,20240627192000,32.8
2024-06-27T19:30:00,20240627193000,21.4
2024-06-27T19:40:00,20240627194000,1.87
2024-06-27T19:50:00,20240627195000,0.565
2024-06-27T20:00:00,20240627200000,0.546
2024-06-27T20:10:00,20240627201000,0.549
2024-06-27T20:20:00,20240627202000,0.481
2024-06-27T20:30:00,20240627203000,0.483
2024-06-27T20:40:00,20240627204000,0.565
2024-06-27T20:50:00,20240627205000,0.515
2024-06-27T21:00:00,20240627210000,0.597
2024-06-27T21:10:00,20240627211000,0.447
2024-06-27T21:20:00,20240627212000,0.45
2024-06-27T21:30:00,20240627213000,0.609
2024-06-27T21:40:00,20240627214000,0.429
2024-06-27T21:50:00,20240627215000,0.523
2024-06-27T22:00:00,20240627220000,0.413
2024-06-27T22:10:00,20240627221000,0.506
2024-06-27T22:20:00,20240627222000,0.501
2024-06-27T22:30:00,20240627223000,0.589
2024-06-27T22:40:00,20240627224000,0.515
2024-06-27T22:50:00,20240627225000,0.339
2024-06-27T23:00:00,20240627230000,0.639
2024-06-27T23:10:00,20240627231000,0.413
2024-06-27T23:20:00,20240627232000,0.437
2024-06-27T23:30:00,20240627233000,0.514
2024-06-27T23:40:00,20240627234000,0.346
2024-06-27T23:50:00,20240627235000,0.581
2024-06-28T00:00:00,20240628000000,0.482
2024-06-28T00:10:00,20240628001000,0.517
2024-06-28T00:20:00,20240628002000,0.437
2024-06-28T00:30:00,20240628003000,0.547
2024-06-28T00:40:00,20240628004000,0.63
2024-06-28T00:50:00,20240628005000,0.465
2024-06-28T01:00:00,20240628010000,0.551
2024-06-28T01:10:00,20240628011000,0.364
2024-06-28T01:20:00,20240628012000,0.632
2024-06-28T01:30:00,20240628013000,0.43
2024-06-28T01:40:00,20240628014000,0.467
2024-06-28T01:50:00,20240628015000,0.528
2024-06-28T02:00:00,20240628020000,0.429
2024-06-28T02:10:00,20240628021000,0.407
2024-06-28T02:20:00,20240628022000,0.568
2024-06-28T02:30:00,20240628023000,0.467
2024-06-28T02:40:00,20240628024000,0.568
2024-06-28T02:50:00,20240628025000,0.568
2024-06-28T03:00:00,20240628030000,0.55
2024-06-28T03:10:00,20240628031000,0.357
2024-06-28T03:20:00,20240628032000,0.526
2024-06-28T03:30:00,20240628033000,1.92
2024-06-28T03:40:00,20240628034000,0.808
2024-06-28T03:50:00,20240628035000,0.534
2024-06-28T04:00:00,20240628040000,0.485
2024-06-28T04:10:00,20240628041000,0.827
2024-06-28T04:20:00,20240628042000,3.87
2024-06-28T04:30:00,20240628043000,9.93
2024-06-28T04:40:00,20240628044000,19.2
2024-06-28T04:50:00,20240628045000,32.9
2024-06-28T05:00:00,20240628050000,44.0
2024-06-28T05:10:00,20240628051000,51.6
2024-06-28T05:20:00,20240628052000,56.4
2024-06-28T05:30:00,20240628053000,52.1
2024-06-28T05:40:00,20240628054000,69.3
2024-06-28T05:50:00,20240628055000,98.1
2024-06-28T06:00:00,20240628060000,138.0
2024-06-28T06:10:00,20240628061000,156.0
2024-06-28T06:20:00,20240628062000,155.0
2024-06-28T06:30:00,20240628063000,197.0
2024-06-28T06:40:00,20240628064000,227.0
2024-06-28T06:50:00,20240628065000,256.0
2024-06-28T07:00:00,20240628070000,271.0
2024-06-28T07:10:00,20240628071000,326.0
2024-06-28T07:20:00,20240628072000,362.0
2024-06-28T07:30:00,20240628073000,401.0
2024-06-28T07:40:00,20240628074000,439.0
2024-06-28T07:50:00,20240628075000,475.0
2024-06-28T08:00:00,20240628080000,514.0
2024-06-28T08:10:00,20240628081000,551.0
2024-06-28T08:20:00,20240628082000,590.0
2024-06-28T08:30:00,20240628083000,624.0
2024-06-28T08:40:00,20240628084000,655.0
2024-06-28T08:50:00,20240628085000,683.0
2024-06-28T09:00:00,20240628090000,720.0
2024-06-28T09:10:00,20240628091000,748.0
2024-06-28T09:20:00,20240628092000,782.0
2024-06-28T09:30:00,20240628093000,798.0
2024-06-28T09:40:00,20240628094000,827.0
2024-06-28T09:50:00,20240628095000,844.0
2024-06-28T10:00:00,20240628100000,869.0
2024-06-28T10:10:00,20240628101000,887.0
2024-06-28T10:20:00,20240628102000,910.0
2024-06-28T10:30:00,20240628103000,916.0
2024-06-28T10:40:00,20240628104000,924.0
2024-06-28T10:50:00,20240628105000,924.0
2024-06-28T11:00:00,20240628110000,938.0
2024-06-28T11:10:00,20240628111000,957.0
2024-06-28T11:20:00,20240628112000,965.0
2024-06-28T11:30:00,20240628113000,969.0
2024-06-28T11:40:00,20240628114000,971.0
2024-06-28T11:50:00,20240628115000,957.0
2024-06-28T12:00:00,20240628120000,969.0
2024-06-28T12:10:00,20240628121000,970.0
2024-06-28T12:20:00,20240628122000,967.0
2024-06-28T12:30:00,20240628123000,936.0
2024-06-28T12:40:00,20240628124000,896.0
2024-06-28T12:50:00,20240628125000,905.0
2024-06-28T13:00:00,20240628130000,886.0
2024-06-28T13:10:00,20240628131000,863.0
2024-06-28T13:20:00,20240628132000,875.0
2024-06-28T13:30:00,20240628133000,834.0
2024-06-28T13:40:00,20240628134000,830.0
2024-06-28T13:50:00,20240628135000,819.0
2024-06-28T14:00:00,20240628140000,801.0
2024-06-28T14:10:00,20240628141000,787.0
2024-06-28T14:20:00,20240628142000,769.0
2024-06-28T14:30:00,20240628143000,750.0
2024-06-28T14:40:00,20240628144000,723.0
2024-06-28T14:50:00,20240628145000,698.0
2024-06-28T15:00:00,20240628150000,676.0
2024-06-28T15:10:00,20240628151000,646.0
2024-06-28T15:20:00,20240628152000,603.0
2024-06-28T15:30:00,20240628153000,563.0
2024-06-28T15:40:00,20240628154000,539.0
2024-06-28T15:50:00,20240628155000,497.0
2024-06-28T16:00:00,20240628160000,455.0
2024-06-28T16:10:00,20240628161000,418.0
2024-06-28T16:20:00,20240628162000,375.0
2024-06-28T16:30:00,20240628163000,378.0
2024-06-28T16:40:00,20240628164000,357.0
2024-06-28T16:50:00,20240628165000,325.0
2024-06-28T17:00:00,20240628170000,294.0
2024-06-28T17:10:00,20240628171000,264.0
2024-06-28T17:20:00,20240628172000,228.0
2024-06-28T17:30:00,20240628173000,166.0
2024-06-28T17:40:00,20240628174000,133.0
2024-06-28T17:50:00,20240628175000,132.0
2024-06-28T18:00:00,20240628180000,122.0
2024-06-28T18:10:00,20240628181000,105.0
2024-06-28T18:20:00,20240628182000,86.4
2024-06-28T18:30:00,20240628183000,71.4
2024-06-28T18:40:00,20240628184000,62.2
2024-06-28T18:50:00,20240628185000,46.4
2024-06-28T19:00:00,20240628190000,28.5
2024-06-28T19:10:00,20240628191000,15.6
2024-06-28T19:20:00,20240628192000,8.2
2024-06-28T19:30:00,20240628193000,2.59
2024-06-28T19:40:00,20240628194000,0.665
2024-06-28T19:50:00,20240628195000,0.474
2024-06-28T20:00:00,20240628200000,0.564
2024-06-28T20:10:00,20240628201000,0.668
2024-06-28T20:20:00,20240628202000,0.556
2024-06-28T20:30:00,20240628203000,0.482
2024-06-28T20:40:00,20240628204000,0.633
2024-06-28T20:50:00,20240628205000,0.434
2024-06-28T21:00:00,20240628210000,0.444
2024-06-28T21:10:00,20240628211000,0.47
2024-06-28T21:20:00,20240628212000,0.435
2024-06-28T21:30:00,20240628213000,0.711
2024-06-28T21:40:00,20240628214000,0.54
2024-06-28T21:50:00,20240628215000,0.564
2024-06-28T22:00:00,20240628220000,0.58
2024-06-28T22:10:00,20240628221000,0.533
2024-06-28T22:20:00,20240628222000,0.484
2024-06-28T22:30:00,20240628223000,0.357
2024-06-28T22:40:00,20240628224000,0.559
2024-06-28T22:50:00,20240628225000,0.456
2024-06-28T23:00:00,20240628230000,0.35
2024-06-28T23:10:00,20240628231000,0.533
2024-06-28T23:20:00,20240628232000,0.424
2024-06-28T23:30:00,20240628233000,0.39
2024-06-28T23:40:00,20240628234000,0.475
2024-06-28T23:50:00,20240628235000,0.409
2024-06-29T00:00:00,20240629000000,0.641
2024-06-29T00:10:00,20240629001000,0.473
2024-06-29T00:20:00,20240629002000,0.471
2024-06-29T00:30:00,20240629003000,0.601
2024-06-29T00:40:00,20240629004000,0.5
2024-06-29T00:50:00,20240629005000,0.401
2024-06-29T01:00:00,20240629010000,0.577
2024-06-29T01:10:00,20240629011000,0.466
2024-06-29T01:20:00,20240629012000,0.317
2024-06-29T01:30:00,20240629013000,0.597
2024-06-29T01:40:00,20240629014000,0.551
2024-06-29T01:50:00,20240629015000,0.672
2024-06-29T02:00:00,20240629020000,0.636
2024-06-29T02:10:00,20240629021000,0.455
2024-06-29T02:20:00,20240629022000,0.56
2024-06-29T02:30:00,20240629023000,0.504
2024-06-29T02:40:00,20240629024000,0.502
2024-06-29T02:50:00,20240629025000,0.441
2024-06-29T03:00:00,20240629030000,0.496
2024-06-29T03:10:00,20240629031000,0.434
2024-06-29T03:20:00,20240629032000,0.452
2024-06-29T03:30:00,20240629033000,0.441
2024-06-29T03:40:00,20240629034000,0.469
2024-06-29T03:50:00,20240629035000,0.504
2024-06-29T04:00:00,20240629040000,0.489
2024-06-29T04:10:00,20240629041000,0.487
2024-06-29T04:20:00,20240629042000,1.08
2024-06-29T04:30:00,20240629043000,2.72
2024-06-29T04:40:00,20240629044000,7.28
2024-06-29T04:50:00,20240629045000,14.6
2024-06-29T05:00:00,20240629050000,23.2
2024-06-29T05:10:00,20240629051000,32.3
2024-06-29T05:20:00,20240629052000,61.3
2024-06-29T05:30:00,20240629053000,85.8
2024-06-29T05:40:00,20240629054000,56.4
2024-06-29T05:50:00,20240629055000,45.1
2024-06-29T06:00:00,20240629060000,45.8
2024-06-29T06:10:00,20240629061000,56.7
2024-06-29T06:20:00,20240629062000,37.2
2024-06-29T06:30:00,20240629063000,17.8
2024-06-29T06:40:00,20240629064000,14.8
2024-06-29T06:50:00,20240629065000,17.6
2024-06-29T07:00:00,20240629070000,19.4
2024-06-29T07:10:00,20240629071000,53.8
2024-06-29T07:20:00,20240629072000,65.0
2024-06-29T07:30:00,20240629073000,39.3
2024-06-29T07:40:00,20240629074000,38.9
2024-06-29T07:50:00,20240629075000,33.3
2024-06-29T08:00:00,20240629080000,31.8
2024-06-29T08:10:00,20240629081000,33.1
2024-06-29T08:20:00,20240629082000,22.6
2024-06-29T08:30:00,20240629083000,37.3
2024-06-29T08:40:00,20240629084000,31.1
2024-06-29T08:50:00,20240629085000,37.9
2024-06-29T09:00:00,20240629090000,40.9
2024-06-29T09:10:00,20240629091000,46.1
2024-06-29T09:20:00,20240629092000,51.4
2024-06-29T09:30:00,20240629093000,47.9
2024-06-29T09:40:00,20240629094000,57.2
2024-06-29T09:50:00,20240629095000,36.0
2024-06-29T10:00:00,20240629100000,36.7
2024-06-29T10:10:00,20240629101000,32.5
2024-06-29T10:20:00,20240629102000,31.7
2024-06-29T10:30:00,20240629103000,40.1
2024-06-29T10:40:00,20240629104000,53.1
2024-06-29T10:50:00,20240629105000,43.6
2024-06-29T11:00:00,20240629110000,37.2
2024-06-29T11:10:00,20240629111000,53.6
2024-06-29T11:20:00,20240629112000,115.0
2024-06-29T11:30:00,20240629113000,163.0
2024-06-29T11:40:00,20240629114000,288.0
2024-06-29T11:50:00,20240629115000,275.0
2024-06-29T12:00:00,20240629120000,125.0
2024-06-29T12:10:00,20240629121000,42.9
2024-06-29T12:20:00,20240629122000,57.6
2024-06-29T12:30:00,20240629123000,664.0
2024-06-29T12:40:00,20240629124000,563.0
2024-06-29T12:50:00,20240629125000,880.0
2024-06-29T13:00:00,20240629130000,1062.0
2024-06-29T13:10:00,20240629131000,1005.0
2024-06-29T13:20:00,20240629132000,1006.0
2024-06-29T13:30:00,20240629133000,1122.0
2024-06-29T13:40:00,20240629134000,630.0
2024-06-29T13:50:00,20240629135000,89.0
2024-06-29T14:00:00,20240629140000,19.4
2024-06-29T14:10:00,20240629141000,89.5
2024-06-29T14:20:00,20240629142000,205.0
2024-06-29T14:30:00,20240629143000,268.0
2024-06-29T14:40:00,20240629144000,486.0
2024-06-29T14:50:00,20240629145000,531.0
2024-06-29T15:00:00,20240629150000,775.0
2024-06-29T15:10:00,20240629151000,749.0
2024-06-29T15:20:00,20240629152000,750.0
2024-06-29T15:30:00,20240629153000,737.0
2024-06-29T15:40:00,20240629154000,692.0
2024-06-29T15:50:00,20240629155000,263.0
2024-06-29T16:00:00,20240629160000,181.0
2024-06-29T16:10:00,20240629161000,150.0
2024-06-29T16:20:00,20240629162000,385.0
2024-06-29T16:30:00,20240629163000,445.0
2024-06-29T16:40:00,20240629164000,426.0
2024-06-29T16:50:00,20240629165000,387.0
2024-06-29T17:00:00,20240629170000,363.0
2024-06-29T17:10:00,20240629171000,297.0
2024-06-29T17:20:00,20240629172000,297.0
2024-06-29T17:30:00,20240629173000,305.0
2024-06-29T17:40:00,20240629174000,246.0
2024-06-29T17:50:00,20240629175000,199.0
2024-06-29T18:00:00,20240629180000,121.0
2024-06-29T18:10:00,20240629181000,86.3
2024-06-29T18:20:00,20240629182000,56.9
2024-06-29T18:30:00,20240629183000,48.8
2024-06-29T18:40:00,20240629184000,34.1
2024-06-29T18:50:00,20240629185000,30.7
2024-06-29T19:00:00,20240629190000,23.7
2024-06-29T19:10:00,20240629191000,22.8
2024-06-29T19:20:00,20240629192000,15.5
2024-06-29T19:30:00,20240629193000,7.87
2024-06-29T19:40:00,20240629194000,1.19
2024-06-29T19:50:00,20240629195000,0.599
2024-06-29T20:00:00,20240629200000,0.491
2024-06-29T20:10:00,20240629201000,0.539
2024-06-29T20:20:00,20240629202000,0.49
2024-06-29T20:30:00,20240629203000,0.385
2024-06-29T20:40:00,20240629204000,0.531
2024-06-29T20:50:00,20240629205000,0.524
2024-06-29T21:00:00,20240629210000,0.548
2024-06-29T21:10:00,20240629211000,0.482
2024-06-29T21:20:00,20240629212000,0.303
2024-06-29T21:30:00,20240629213000,0.376
2024-06-29T21:40:00,20240629214000,0.43
2024-06-29T21:50:00,20240629215000,0.405
2024-06-29T22:00:00,20240629220000,0.466
2024-06-29T22:10:00,20240629221000,0.504
2024-06-29T22:20:00,20240629222000,0.42
2024-06-29T22:30:00,20240629223000,0.563
2024-06-29T22:40:00,20240629224000,0.664
2024-06-29T22:50:00,20240629225000,0.487
2024-06-29T23:00:00,20240629230000,0.493
2024-06-29T23:10:00,20240629231000,0.459
2024-06-29T23:20:00,20240629232000,0.405
2024-06-29T23:30:00,20240629233000,0.487
2024-06-29T23:40:00,20240629234000,0.5
2024-06-29T23:50:00,20240629235000,0.47
2024-06-30T00:00:00,20240630000000,0.333
2024-06-30T00:10:00,20240630001000,0.462
2024-06-30T00:20:00,20240630002000,0.443
2024-06-30T00:30:00,20240630003000,0.406
2024-06-30T00:40:00,20240630004000,0.326
2024-06-30T00:50:00,20240630005000,0.504
2024-06-30T01:00:00,20240630010000,0.374
2024-06-30T01:10:00,20240630011000,0.52
2024-06-30T01:20:00,20240630012000,0.526
2024-06-30T01:30:00,20240630013000,0.455
2024-06-30T01:40:00,20240630014000,0.345
2024-06-30T01:50:00,20240630015000,0.32
2024-06-30T02:00:00,20240630020000,0.453
2024-06-30T02:10:00,20240630021000,0.418
2024-06-30T02:20:00,20240630022000,0.259
2024-06-30T02:30:00,20240630023000,0.396
2024-06-30T02:40:00,20240630024000,0.45
2024-06-30T02:50:00,20240630025000,0.481
2024-06-30T03:00:00,20240630030000,0.407
2024-06-30T03:10:00,20240630031000,0.494
2024-06-30T03:20:00,20240630032000,0.395
2024-06-30T03:30:00,20240630033000,0.506
2024-06-30T03:40:00,20240630034000,0.333
2024-06-30T03:50:00,20240630035000,0.431
2024-06-30T04:00:00,20240630040000,0.341
2024-06-30T04:10:00,20240630041000,1.52
2024-06-30T04:20:00,20240630042000,7.64
2024-06-30T04:30:00,20240630043000,15.4
2024-06-30T04:40:00,20240630044000,24.4
2024-06-30T04:50:00,20240630045000,30.6
2024-06-30T05:00:00,20240630050000,30.2
2024-06-30T05:10:00,20240630051000,38.5
2024-06-30T05:20:00,20240630052000,49.9
2024-06-30T05:30:00,20240630053000,59.1
2024-06-30T05:40:00,20240630054000,74.7
2024-06-30T05:50:00,20240630055000,101.0
2024-06-30T06:00:00,20240630060000,129.0
2024-06-30T06:10:00,20240630061000,158.0
2024-06-30T06:20:00,20240630062000,187.0
2024-06-30T06:30:00,20240630063000,219.0
2024-06-30T06:40:00,20240630064000,248.0
2024-06-30T06:50:00,20240630065000,288.0
2024-06-30T07:00:00,20240630070000,325.0
2024-06-30T07:10:00,20240630071000,365.0
2024-06-30T07:20:00,20240630072000,406.0
2024-06-30T07:30:00,20240630073000,445.0
2024-06-30T07:40:00,20240630074000,481.0
2024-06-30T07:50:00,20240630075000,518.0
2024-06-30T08:00:00,20240630080000,555.0
2024-06-30T08:10:00,20240630081000,588.0
2024-06-30T08:20:00,20240630082000,620.0
2024-06-30T08:30:00,20240630083000,657.0
2024-06-30T08:40:00,20240630084000,687.0
2024-06-30T08:50:00,20240630085000,716.0
2024-06-30T09:00:00,20240630090000,749.0
2024-06-30T09:10:00,20240630091000,773.0
2024-06-30T09:20:00,20240630092000,805.0
2024-06-30T09:30:00,20240630093000,835.0
2024-06-30T09:40:00,20240630094000,857.0
2024-06-30T09:50:00,20240630095000,886.0
2024-06-30T10:00:00,20240630100000,906.0
2024-06-30T10:10:00,20240630101000,923.0
2024-06-30T10:20:00,20240630102000,939.0
2024-06-30T10:30:00,20240630103000,933.0
2024-06-30T10:40:00,20240630104000,918.0
2024-06-30T10:50:00,20240630105000,820.0
2024-06-30T11:00:00,20240630110000,913.0
2024-06-30T11:10:00,20240630111000,695.0
2024-06-30T11:20:00,20240630112000,584.0
2024-06-30T11:30:00,20240630113000,629.0
2024-06-30T11:40:00,20240630114000,549.0
2024-06-30T11:50:00,20240630115000,633.0
2024-06-30T12:00:00,20240630120000,531.0
2024-06-30T12:10:00,20240630121000,506.0
2024-06-30T12:20:00,20240630122000,505.0
2024-06-30T12:30:00,20240630123000,645.0
2024-06-30T12:40:00,20240630124000,540.0
2024-06-30T12:50:00,20240630125000,429.0
2024-06-30T13:00:00,20240630130000,536.0
2024-06-30T13:10:00,20240630131000,667.0
2024-06-30T13:20:00,20240630132000,659.0
2024-06-30T13:30:00,20240630133000,548.0
2024-06-30T13:40:00,20240630134000,477.0
2024-06-30T13:50:00,20240630135000,713.0
2024-06-30T14:00:00,20240630140000,373.0
2024-06-30T14:10:00,20240630141000,630.0
2024-06-30T14:20:00,20240630142000,532.0
2024-06-30T14:30:00,20240630143000,615.0
2024-06-30T14:40:00,20240630144000,529.0
2024-06-30T14:50:00,20240630145000,586.0
2024-06-30T15:00:00,20240630150000,612.0
2024-06-30T15:10:00,20240630151000,667.0
2024-06-30T15:20:00,20240630152000,438.0
2024-06-30T15:30:00,20240630153000,398.0
2024-06-30T15:40:00,20240630154000,355.0
2024-06-30T15:50:00,20240630155000,411.0
2024-06-30T16:00:00,20240630160000,281.0
2024-06-30T16:10:00,20240630161000,242.0
2024-06-30T16:20:00,20240630162000,216.0
2024-06-30T16:30:00,20240630163000,317.0
2024-06-30T16:40:00,20240630164000,404.0
2024-06-30T16:50:00,20240630165000,368.0
2024-06-30T17:00:00,20240630170000,372.0
2024-06-30T17:10:00,20240630171000,302.0
2024-06-30T17:20:00,20240630172000,294.0
2024-06-30T17:30:00,20240630173000,211.0
2024-06-30T17:40:00,20240630174000,162.0
2024-06-30T17:50:00,20240630175000,152.0
2024-06-30T18:00:00,20240630180000,143.0
2024-06-30T18:10:00,20240630181000,126.0
2024-06-30T18:20:00,20240630182000,88.7
2024-06-30T18:30:00,20240630183000,80.8
2024-06-30T18:40:00,20240630184000,61.2
2024-06-30T18:50:00,20240630185000,40.0
2024-06-30T19:00:00,20240630190000,26.4
2024-06-30T19:10:00,20240630191000,16.9
2024-06-30T19:20:00,20240630192000,8.72
2024-06-30T19:30:00,20240630193000,2.85
2024-06-30T19:40:00,20240630194000,0.561
2024-06-30T19:50:00,20240630195000,0.548
2024-06-30T20:00:00,20240630200000,0.425
2024-06-30T20:10:00,20240630201000,0.593
