Time,sanitized_timestamp_for_iri,s4MMET.POAInsol1.mag.f
2024-06-27T08:50:00,20240627085000,-399
2024-06-27T09:00:00,20240627090000,-399
2024-06-27T09:10:00,20240627091000,-399
2024-06-27T09:20:00,20240627092000,-399
2024-06-27T09:30:00,20240627093000,-399
2024-06-27T09:40:00,20240627094000,-399
2024-06-27T09:50:00,20240627095000,-399
2024-06-27T10:00:00,20240627100000,-399
2024-06-27T10:10:00,20240627101000,-399
2024-06-27T10:20:00,20240627102000,-399
2024-06-27T10:30:00,20240627103000,-399
2024-06-27T10:40:00,20240627104000,-399
2024-06-27T10:50:00,20240627105000,-399
2024-06-27T11:00:00,20240627110000,-399
2024-06-27T11:10:00,20240627111000,-399
2024-06-27T11:20:00,20240627112000,-399
2024-06-27T11:30:00,20240627113000,-399
2024-06-27T11:40:00,20240627114000,-399
2024-06-27T11:50:00,20240627115000,-399
2024-06-27T12:00:00,20240627120000,-399
2024-06-27T12:10:00,20240627121000,-399
2024-06-27T12:20:00,20240627122000,-399
2024-06-27T12:30:00,20240627123000,-399
2024-06-27T12:40:00,20240627124000,-399
2024-06-27T12:50:00,20240627125000,-399
2024-06-27T13:00:00,20240627130000,-399
2024-06-27T13:10:00,20240627131000,-399
2024-06-27T13:20:00,20240627132000,-399
2024-06-27T13:30:00,20240627133000,-399
2024-06-27T13:40:00,20240627134000,-399
2024-06-27T13:50:00,20240627135000,-399
2024-06-27T14:00:00,20240627140000,-399
2024-06-27T14:10:00,20240627141000,-399
2024-06-27T14:20:00,20240627142000,-399
2024-06-27T14:30:00,20240627143000,-399
2024-06-27T14:40:00,20240627144000,-399
2024-06-27T14:50:00,20240627145000,-399
2024-06-27T15:00:00,20240627150000,-399
2024-06-27T15:10:00,20240627151000,-399
2024-06-27T15:20:00,20240627152000,-399
2024-06-27T15:30:00,20240627153000,-399
2024-06-27T15:40:00,20240627154000,-399
2024-06-27T15:50:00,20240627155000,-399
2024-06-27T16:00:00,20240627160000,-399
2024-06-27T16:10:00,20240627161000,-399
2024-06-27T16:20:00,20240627162000,-399
2024-06-27T16:30:00,20240627163000,-399
2024-06-27T16:40:00,20240627164000,-399
2024-06-27T16:50:00,20240627165000,-399
2024-06-27T17:00:00,20240627170000,-399
2024-06-27T17:10:00,20240627171000,-399
2024-06-27T17:20:00,20240627172000,-399
2024-06-27T17:30:00,20240627173000,-399
2024-06-27T17:40:00,20240627174000,-399
2024-06-27T17:50:00,20240627175000,-399
2024-06-27T18:00:00,20240627180000,-399
2024-06-27T18:10:00,20240627181000,-399
2024-06-27T18:20:00,20240627182000,-399
2024-06-27T18:30:00,20240627183000,-399
2024-06-27T18:40:00,20240627184000,-399
2024-06-27T18:50:00,20240627185000,-399
2024-06-27T19:00:00,20240627190000,-399
2024-06-27T19:10:00,20240627191000,-399
2024-06-27T19:20:00,20240627192000,-399
2024-06-27T19:30:00,20240627193000,-399
2024-06-27T19:40:00,20240627194000,-400
2024-06-27T19:50:00,20240627195000,-400
2024-06-27T20:00:00,20240627200000,-400
2024-06-27T20:10:00,20240627201000,-400
2024-06-27T20:20:00,20240627202000,-400
2024-06-27T20:30:00,20240627203000,-400
2024-06-27T20:40:00,20240627204000,-400
2024-06-27T20:50:00,20240627205000,-400
2024-06-27T21:00:00,20240627210000,-400
2024-06-27T21:10:00,20240627211000,-400
2024-06-27T21:20:00,20240627212000,-400
2024-06-27T21:30:00,20240627213000,-400
2024-06-27T21:40:00,20240627214000,-400
2024-06-27T21:50:00,20240627215000,-400
2024-06-27T22:00:00,20240627220000,-400
2024-06-27T22:10:00,20240627221000,-400
2024-06-27T22:20:00,20240627222000,-400
2024-06-27T22:30:00,20240627223000,-400
2024-06-27T22:40:00,20240627224000,-400
2024-06-27T22:50:00,20240627225000,-400
2024-06-27T23:00:00,20240627230000,-400
2024-06-27T23:10:00,20240627231000,-400
2024-06-27T23:20:00,20240627232000,-400
2024-06-27T23:30:00,20240627233000,-400
2024-06-27T23:40:00,20240627234000,-400
2024-06-27T23:50:00,20240627235000,-400
2024-06-28T00:00:00,20240628000000,-400
2024-06-28T00:10:00,20240628001000,-400
2024-06-28T00:20:00,20240628002000,-400
2024-06-28T00:30:00,20240628003000,-400
2024-06-28T00:40:00,20240628004000,-400
2024-06-28T00:50:00,20240628005000,-400
2024-06-28T01:00:00,20240628010000,-400
2024-06-28T01:10:00,20240628011000,-400
2024-06-28T01:20:00,20240628012000,-400
2024-06-28T01:30:00,20240628013000,-400
2024-06-28T01:40:00,20240628014000,-400
2024-06-28T01:50:00,20240628015000,-400
2024-06-28T02:00:00,20240628020000,-400
2024-06-28T02:10:00,20240628021000,-400
2024-06-28T02:20:00,20240628022000,-400
2024-06-28T02:30:00,20240628023000,-400
2024-06-28T02:40:00,20240628024000,-400
2024-06-28T02:50:00,20240628025000,-400
2024-06-28T03:00:00,20240628030000,-400
2024-06-28T03:10:00,20240628031000,-400
2024-06-28T03:20:00,20240628032000,-400
2024-06-28T03:30:00,20240628033000,-400
2024-06-28T03:40:00,20240628034000,-400
2024-06-28T03:50:00,20240628035000,-400
2024-06-28T04:00:00,20240628040000,-400
2024-06-28T04:10:00,20240628041000,-400
2024-06-28T04:20:00,20240628042000,-400
2024-06-28T04:30:00,20240628043000,-400
2024-06-28T04:40:00,20240628044000,-399
2024-06-28T04:50:00,20240628045000,-399
2024-06-28T05:00:00,20240628050000,-399
2024-06-28T05:10:00,20240628051000,-399
2024-06-28T05:20:00,20240628052000,-399
2024-06-28T05:30:00,20240628053000,-399
2024-06-28T05:40:00,20240628054000,-399
2024-06-28T05:50:00,20240628055000,-399
2024-06-28T06:00:00,20240628060000,-399
2024-06-28T06:10:00,20240628061000,-399
2024-06-28T06:20:00,20240628062000,-399
2024-06-28T06:30:00,20240628063000,-399
2024-06-28T06:40:00,20240628064000,-399
2024-06-28T06:50:00,20240628065000,-399
2024-06-28T07:00:00,20240628070000,-399
2024-06-28T07:10:00,20240628071000,-399
2024-06-28T07:20:00,20240628072000,-399
2024-06-28T07:30:00,20240628073000,-399
2024-06-28T07:40:00,20240628074000,-399
2024-06-28T07:50:00,20240628075000,-399
2024-06-28T08:00:00,20240628080000,-399
2024-06-28T08:10:00,20240628081000,-399
2024-06-28T08:20:00,20240628082000,-399
2024-06-28T08:30:00,20240628083000,-399
2024-06-28T08:40:00,20240628084000,-399
2024-06-28T08:50:00,20240628085000,-399
2024-06-28T09:00:00,20240628090000,-399
2024-06-28T09:10:00,20240628091000,-399
2024-06-28T09:20:00,20240628092000,-399
2024-06-28T09:30:00,20240628093000,-399
2024-06-28T09:40:00,20240628094000,-399
2024-06-28T09:50:00,20240628095000,-399
2024-06-28T10:00:00,20240628100000,-399
2024-06-28T10:10:00,20240628101000,-399
2024-06-28T10:20:00,20240628102000,-399
2024-06-28T10:30:00,20240628103000,-399
2024-06-28T10:40:00,20240628104000,-399
2024-06-28T10:50:00,20240628105000,-399
2024-06-28T11:00:00,20240628110000,-399
2024-06-28T11:10:00,20240628111000,-399
2024-06-28T11:20:00,20240628112000,-399
2024-06-28T11:30:00,20240628113000,-399
2024-06-28T11:40:00,20240628114000,-399
2024-06-28T11:50:00,20240628115000,-399
2024-06-28T12:00:00,20240628120000,-399
2024-06-28T12:10:00,20240628121000,-399
2024-06-28T12:20:00,20240628122000,-399
2024-06-28T12:30:00,20240628123000,-399
2024-06-28T12:40:00,20240628124000,-399
2024-06-28T12:50:00,20240628125000,-399
2024-06-28T13:00:00,20240628130000,-399
2024-06-28T13:10:00,20240628131000,-399
2024-06-28T13:20:00,20240628132000,-399
2024-06-28T13:30:00,20240628133000,-399
2024-06-28T13:40:00,20240628134000,-399
2024-06-28T13:50:00,20240628135000,-399
2024-06-28T14:00:00,20240628140000,-399
2024-06-28T14:10:00,20240628141000,-399
2024-06-28T14:20:00,20240628142000,-399
2024-06-28T14:30:00,20240628143000,-399
2024-06-28T14:40:00,20240628144000,-399
2024-06-28T14:50:00,20240628145000,-399
2024-06-28T15:00:00,20240628150000,-399
2024-06-28T15:10:00,20240628151000,-399
2024-06-28T15:20:00,20240628152000,-399
2024-06-28T15:30:00,20240628153000,-399
2024-06-28T15:40:00,20240628154000,-399
2024-06-28T15:50:00,20240628155000,-399
2024-06-28T16:00:00,20240628160000,-399
2024-06-28T16:10:00,20240628161000,-399
2024-06-28T16:20:00,20240628162000,-399
2024-06-28T16:30:00,20240628163000,-399
2024-06-28T16:40:00,20240628164000,-399
2024-06-28T16:50:00,20240628165000,-399
2024-06-28T17:00:00,20240628170000,-399
2024-06-28T17:10:00,20240628171000,-399
2024-06-28T17:20:00,20240628172000,-399
2024-06-28T17:30:00,20240628173000,-399
2024-06-28T17:40:00,20240628174000,-399
2024-06-28T17:50:00,20240628175000,-399
2024-06-28T18:00:00,20240628180000,-399
2024-06-28T18:10:00,20240628181000,-399
2024-06-28T18:20:00,20240628182000,-399
2024-06-28T18:30:00,20240628183000,-399
2024-06-28T18:40:00,20240628184000,-399
2024-06-28T18:50:00,20240628185000,-399
2024-06-28T19:00:00,20240628190000,-399
2024-06-28T19:10:00,20240628191000,-399
2024-06-28T19:20:00,20240628192000,-399
2024-06-28T19:30:00,20240628193000,-400
2024-06-28T19:40:00,20240628194000,-400
2024-06-28T19:50:00,20240628195000,-400
2024-06-28T20:00:00,20240628200000,-400
2024-06-28T20:10:00,20240628201000,-400
2024-06-28T20:20:00,20240628202000,-400
2024-06-28T20:30:00,20240628203000,-400
2024-06-28T20:40:00,20240628204000,-400
2024-06-28T20:50:00,20240628205000,-400
2024-06-28T21:00:00,20240628210000,-400
2024-06-28T21:10:00,20240628211000,-400
2024-06-28T21:20:00,20240628212000,-400
2024-06-28T21:30:00,20240628213000,-400
2024-06-28T21:40:00,20240628214000,-400
2024-06-28T21:50:00,20240628215000,-400
2024-06-28T22:00:00,20240628220000,-400
2024-06-28T22:10:00,20240628221000,-400
2024-06-28T22:20:00,20240628222000,-400
2024-06-28T22:30:00,20240628223000,-400
2024-06-28T22:40:00,20240628224000,-400
2024-06-28T22:50:00,20240628225000,-400
2024-06-28T23:00:00,20240628230000,-400
2024-06-28T23:10:00,20240628231000,-400
2024-06-28T23:20:00,20240628232000,-400
2024-06-28T23:30:00,20240628233000,-400
2024-06-28T23:40:00,20240628234000,-400
2024-06-28T23:50:00,20240628235000,-400
2024-06-29T00:00:00,20240629000000,-400
2024-06-29T00:10:00,20240629001000,-400
2024-06-29T00:20:00,20240629002000,-400
2024-06-29T00:30:00,20240629003000,-400
2024-06-29T00:40:00,20240629004000,-400
2024-06-29T00:50:00,20240629005000,-400
2024-06-29T01:00:00,20240629010000,-400
2024-06-29T01:10:00,20240629011000,-400
2024-06-29T01:20:00,20240629012000,-400
2024-06-29T01:30:00,20240629013000,-400
2024-06-29T01:40:00,20240629014000,-400
2024-06-29T01:50:00,20240629015000,-400
2024-06-29T02:00:00,20240629020000,-400
2024-06-29T02:10:00,20240629021000,-400
2024-06-29T02:20:00,20240629022000,-400
2024-06-29T02:30:00,20240629023000,-400
2024-06-29T02:40:00,20240629024000,-400
2024-06-29T02:50:00,20240629025000,-400
2024-06-29T03:00:00,20240629030000,-400
2024-06-29T03:10:00,20240629031000,-400
2024-06-29T03:20:00,20240629032000,-400
2024-06-29T03:30:00,20240629033000,-400
2024-06-29T03:40:00,20240629034000,-400
2024-06-29T03:50:00,20240629035000,-400
2024-06-29T04:00:00,20240629040000,-400
2024-06-29T04:10:00,20240629041000,-400
2024-06-29T04:20:00,20240629042000,-400
2024-06-29T04:30:00,20240629043000,-400
2024-06-29T04:40:00,20240629044000,-400
2024-06-29T04:50:00,20240629045000,-400
2024-06-29T05:00:00,20240629050000,-399
2024-06-29T05:10:00,20240629051000,-399
2024-06-29T05:20:00,20240629052000,-399
2024-06-29T05:30:00,20240629053000,-399
2024-06-29T05:40:00,20240629054000,-399
2024-06-29T05:50:00,20240629055000,-399
2024-06-29T06:00:00,20240629060000,-399
2024-06-29T06:10:00,20240629061000,-399
2024-06-29T06:20:00,20240629062000,-399
2024-06-29T06:30:00,20240629063000,-399
2024-06-29T06:40:00,20240629064000,-400
2024-06-29T06:50:00,20240629065000,-399
2024-06-29T07:00:00,20240629070000,-399
2024-06-29T07:10:00,20240629071000,-399
2024-06-29T07:20:00,20240629072000,-399
2024-06-29T07:30:00,20240629073000,-399
2024-06-29T07:40:00,20240629074000,-399
2024-06-29T07:50:00,20240629075000,-399
2024-06-29T08:00:00,20240629080000,-399
2024-06-29T08:10:00,20240629081000,-399
2024-06-29T08:20:00,20240629082000,-399
2024-06-29T08:30:00,20240629083000,-399
2024-06-29T08:40:00,20240629084000,-399
2024-06-29T08:50:00,20240629085000,-399
2024-06-29T09:00:00,20240629090000,-399
2024-06-29T09:10:00,20240629091000,-399
2024-06-29T09:20:00,20240629092000,-399
2024-06-29T09:30:00,20240629093000,-399
2024-06-29T09:40:00,20240629094000,-399
2024-06-29T09:50:00,20240629095000,-399
2024-06-29T10:00:00,20240629100000,-399
2024-06-29T10:10:00,20240629101000,-399
2024-06-29T10:20:00,20240629102000,-399
2024-06-29T10:30:00,20240629103000,-399
2024-06-29T10:40:00,20240629104000,-399
2024-06-29T10:50:00,20240629105000,-399
2024-06-29T11:00:00,20240629110000,-399
2024-06-29T11:10:00,20240629111000,-399
2024-06-29T11:20:00,20240629112000,-399
2024-06-29T11:30:00,20240629113000,-399
2024-06-29T11:40:00,20240629114000,-399
2024-06-29T11:50:00,20240629115000,-399
2024-06-29T12:00:00,20240629120000,-399
2024-06-29T12:10:00,20240629121000,-399
2024-06-29T12:20:00,20240629122000,-399
2024-06-29T12:30:00,20240629123000,-399
2024-06-29T12:40:00,20240629124000,-399
2024-06-29T12:50:00,20240629125000,-399
2024-06-29T13:00:00,20240629130000,-399
2024-06-29T13:10:00,20240629131000,-399
2024-06-29T13:20:00,20240629132000,-399
2024-06-29T13:30:00,20240629133000,-399
2024-06-29T13:40:00,20240629134000,-399
2024-06-29T13:50:00,20240629135000,-399
2024-06-29T14:00:00,20240629140000,-399
2024-06-29T14:10:00,20240629141000,-399
2024-06-29T14:20:00,20240629142000,-399
2024-06-29T14:30:00,20240629143000,-399
2024-06-29T14:40:00,20240629144000,-399
2024-06-29T14:50:00,20240629145000,-399
2024-06-29T15:00:00,20240629150000,-399
2024-06-29T15:10:00,20240629151000,-399
2024-06-29T15:20:00,20240629152000,-399
2024-06-29T15:30:00,20240629153000,-399
2024-06-29T15:40:00,20240629154000,-399
2024-06-29T15:50:00,20240629155000,-399
2024-06-29T16:00:00,20240629160000,-399
2024-06-29T16:10:00,20240629161000,-399
2024-06-29T16:20:00,20240629162000,-399
2024-06-29T16:30:00,20240629163000,-399
2024-06-29T16:40:00,20240629164000,-399
2024-06-29T16:50:00,20240629165000,-399
2024-06-29T17:00:00,20240629170000,-399
2024-06-29T17:10:00,20240629171000,-399
2024-06-29T17:20:00,20240629172000,-399
2024-06-29T17:30:00,20240629173000,-399
2024-06-29T17:40:00,20240629174000,-399
2024-06-29T17:50:00,20240629175000,-399
2024-06-29T18:00:00,20240629180000,-399
2024-06-29T18:10:00,20240629181000,-399
2024-06-29T18:20:00,20240629182000,-399
2024-06-29T18:30:00,20240629183000,-399
2024-06-29T18:40:00,20240629184000,-399
2024-06-29T18:50:00,20240629185000,-399
2024-06-29T19:00:00,20240629190000,-399
2024-06-29T19:10:00,20240629191000,-399
2024-06-29T19:20:00,20240629192000,-399
2024-06-29T19:30:00,20240629193000,-400
2024-06-29T19:40:00,20240629194000,-400
2024-06-29T19:50:00,20240629195000,-400
2024-06-29T20:00:00,20240629200000,-400
2024-06-29T20:10:00,20240629201000,-400
2024-06-29T20:20:00,20240629202000,-400
2024-06-29T20:30:00,20240629203000,-400
2024-06-29T20:40:00,20240629204000,-400
2024-06-29T20:50:00,20240629205000,-400
2024-06-29T21:00:00,20240629210000,-400
2024-06-29T21:10:00,20240629211000,-400
2024-06-29T21:20:00,20240629212000,-400
2024-06-29T21:30:00,20240629213000,-400
2024-06-29T21:40:00,20240629214000,-400
2024-06-29T21:50:00,20240629215000,-400
2024-06-29T22:00:00,20240629220000,-400
2024-06-29T22:10:00,20240629221000,-400
2024-06-29T22:20:00,20240629222000,-400
2024-06-29T22:30:00,20240629223000,-400
2024-06-29T22:40:00,20240629224000,-400
2024-06-29T22:50:00,20240629225000,-400
2024-06-29T23:00:00,20240629230000,-400
2024-06-29T23:10:00,20240629231000,-400
2024-06-29T23:20:00,20240629232000,-400
2024-06-29T23:30:00,20240629233000,-400
2024-06-29T23:40:00,20240629234000,-400
2024-06-29T23:50:00,20240629235000,-400
2024-06-30T00:00:00,20240630000000,-400
2024-06-30T00:10:00,20240630001000,-400
2024-06-30T00:20:00,20240630002000,-400
2024-06-30T00:30:00,20240630003000,-400
2024-06-30T00:40:00,20240630004000,-400
2024-06-30T00:50:00,20240630005000,-400
2024-06-30T01:00:00,20240630010000,-400
2024-06-30T01:10:00,20240630011000,-400
2024-06-30T01:20:00,20240630012000,-400
2024-06-30T01:30:00,20240630013000,-400
2024-06-30T01:40:00,20240630014000,-400
2024-06-30T01:50:00,20240630015000,-400
2024-06-30T02:00:00,20240630020000,-400
2024-06-30T02:10:00,20240630021000,-400
2024-06-30T02:20:00,20240630022000,-400
2024-06-30T02:30:00,20240630023000,-400
2024-06-30T02:40:00,20240630024000,-400
2024-06-30T02:50:00,20240630025000,-400
2024-06-30T03:00:00,20240630030000,-400
2024-06-30T03:10:00,20240630031000,-400
2024-06-30T03:20:00,20240630032000,-400
2024-06-30T03:30:00,20240630033000,-400
2024-06-30T03:40:00,20240630034000,-400
2024-06-30T03:50:00,20240630035000,-400
2024-06-30T04:00:00,20240630040000,-400
2024-06-30T04:10:00,20240630041000,-400
2024-06-30T04:20:00,20240630042000,-400
2024-06-30T04:30:00,20240630043000,-400
2024-06-30T04:40:00,20240630044000,-400
2024-06-30T04:50:00,20240630045000,-400
2024-06-30T05:00:00,20240630050000,-400
2024-06-30T05:10:00,20240630051000,-400
2024-06-30T05:20:00,20240630052000,-400
2024-06-30T05:30:00,20240630053000,-400
2024-06-30T05:40:00,20240630054000,-400
2024-06-30T05:50:00,20240630055000,-400
2024-06-30T06:00:00,20240630060000,-399
2024-06-30T06:10:00,20240630061000,-399
2024-06-30T06:20:00,20240630062000,-399
2024-06-30T06:30:00,20240630063000,-399
2024-06-30T06:40:00,20240630064000,-399
2024-06-30T06:50:00,20240630065000,-399
2024-06-30T07:00:00,20240630070000,-399
2024-06-30T07:10:00,20240630071000,-399
2024-06-30T07:20:00,20240630072000,-399
2024-06-30T07:30:00,20240630073000,-399
2024-06-30T07:40:00,20240630074000,-399
2024-06-30T07:50:00,20240630075000,-399
2024-06-30T08:00:00,20240630080000,-399
2024-06-30T08:10:00,20240630081000,-399
2024-06-30T08:20:00,20240630082000,-399
2024-06-30T08:30:00,20240630083000,-399
2024-06-30T08:40:00,20240630084000,-399
2024-06-30T08:50:00,20240630085000,-399
2024-06-30T09:00:00,20240630090000,-399
2024-06-30T09:10:00,20240630091000,-399
2024-06-30T09:20:00,20240630092000,-399
2024-06-30T09:30:00,20240630093000,-399
2024-06-30T09:40:00,20240630094000,-399
2024-06-30T09:50:00,20240630095000,-399
2024-06-30T10:00:00,20240630100000,-399
2024-06-30T10:10:00,20240630101000,-399
2024-06-30T10:20:00,20240630102000,-399
2024-06-30T10:30:00,20240630103000,-399
2024-06-30T10:40:00,20240630104000,-399
2024-06-30T10:50:00,20240630105000,-399
2024-06-30T11:00:00,20240630110000,-399
2024-06-30T11:10:00,20240630111000,-399
2024-06-30T11:20:00,20240630112000,-399
2024-06-30T11:30:00,20240630113000,-399
2024-06-30T11:40:00,20240630114000,-399
2024-06-30T11:50:00,20240630115000,-399
2024-06-30T12:00:00,20240630120000,-399
2024-06-30T12:10:00,20240630121000,-399
2024-06-30T12:20:00,20240630122000,-399
2024-06-30T12:30:00,20240630123000,-399
2024-06-30T12:40:00,20240630124000,-399
2024-06-30T12:50:00,20240630125000,-399
2024-06-30T13:00:00,20240630130000,-399
2024-06-30T13:10:00,20240630131000,-399
2024-06-30T13:20:00,20240630132000,-399
2024-06-30T13:30:00,20240630133000,-399
2024-06-30T13:40:00,20240630134000,-399
2024-06-30T13:50:00,20240630135000,-399
2024-06-30T14:00:00,20240630140000,-399
2024-06-30T14:10:00,20240630141000,-399
2024-06-30T14:20:00,20240630142000,-399
2024-06-30T14:30:00,20240630143000,-399
2024-06-30T14:40:00,20240630144000,-399
2024-06-30T14:50:00,20240630145000,-399
2024-06-30T15:00:00,20240630150000,-399
2024-06-30T15:10:00,20240630151000,-399
2024-06-30T15:20:00,20240630152000,-399
2024-06-30T15:30:00,20240630153000,-399
2024-06-30T15:40:00,20240630154000,-399
2024-06-30T15:50:00,20240630155000,-399
2024-06-30T16:00:00,20240630160000,-399
2024-06-30T16:10:00,20240630161000,-399
2024-06-30T16:20:00,20240630162000,-399
2024-06-30T16:30:00,20240630163000,-399
2024-06-30T16:40:00,20240630164000,-399
2024-06-30T16:50:00,20240630165000,-399
2024-06-30T17:00:00,20240630170000,-399
2024-06-30T17:10:00,20240630171000,-399
2024-06-30T17:20:00,20240630172000,-399
2024-06-30T17:30:00,20240630173000,-399
2024-06-30T17:40:00,20240630174000,-399
2024-06-30T17:50:00,20240630175000,-399
2024-06-30T18:00:00,20240630180000,-399
2024-06-30T18:10:00,20240630181000,-399
2024-06-30T18:20:00,20240630182000,-399
2024-06-30T18:30:00,20240630183000,-399
2024-06-30T18:40:00,20240630184000,-399
2024-06-30T18:50:00,20240630185000,-399
2024-06-30T19:00:00,20240630190000,-399
2024-06-30T19:10:00,20240630191000,-399
2024-06-30T19:20:00,20240630192000,-400
2024-06-30T19:30:00,20240630193000,-400
2024-06-30T19:40:00,20240630194000,-400
2024-06-30T19:50:00,20240630195000,-400
2024-06-30T20:00:00,20240630200000,-400
2024-06-30T20:10:00,20240630201000,-400
2024-06-30T20:20:00,20240630202000,-400
2024-06-30T20:30:00,20240630203000,-400
2024-06-30T20:40:00,20240630204000,-400
2024-06-30T20:50:00,20240630205000,-400
2024-06-30T21:00:00,20240630210000,-400
2024-06-30T21:10:00,20240630211000,-400
2024-06-30T21:20:00,20240630212000,-400
2024-06-30T21:30:00,20240630213000,-400
2024-06-30T21:40:00,20240630214000,-400
2024-06-30T21:50:00,20240630215000,-400
2024-06-30T22:00:00,20240630220000,-400
2024-06-30T22:10:00,20240630221000,-400
2024-06-30T22:20:00,20240630222000,-400
2024-06-30T22:30:00,20240630223000,-400
2024-06-30T22:40:00,20240630224000,-400
2024-06-30T22:50:00,20240630225000,-400
2024-06-30T23:00:00,20240630230000,-400
2024-06-30T23:10:00,20240630231000,-400
2024-06-30T23:20:00,20240630232000,-400
2024-06-30T23:30:00,20240630233000,-400
2024-06-30T23:40:00,20240630234000,-400
2024-06-30T23:50:00,20240630235000,-400
2024-07-01T00:00:00,20240701000000,-400
2024-07-01T00:10:00,20240701001000,-400
2024-07-01T00:20:00,20240701002000,-400
2024-07-01T00:30:00,20240701003000,-400
2024-07-01T00:40:00,20240701004000,-400
2024-07-01T00:50:00,20240701005000,-400
