Time,sanitized_timestamp_for_iri,s4MMDC.Amp.mag.f
2024-06-28T03:00:00,20240628030000,-0.0033
2024-06-28T03:10:00,20240628031000,0.0043
2024-06-28T03:20:00,20240628032000,0.0119
2024-06-28T03:30:00,20240628033000,0.0195
2024-06-28T03:40:00,20240628034000,0.0271
2024-06-28T03:50:00,20240628035000,0.0347
2024-06-28T04:00:00,20240628040000,0.0423
2024-06-28T04:10:00,20240628041000,0.0499
2024-06-28T04:20:00,20240628042000,0.0575
2024-06-28T04:30:00,20240628043000,0.0651
2024-06-28T04:40:00,20240628044000,0.0726
2024-06-28T04:50:00,20240628045000,0.24
2024-06-28T05:00:00,20240628050000,1.54
2024-06-28T05:10:00,20240628051000,1.65
2024-06-28T05:20:00,20240628052000,1.22
2024-06-28T05:30:00,20240628053000,1.88
2024-06-28T05:40:00,20240628054000,2.95
2024-06-28T05:50:00,20240628055000,4.31
2024-06-28T06:00:00,20240628060000,6.03
2024-06-28T06:10:00,20240628061000,6.91
2024-06-28T06:20:00,20240628062000,7.27
2024-06-28T06:30:00,20240628063000,9.19
2024-06-28T06:40:00,20240628064000,11.0
2024-06-28T06:50:00,20240628065000,11.9
2024-06-28T07:00:00,20240628070000,13.4
2024-06-28T07:10:00,20240628071000,16.5
2024-06-28T07:20:00,20240628072000,18.1
2024-06-28T07:30:00,20240628073000,20.7
2024-06-28T07:40:00,20240628074000,23.1
2024-06-28T07:50:00,20240628075000,25.2
2024-06-28T08:00:00,20240628080000,27.4
2024-06-28T08:10:00,20240628081000,29.7
2024-06-28T08:20:00,20240628082000,32.0
2024-06-28T08:30:00,20240628083000,33.2
2024-06-28T08:40:00,20240628084000,35.5
2024-06-28T08:50:00,20240628085000,36.5
2024-06-28T09:00:00,20240628090000,39.9
2024-06-28T09:10:00,20240628091000,41.1
2024-06-28T09:20:00,20240628092000,42.6
2024-06-28T09:30:00,20240628093000,44.3
2024-06-28T09:40:00,20240628094000,45.9
2024-06-28T09:50:00,20240628095000,46.9
2024-06-28T10:00:00,20240628100000,48.6
2024-06-28T10:10:00,20240628101000,49.6
2024-06-28T10:20:00,20240628102000,50.8
2024-06-28T10:30:00,20240628103000,50.8
2024-06-28T10:40:00,20240628104000,52.2
2024-06-28T10:50:00,20240628105000,53.1
2024-06-28T11:00:00,20240628110000,53.5
2024-06-28T11:10:00,20240628111000,53.5
2024-06-28T11:20:00,20240628112000,54.3
2024-06-28T11:30:00,20240628113000,53.8
2024-06-28T11:40:00,20240628114000,54.3
2024-06-28T11:50:00,20240628115000,53.7
2024-06-28T12:00:00,20240628120000,53.8
2024-06-28T12:10:00,20240628121000,53.4
2024-06-28T12:20:00,20240628122000,53.4
2024-06-28T12:30:00,20240628123000,50.8
2024-06-28T12:40:00,20240628124000,48.8
2024-06-28T12:50:00,20240628125000,49.6
2024-06-28T13:00:00,20240628130000,48.3
2024-06-28T13:10:00,20240628131000,47.4
2024-06-28T13:20:00,20240628132000,47.9
2024-06-28T13:30:00,20240628133000,45.5
2024-06-28T13:40:00,20240628134000,45.2
2024-06-28T13:50:00,20240628135000,44.4
2024-06-28T14:00:00,20240628140000,42.8
2024-06-28T14:10:00,20240628141000,43.3
2024-06-28T14:20:00,20240628142000,41.6
2024-06-28T14:30:00,20240628143000,40.1
