Time,sanitized_timestamp_for_iri,s4DINV.EnclTmp.mag.f,s4DINV.HeatSinkTmp.mag.f,s4MMDC.Amp.mag.f,s4MMDC.Vol.mag.f,s4MMDC.Watt.mag.f,s4MMXU.TotW.mag.f
2024-06-26T15:30:00,20240626153000,38.0,3.17,431.0,580.0,255629.0,245303.0
2024-06-26T15:40:00,20240626154000,37.8,3.17,406.0,581.0,238411.0,228467.0
2024-06-26T15:50:00,20240626155000,37.7,3.17,384.0,572.0,225220.0,215594.0
2024-06-26T16:00:00,20240626160000,37.5,3.16,371.0,545.0,207928.0,198760.0
2024-06-26T16:10:00,20240626161000,37.4,3.16,329.0,562.0,188057.0,179474.0
2024-06-26T16:20:00,20240626162000,37.1,3.15,289.0,598.0,175454.0,167277.0
2024-06-26T16:30:00,20240626163000,36.8,3.15,257.0,600.0,156142.0,148634.0
2024-06-26T16:40:00,20240626164000,36.5,3.15,224.0,599.0,134502.0,127747.0
2024-06-26T16:50:00,20240626165000,36.2,3.14,209.0,577.0,123348.0,116638.0
2024-06-26T17:00:00,20240626170000,35.9,3.14,175.0,613.0,107423.0,100668.0
2024-06-26T17:10:00,20240626171000,35.6,3.13,156.0,588.0,93145.0,86590.0
2024-06-26T17:20:00,20240626172000,35.3,3.13,137.0,569.0,79109.0,72966.0
2024-06-26T17:30:00,20240626173000,35.0,3.13,110.0,580.0,63989.0,58531.0
2024-06-26T17:40:00,20240626174000,34.7,3.12,88.1,555.0,49533.0,44500.0
2024-06-26T17:50:00,20240626175000,34.4,3.12,73.1,492.0,38525.0,33689.0
2024-06-26T18:00:00,20240626180000,34.1,3.11,57.9,466.0,29175.0,24953.0
2024-06-26T18:10:00,20240626181000,33.8,3.11,45.1,471.0,22913.0,19308.0
2024-06-26T18:20:00,20240626182000,33.5,3.11,32.8,482.0,16477.0,13687.0
2024-06-26T18:30:00,20240626183000,33.2,3.1,19.6,489.0,8637.0,7066.0
2024-06-26T18:40:00,20240626184000,32.9,3.08,15.2,470.0,5783.0,4689.0
2024-06-26T18:50:00,20240626185000,32.6,3.05,4.07,561.0,1787.0,1445.0
2024-06-26T19:00:00,20240626190000,32.3,3.02,0.0,542.0,0.0,0.0
2024-06-26T19:10:00,20240626191000,32.0,3.0,0.0,457.0,0.0,0.0
2024-06-26T19:20:00,20240626192000,31.7,2.99,0.0,347.0,0.0,0.0
2024-06-26T19:30:00,20240626193000,31.5,2.99,0.0,220.0,0.0,0.0
2024-06-26T19:40:00,20240626194000,31.2,2.99,0.0,110.0,0.0,0.0
2024-06-26T19:50:00,20240626195000,30.9,2.98,0.0,40.4,0.0,0.0
2024-06-26T20:00:00,20240626200000,30.6,2.98,2.2,12.8,0.0,0.0
2024-06-26T20:10:00,20240626201000,30.4,2.97,2.69,4.67,0.0,0.0
2024-06-26T20:20:00,20240626202000,30.1,2.97,2.67,3.58,0.0,0.0
2024-06-26T20:30:00,20240626203000,29.8,2.96,2.64,3.58,0.0,0.0
2024-06-26T20:40:00,20240626204000,29.5,2.96,2.62,3.39,0.0,0.0
2024-06-26T20:50:00,20240626205000,29.3,2.95,2.6,3.25,0.0,0.0
2024-06-26T21:00:00,20240626210000,29.0,2.95,2.58,3.25,0.0,0.0
2024-06-26T21:10:00,20240626211000,28.7,2.94,2.55,3.43,0.0,0.0
2024-06-26T21:20:00,20240626212000,28.5,2.94,2.53,3.58,0.0,0.0
2024-06-26T21:30:00,20240626213000,28.2,2.93,2.51,3.58,0.0,0.0
2024-06-26T21:40:00,20240626214000,27.9,2.93,2.51,3.52,0.0,0.0
2024-06-26T21:50:00,20240626215000,27.6,2.92,2.53,3.48,0.0,0.0
2024-06-26T22:00:00,20240626220000,27.4,2.92,2.54,3.48,0.0,0.0
2024-06-26T22:10:00,20240626221000,27.5,2.91,2.56,3.53,0.0,0.0
2024-06-26T22:20:00,20240626222000,27.5,2.91,2.58,3.58,0.0,0.0
2024-06-26T22:30:00,20240626223000,27.6,2.9,2.59,3.58,0.0,0.0
2024-06-26T22:40:00,20240626224000,29.9,2.9,2.52,3.45,0.0,0.0
2024-06-26T22:50:00,20240626225000,28.3,2.9,2.58,3.35,0.0,0.0
2024-06-26T23:00:00,20240626230000,27.6,2.9,2.54,3.35,0.0,0.0
2024-06-26T23:10:00,20240626231000,27.3,2.9,2.51,3.45,0.0,0.0
2024-06-26T23:20:00,20240626232000,27.2,2.9,2.55,3.54,0.0,0.0
2024-06-26T23:30:00,20240626233000,27.1,2.9,2.62,3.54,0.0,0.0
2024-06-26T23:40:00,20240626234000,27.4,2.9,2.63,3.58,0.0,0.0
2024-06-26T23:50:00,20240626235000,30.0,2.9,2.31,3.61,0.0,0.0
2024-06-27T00:00:00,20240627000000,27.8,2.9,2.73,3.61,0.0,0.0
2024-06-27T00:10:00,20240627001000,28.0,2.9,2.67,3.52,0.0,0.0
2024-06-27T00:20:00,20240627002000,29.6,2.9,2.56,3.44,0.0,0.0
2024-06-27T00:30:00,20240627003000,28.4,2.9,2.54,3.44,0.0,0.0
2024-06-27T00:40:00,20240627004000,27.1,2.89,2.61,3.64,0.0,0.0
2024-06-27T00:50:00,20240627005000,28.5,2.89,2.59,3.81,0.0,0.0
2024-06-27T01:00:00,20240627010000,29.1,2.89,2.51,3.81,0.0,0.0
2024-06-27T01:10:00,20240627011000,27.1,2.89,2.58,3.79,0.0,0.0
2024-06-27T01:20:00,20240627012000,28.9,2.89,2.45,3.77,0.0,0.0
2024-06-27T01:30:00,20240627013000,28.4,2.89,2.6,3.77,0.0,0.0
2024-06-27T01:40:00,20240627014000,28.0,2.91,2.77,3.41,0.0,0.0
2024-06-27T01:50:00,20240627015000,29.5,2.91,2.28,3.12,0.0,0.0
2024-06-27T02:00:00,20240627020000,27.3,2.91,2.67,3.12,0.0,0.0
2024-06-27T02:10:00,20240627021000,29.3,2.91,2.61,3.39,0.0,0.0
2024-06-27T02:20:00,20240627022000,28.0,2.91,2.71,3.61,0.0,0.0
2024-06-27T02:30:00,20240627023000,28.9,2.91,2.59,3.61,0.0,0.0
2024-06-27T02:40:00,20240627024000,28.2,2.94,2.57,3.72,0.0,0.0
2024-06-27T02:50:00,20240627025000,28.8,2.94,2.64,3.81,0.0,0.0
2024-06-27T03:00:00,20240627030000,28.4,2.94,2.62,3.81,0.0,0.0
2024-06-27T03:10:00,20240627031000,28.1,2.94,2.85,3.57,0.0,0.0
2024-06-27T03:20:00,20240627032000,28.4,2.94,2.8,3.28,0.0,0.0
2024-06-27T03:30:00,20240627033000,28.7,2.94,2.68,3.28,0.0,0.0
2024-06-27T03:40:00,20240627034000,27.9,2.97,2.87,3.6,0.0,0.0
2024-06-27T03:50:00,20240627035000,29.1,2.97,3.45,7.7,0.0,0.0
2024-06-27T04:00:00,20240627040000,28.0,2.97,0.0407,27.6,0.0,0.0
2024-06-27T04:10:00,20240627041000,29.5,2.98,0.118,87.0,0.0,0.0
2024-06-27T04:20:00,20240627042000,27.3,2.98,0.197,189.0,0.0,0.0
2024-06-27T04:30:00,20240627043000,29.0,2.98,0.342,291.0,0.0,0.0
2024-06-27T04:40:00,20240627044000,29.1,2.98,0.391,414.0,0.0,0.0
2024-06-27T04:50:00,20240627045000,27.7,2.99,0.261,564.0,0.0,0.0
2024-06-27T05:00:00,20240627050000,29.5,2.99,10.7,483.0,4050.0,3283.0
2024-06-27T05:10:00,20240627051000,28.0,2.99,21.3,476.0,9037.0,7382.0
2024-06-27T05:20:00,20240627052000,28.8,2.99,26.7,495.0,12663.0,10432.0
2024-06-27T05:30:00,20240627053000,28.6,3.0,34.3,508.0,16804.0,13966.0
2024-06-27T05:40:00,20240627054000,28.4,3.0,46.0,491.0,23589.0,19913.0
2024-06-27T05:50:00,20240627055000,29.2,3.0,57.4,499.0,29868.0,25583.0
2024-06-27T06:00:00,20240627060000,28.7,3.0,71.2,494.0,37182.0,32405.0
2024-06-27T06:10:00,20240627061000,28.2,3.01,88.8,478.0,45225.0,40201.0
2024-06-27T06:20:00,20240627062000,27.8,3.01,109.0,497.0,56444.0,51323.0
2024-06-27T06:30:00,20240627063000,27.5,3.01,129.0,503.0,67597.0,61947.0
2024-06-27T06:40:00,20240627064000,27.7,3.01,156.0,499.0,80768.0,74570.0
2024-06-27T06:50:00,20240627065000,28.1,3.02,168.0,579.0,98395.0,91742.0
