Time,sanitized_timestamp_for_iri,s4MMDC.Amp.mag.f
2024-06-27T12:10:00,20240627121000,77.5
2024-06-27T12:20:00,20240627122000,76.1
2024-06-27T12:30:00,20240627123000,76.6
2024-06-27T12:40:00,20240627124000,74.9
2024-06-27T12:50:00,20240627125000,74.0
2024-06-27T13:00:00,20240627130000,73.4
2024-06-27T13:10:00,20240627131000,73.1
2024-06-27T13:20:00,20240627132000,72.2
2024-06-27T13:30:00,20240627133000,71.3
2024-06-27T13:40:00,20240627134000,68.6
2024-06-27T13:50:00,20240627135000,65.2
2024-06-27T14:00:00,20240627140000,62.7
2024-06-27T14:10:00,20240627141000,60.5
2024-06-27T14:20:00,20240627142000,59.7
2024-06-27T14:30:00,20240627143000,59.5
2024-06-27T14:40:00,20240627144000,53.7
2024-06-27T14:50:00,20240627145000,51.7
2024-06-27T15:00:00,20240627150000,51.5
2024-06-27T15:10:00,20240627151000,47.6
2024-06-27T15:20:00,20240627152000,44.3
2024-06-27T15:30:00,20240627153000,41.9
2024-06-27T15:40:00,20240627154000,37.9
2024-06-27T15:50:00,20240627155000,36.9
2024-06-27T16:00:00,20240627160000,33.9
2024-06-27T16:10:00,20240627161000,32.1
2024-06-27T16:20:00,20240627162000,24.3
2024-06-27T16:30:00,20240627163000,17.3
2024-06-27T16:40:00,20240627164000,17.2
2024-06-27T16:50:00,20240627165000,20.0
2024-06-27T17:00:00,20240627170000,23.7
2024-06-27T17:10:00,20240627171000,21.5
2024-06-27T17:20:00,20240627172000,16.2
2024-06-27T17:30:00,20240627173000,11.1
2024-06-27T17:40:00,20240627174000,7.19
2024-06-27T17:50:00,20240627175000,5.19
2024-06-27T18:00:00,20240627180000,5.83
2024-06-27T18:10:00,20240627181000,6.71
2024-06-27T18:20:00,20240627182000,5.52
2024-06-27T18:30:00,20240627183000,3.74
2024-06-27T18:40:00,20240627184000,2.11
2024-06-27T18:50:00,20240627185000,1.57
2024-06-27T19:00:00,20240627190000,1.41
2024-06-27T19:10:00,20240627191000,1.26
2024-06-27T19:20:00,20240627192000,1.0
2024-06-27T19:30:00,20240627193000,0.682
2024-06-27T19:40:00,20240627194000,0.64
2024-06-27T19:50:00,20240627195000,0.621
2024-06-27T20:00:00,20240627200000,0.603
2024-06-27T20:10:00,20240627201000,0.585
2024-06-27T20:20:00,20240627202000,0.567
2024-06-27T20:30:00,20240627203000,0.549
2024-06-27T20:40:00,20240627204000,0.53
2024-06-27T20:50:00,20240627205000,0.512
2024-06-27T21:00:00,20240627210000,0.494
2024-06-27T21:10:00,20240627211000,0.476
2024-06-27T21:20:00,20240627212000,0.458
2024-06-27T21:30:00,20240627213000,0.439
2024-06-27T21:40:00,20240627214000,0.421
2024-06-27T21:50:00,20240627215000,0.403
2024-06-27T22:00:00,20240627220000,0.385
2024-06-27T22:10:00,20240627221000,0.367
2024-06-27T22:20:00,20240627222000,0.348
2024-06-27T22:30:00,20240627223000,0.33
2024-06-27T22:40:00,20240627224000,0.312
2024-06-27T22:50:00,20240627225000,0.294
2024-06-27T23:00:00,20240627230000,0.275
2024-06-27T23:10:00,20240627231000,0.257
2024-06-27T23:20:00,20240627232000,0.239
2024-06-27T23:30:00,20240627233000,0.19
2024-06-27T23:40:00,20240627234000,0.0535
2024-06-27T23:50:00,20240627235000,-0.0889
2024-06-28T00:00:00,20240628000000,-0.197
2024-06-28T00:10:00,20240628001000,-0.204
2024-06-28T00:20:00,20240628002000,-0.204
2024-06-28T00:30:00,20240628003000,-0.205
2024-06-28T00:40:00,20240628004000,-0.205
2024-06-28T00:50:00,20240628005000,-0.206
2024-06-28T01:00:00,20240628010000,-0.207
2024-06-28T01:10:00,20240628011000,-0.0413
2024-06-28T01:20:00,20240628012000,-0.0189
2024-06-28T01:30:00,20240628013000,0.00354
2024-06-28T01:40:00,20240628014000,0.026
2024-06-28T01:50:00,20240628015000,0.0484
2024-06-28T02:00:00,20240628020000,0.0709
2024-06-28T02:10:00,20240628021000,0.0933
2024-06-28T02:20:00,20240628022000,0.116
2024-06-28T02:30:00,20240628023000,0.138
2024-06-28T02:40:00,20240628024000,0.161
2024-06-28T02:50:00,20240628025000,0.183
2024-06-28T03:00:00,20240628030000,0.205
2024-06-28T03:10:00,20240628031000,0.228
2024-06-28T03:20:00,20240628032000,0.25
2024-06-28T03:30:00,20240628033000,0.273
2024-06-28T03:40:00,20240628034000,0.295
2024-06-28T03:50:00,20240628035000,0.318
2024-06-28T04:00:00,20240628040000,0.34
2024-06-28T04:10:00,20240628041000,0.363
2024-06-28T04:20:00,20240628042000,0.385
2024-06-28T04:30:00,20240628043000,0.407
2024-06-28T04:40:00,20240628044000,0.43
2024-06-28T04:50:00,20240628045000,1.03
2024-06-28T05:00:00,20240628050000,2.22
2024-06-28T05:10:00,20240628051000,2.63
2024-06-28T05:20:00,20240628052000,2.71
2024-06-28T05:30:00,20240628053000,2.87
2024-06-28T05:40:00,20240628054000,4.77
2024-06-28T05:50:00,20240628055000,7.19
2024-06-28T06:00:00,20240628060000,9.61
2024-06-28T06:10:00,20240628061000,10.5
2024-06-28T06:20:00,20240628062000,11.2
2024-06-28T06:30:00,20240628063000,14.6
2024-06-28T06:40:00,20240628064000,15.9
2024-06-28T06:50:00,20240628065000,18.6
2024-06-28T07:00:00,20240628070000,21.9
2024-06-28T07:10:00,20240628071000,24.3
2024-06-28T07:20:00,20240628072000,26.9
2024-06-28T07:30:00,20240628073000,30.3
2024-06-28T07:40:00,20240628074000,32.5
2024-06-28T07:50:00,20240628075000,35.7
2024-06-28T08:00:00,20240628080000,39.3
2024-06-28T08:10:00,20240628081000,42.2
2024-06-28T08:20:00,20240628082000,45.8
2024-06-28T08:30:00,20240628083000,48.9
2024-06-28T08:40:00,20240628084000,51.2
2024-06-28T08:50:00,20240628085000,53.9
2024-06-28T09:00:00,20240628090000,56.6
2024-06-28T09:10:00,20240628091000,58.5
2024-06-28T09:20:00,20240628092000,60.3
2024-06-28T09:30:00,20240628093000,63.0
2024-06-28T09:40:00,20240628094000,64.3
2024-06-28T09:50:00,20240628095000,67.6
2024-06-28T10:00:00,20240628100000,68.3
2024-06-28T10:10:00,20240628101000,70.1
2024-06-28T10:20:00,20240628102000,72.7
2024-06-28T10:30:00,20240628103000,73.2
2024-06-28T10:40:00,20240628104000,74.2
2024-06-28T10:50:00,20240628105000,74.2
2024-06-28T11:00:00,20240628110000,75.0
2024-06-28T11:10:00,20240628111000,76.2
2024-06-28T11:20:00,20240628112000,77.5
2024-06-28T11:30:00,20240628113000,77.1
2024-06-28T11:40:00,20240628114000,76.5
2024-06-28T11:50:00,20240628115000,74.6
2024-06-28T12:00:00,20240628120000,76.1
2024-06-28T12:10:00,20240628121000,76.6
2024-06-28T12:20:00,20240628122000,75.5
2024-06-28T12:30:00,20240628123000,72.7
2024-06-28T12:40:00,20240628124000,67.9
2024-06-28T12:50:00,20240628125000,69.4
2024-06-28T13:00:00,20240628130000,68.3
2024-06-28T13:10:00,20240628131000,66.9
2024-06-28T13:20:00,20240628132000,67.1
2024-06-28T13:30:00,20240628133000,62.2
2024-06-28T13:40:00,20240628134000,63.1
2024-06-28T13:50:00,20240628135000,62.0
2024-06-28T14:00:00,20240628140000,59.9
2024-06-28T14:10:00,20240628141000,59.0
2024-06-28T14:20:00,20240628142000,57.9
2024-06-28T14:30:00,20240628143000,57.2
2024-06-28T14:40:00,20240628144000,54.8
2024-06-28T14:50:00,20240628145000,52.7
2024-06-28T15:00:00,20240628150000,50.5
2024-06-28T15:10:00,20240628151000,47.7
2024-06-28T15:20:00,20240628152000,42.9
2024-06-28T15:30:00,20240628153000,40.2
2024-06-28T15:40:00,20240628154000,39.3
2024-06-28T15:50:00,20240628155000,35.5
2024-06-28T16:00:00,20240628160000,32.0
2024-06-28T16:10:00,20240628161000,29.1
2024-06-28T16:20:00,20240628162000,26.6
2024-06-28T16:30:00,20240628163000,25.9
2024-06-28T16:40:00,20240628164000,23.0
2024-06-28T16:50:00,20240628165000,20.1
2024-06-28T17:00:00,20240628170000,19.0
2024-06-28T17:10:00,20240628171000,16.7
2024-06-28T17:20:00,20240628172000,13.5
2024-06-28T17:30:00,20240628173000,9.73
2024-06-28T17:40:00,20240628174000,7.64
2024-06-28T17:50:00,20240628175000,7.19
2024-06-28T18:00:00,20240628180000,6.57
2024-06-28T18:10:00,20240628181000,5.95
2024-06-28T18:20:00,20240628182000,5.11
2024-06-28T18:30:00,20240628183000,4.0
2024-06-28T18:40:00,20240628184000,3.19
2024-06-28T18:50:00,20240628185000,1.92
2024-06-28T19:00:00,20240628190000,0.561
2024-06-28T19:10:00,20240628191000,0.207
2024-06-28T19:20:00,20240628192000,0.201
2024-06-28T19:30:00,20240628193000,0.195
2024-06-28T19:40:00,20240628194000,0.19
2024-06-28T19:50:00,20240628195000,0.184
2024-06-28T20:00:00,20240628200000,0.179
2024-06-28T20:10:00,20240628201000,0.173
2024-06-28T20:20:00,20240628202000,0.167
2024-06-28T20:30:00,20240628203000,0.162
2024-06-28T20:40:00,20240628204000,0.156
2024-06-28T20:50:00,20240628205000,0.151
2024-06-28T21:00:00,20240628210000,0.145
2024-06-28T21:10:00,20240628211000,0.139
2024-06-28T21:20:00,20240628212000,0.134
2024-06-28T21:30:00,20240628213000,0.128
2024-06-28T21:40:00,20240628214000,0.123
2024-06-28T21:50:00,20240628215000,0.117
2024-06-28T22:00:00,20240628220000,0.111
2024-06-28T22:10:00,20240628221000,0.205
2024-06-28T22:20:00,20240628222000,0.205
2024-06-28T22:30:00,20240628223000,0.204
2024-06-28T22:40:00,20240628224000,0.204
2024-06-28T22:50:00,20240628225000,0.204
2024-06-28T23:00:00,20240628230000,0.204
2024-06-28T23:10:00,20240628231000,0.203
2024-06-28T23:20:00,20240628232000,0.203
2024-06-28T23:30:00,20240628233000,0.203
2024-06-28T23:40:00,20240628234000,0.202
2024-06-28T23:50:00,20240628235000,0.202
2024-06-29T00:00:00,20240629000000,0.202
2024-06-29T00:10:00,20240629001000,0.201
2024-06-29T00:20:00,20240629002000,0.201
2024-06-29T00:30:00,20240629003000,0.201
2024-06-29T00:40:00,20240629004000,0.2
2024-06-29T00:50:00,20240629005000,0.2
2024-06-29T01:00:00,20240629010000,0.2
2024-06-29T01:10:00,20240629011000,0.423
2024-06-29T01:20:00,20240629012000,0.429
2024-06-29T01:30:00,20240629013000,0.434
2024-06-29T01:40:00,20240629014000,0.44
2024-06-29T01:50:00,20240629015000,0.446
2024-06-29T02:00:00,20240629020000,0.452
2024-06-29T02:10:00,20240629021000,0.457
2024-06-29T02:20:00,20240629022000,0.463
2024-06-29T02:30:00,20240629023000,0.469
2024-06-29T02:40:00,20240629024000,0.475
2024-06-29T02:50:00,20240629025000,0.48
2024-06-29T03:00:00,20240629030000,0.486
2024-06-29T03:10:00,20240629031000,0.492
2024-06-29T03:20:00,20240629032000,0.498
2024-06-29T03:30:00,20240629033000,0.503
2024-06-29T03:40:00,20240629034000,0.509
2024-06-29T03:50:00,20240629035000,0.515
2024-06-29T04:00:00,20240629040000,0.521
2024-06-29T04:10:00,20240629041000,0.526
2024-06-29T04:20:00,20240629042000,0.532
2024-06-29T04:30:00,20240629043000,0.538
2024-06-29T04:40:00,20240629044000,0.544
2024-06-29T04:50:00,20240629045000,0.549
2024-06-29T05:00:00,20240629050000,0.555
2024-06-29T05:10:00,20240629051000,1.14
2024-06-29T05:20:00,20240629052000,3.14
2024-06-29T05:30:00,20240629053000,4.63
2024-06-29T05:40:00,20240629054000,2.74
2024-06-29T05:50:00,20240629055000,2.33
2024-06-29T06:00:00,20240629060000,2.34
2024-06-29T06:10:00,20240629061000,2.87
2024-06-29T06:20:00,20240629062000,1.54
2024-06-29T06:30:00,20240629063000,0.842
2024-06-29T06:40:00,20240629064000,0.695
2024-06-29T06:50:00,20240629065000,0.549
2024-06-29T07:00:00,20240629070000,0.402
2024-06-29T07:10:00,20240629071000,3.47
2024-06-29T07:20:00,20240629072000,4.4
2024-06-29T07:30:00,20240629073000,1.84
2024-06-29T07:40:00,20240629074000,2.23
2024-06-29T07:50:00,20240629075000,1.96
2024-06-29T08:00:00,20240629080000,1.83
2024-06-29T08:10:00,20240629081000,2.2
2024-06-29T08:20:00,20240629082000,2.03
2024-06-29T08:30:00,20240629083000,1.95
2024-06-29T08:40:00,20240629084000,1.5
2024-06-29T08:50:00,20240629085000,2.19
2024-06-29T09:00:00,20240629090000,2.08
2024-06-29T09:10:00,20240629091000,2.15
2024-06-29T09:20:00,20240629092000,2.09
2024-06-29T09:30:00,20240629093000,2.73
2024-06-29T09:40:00,20240629094000,2.39
2024-06-29T09:50:00,20240629095000,0.409
2024-06-29T10:00:00,20240629100000,0.0148
2024-06-29T10:10:00,20240629101000,1.04
2024-06-29T10:20:00,20240629102000,0.165
2024-06-29T10:30:00,20240629103000,0.884
2024-06-29T10:40:00,20240629104000,0.861
2024-06-29T10:50:00,20240629105000,0.23
2024-06-29T11:00:00,20240629110000,0.597
2024-06-29T11:10:00,20240629111000,2.14
2024-06-29T11:20:00,20240629112000,1.2
2024-06-29T11:30:00,20240629113000,3.36
2024-06-29T11:40:00,20240629114000,14.6
2024-06-29T11:50:00,20240629115000,15.3
2024-06-29T12:00:00,20240629120000,4.63
2024-06-29T12:10:00,20240629121000,2.43
2024-06-29T12:20:00,20240629122000,2.48
2024-06-29T12:30:00,20240629123000,0.14
2024-06-29T12:40:00,20240629124000,10.9
2024-06-29T12:50:00,20240629125000,60.6
2024-06-29T13:00:00,20240629130000,63.8
2024-06-29T13:10:00,20240629131000,73.8
2024-06-29T13:20:00,20240629132000,75.3
2024-06-29T13:30:00,20240629133000,86.6
2024-06-29T13:40:00,20240629134000,51.0
2024-06-29T13:50:00,20240629135000,6.58
2024-06-29T14:00:00,20240629140000,1.47
2024-06-29T14:10:00,20240629141000,7.83
2024-06-29T14:20:00,20240629142000,17.4
2024-06-29T14:30:00,20240629143000,22.6
2024-06-29T14:40:00,20240629144000,35.4
2024-06-29T14:50:00,20240629145000,45.5
2024-06-29T15:00:00,20240629150000,58.6
2024-06-29T15:10:00,20240629151000,54.7
2024-06-29T15:20:00,20240629152000,54.4
2024-06-29T15:30:00,20240629153000,53.6
2024-06-29T15:40:00,20240629154000,46.2
2024-06-29T15:50:00,20240629155000,25.8
2024-06-29T16:00:00,20240629160000,15.9
2024-06-29T16:10:00,20240629161000,15.5
2024-06-29T16:20:00,20240629162000,23.7
2024-06-29T16:30:00,20240629163000,23.3
2024-06-29T16:40:00,20240629164000,26.2
2024-06-29T16:50:00,20240629165000,23.8
2024-06-29T17:00:00,20240629170000,21.3
2024-06-29T17:10:00,20240629171000,17.0
2024-06-29T17:20:00,20240629172000,18.2
2024-06-29T17:30:00,20240629173000,16.2
2024-06-29T17:40:00,20240629174000,11.8
2024-06-29T17:50:00,20240629175000,8.06
2024-06-29T18:00:00,20240629180000,5.19
2024-06-29T18:10:00,20240629181000,3.53
2024-06-29T18:20:00,20240629182000,2.5
2024-06-29T18:30:00,20240629183000,1.67
2024-06-29T18:40:00,20240629184000,1.2
2024-06-29T18:50:00,20240629185000,0.749
2024-06-29T19:00:00,20240629190000,0.468
2024-06-29T19:10:00,20240629191000,0.451
2024-06-29T19:20:00,20240629192000,0.434
2024-06-29T19:30:00,20240629193000,0.417
2024-06-29T19:40:00,20240629194000,0.399
2024-06-29T19:50:00,20240629195000,0.382
2024-06-29T20:00:00,20240629200000,0.365
2024-06-29T20:10:00,20240629201000,0.347
2024-06-29T20:20:00,20240629202000,0.33
2024-06-29T20:30:00,20240629203000,0.313
2024-06-29T20:40:00,20240629204000,0.295
2024-06-29T20:50:00,20240629205000,0.278
2024-06-29T21:00:00,20240629210000,0.261
2024-06-29T21:10:00,20240629211000,0.243
2024-06-29T21:20:00,20240629212000,0.226
2024-06-29T21:30:00,20240629213000,0.209
2024-06-29T21:40:00,20240629214000,0.191
2024-06-29T21:50:00,20240629215000,0.174
2024-06-29T22:00:00,20240629220000,0.157
2024-06-29T22:10:00,20240629221000,0.283
2024-06-29T22:20:00,20240629222000,0.273
2024-06-29T22:30:00,20240629223000,0.263
2024-06-29T22:40:00,20240629224000,0.253
2024-06-29T22:50:00,20240629225000,0.243
2024-06-29T23:00:00,20240629230000,0.233
2024-06-29T23:10:00,20240629231000,0.223
2024-06-29T23:20:00,20240629232000,0.213
2024-06-29T23:30:00,20240629233000,0.203
2024-06-29T23:40:00,20240629234000,0.193
2024-06-29T23:50:00,20240629235000,0.183
2024-06-30T00:00:00,20240630000000,0.173
2024-06-30T00:10:00,20240630001000,0.163
2024-06-30T00:20:00,20240630002000,0.153
2024-06-30T00:30:00,20240630003000,0.143
2024-06-30T00:40:00,20240630004000,0.133
2024-06-30T00:50:00,20240630005000,0.123
2024-06-30T01:00:00,20240630010000,0.113
2024-06-30T01:10:00,20240630011000,0.518
2024-06-30T01:20:00,20240630012000,0.519
2024-06-30T01:30:00,20240630013000,0.52
2024-06-30T01:40:00,20240630014000,0.521
2024-06-30T01:50:00,20240630015000,0.522
2024-06-30T02:00:00,20240630020000,0.523
2024-06-30T02:10:00,20240630021000,0.525
2024-06-30T02:20:00,20240630022000,0.526
2024-06-30T02:30:00,20240630023000,0.527
2024-06-30T02:40:00,20240630024000,0.528
2024-06-30T02:50:00,20240630025000,0.529
2024-06-30T03:00:00,20240630030000,0.53
2024-06-30T03:10:00,20240630031000,0.531
2024-06-30T03:20:00,20240630032000,0.532
2024-06-30T03:30:00,20240630033000,0.534
2024-06-30T03:40:00,20240630034000,0.535
2024-06-30T03:50:00,20240630035000,0.536
2024-06-30T04:00:00,20240630040000,0.537
2024-06-30T04:10:00,20240630041000,0.538
2024-06-30T04:20:00,20240630042000,0.539
2024-06-30T04:30:00,20240630043000,0.54
2024-06-30T04:40:00,20240630044000,0.541
2024-06-30T04:50:00,20240630045000,0.714
2024-06-30T05:00:00,20240630050000,1.38
2024-06-30T05:10:00,20240630051000,2.08
2024-06-30T05:20:00,20240630052000,2.64
2024-06-30T05:30:00,20240630053000,3.57
2024-06-30T05:40:00,20240630054000,5.01
2024-06-30T05:50:00,20240630055000,6.53
2024-06-30T06:00:00,20240630060000,8.53
2024-06-30T06:10:00,20240630061000,11.3
2024-06-30T06:20:00,20240630062000,13.7
2024-06-30T06:30:00,20240630063000,15.6
2024-06-30T06:40:00,20240630064000,17.0
2024-06-30T06:50:00,20240630065000,21.4
2024-06-30T07:00:00,20240630070000,23.6
2024-06-30T07:10:00,20240630071000,26.7
2024-06-30T07:20:00,20240630072000,30.9
2024-06-30T07:30:00,20240630073000,34.7
2024-06-30T07:40:00,20240630074000,36.7
2024-06-30T07:50:00,20240630075000,38.4
2024-06-30T08:00:00,20240630080000,41.6
2024-06-30T08:10:00,20240630081000,45.4
2024-06-30T08:20:00,20240630082000,47.8
2024-06-30T08:30:00,20240630083000,50.4
2024-06-30T08:40:00,20240630084000,53.2
2024-06-30T08:50:00,20240630085000,54.6
2024-06-30T09:00:00,20240630090000,57.4
2024-06-30T09:10:00,20240630091000,60.2
2024-06-30T09:20:00,20240630092000,61.2
2024-06-30T09:30:00,20240630093000,63.8
2024-06-30T09:40:00,20240630094000,65.8
2024-06-30T09:50:00,20240630095000,68.7
2024-06-30T10:00:00,20240630100000,72.4
2024-06-30T10:10:00,20240630101000,73.7
2024-06-30T10:20:00,20240630102000,73.5
2024-06-30T10:30:00,20240630103000,72.1
2024-06-30T10:40:00,20240630104000,73.1
2024-06-30T10:50:00,20240630105000,68.0
2024-06-30T11:00:00,20240630110000,73.8
2024-06-30T11:10:00,20240630111000,55.2
2024-06-30T11:20:00,20240630112000,48.0
2024-06-30T11:30:00,20240630113000,49.2
2024-06-30T11:40:00,20240630114000,44.9
2024-06-30T11:50:00,20240630115000,50.2
2024-06-30T12:00:00,20240630120000,43.3
2024-06-30T12:10:00,20240630121000,40.4
2024-06-30T12:20:00,20240630122000,39.6
2024-06-30T12:30:00,20240630123000,46.4
2024-06-30T12:40:00,20240630124000,39.0
2024-06-30T12:50:00,20240630125000,33.3
2024-06-30T13:00:00,20240630130000,43.4
2024-06-30T13:10:00,20240630131000,54.5
2024-06-30T13:20:00,20240630132000,56.1
2024-06-30T13:30:00,20240630133000,41.2
2024-06-30T13:40:00,20240630134000,35.3
2024-06-30T13:50:00,20240630135000,50.2
2024-06-30T14:00:00,20240630140000,26.9
2024-06-30T14:10:00,20240630141000,39.3
2024-06-30T14:20:00,20240630142000,38.1
2024-06-30T14:30:00,20240630143000,46.7
2024-06-30T14:40:00,20240630144000,37.7
2024-06-30T14:50:00,20240630145000,37.7
2024-06-30T15:00:00,20240630150000,46.6
2024-06-30T15:10:00,20240630151000,48.9
2024-06-30T15:20:00,20240630152000,30.5
2024-06-30T15:30:00,20240630153000,28.3
2024-06-30T15:40:00,20240630154000,25.5
2024-06-30T15:50:00,20240630155000,30.8
2024-06-30T16:00:00,20240630160000,21.8
2024-06-30T16:10:00,20240630161000,18.7
2024-06-30T16:20:00,20240630162000,15.8
2024-06-30T16:30:00,20240630163000,24.0
2024-06-30T16:40:00,20240630164000,28.8
2024-06-30T16:50:00,20240630165000,23.9
2024-06-30T17:00:00,20240630170000,23.4
2024-06-30T17:10:00,20240630171000,19.0
2024-06-30T17:20:00,20240630172000,18.2
2024-06-30T17:30:00,20240630173000,12.8
2024-06-30T17:40:00,20240630174000,8.59
2024-06-30T17:50:00,20240630175000,8.45
2024-06-30T18:00:00,20240630180000,8.35
2024-06-30T18:10:00,20240630181000,8.16
2024-06-30T18:20:00,20240630182000,5.35
2024-06-30T18:30:00,20240630183000,4.83
2024-06-30T18:40:00,20240630184000,3.66
2024-06-30T18:50:00,20240630185000,1.95
2024-06-30T19:00:00,20240630190000,0.409
2024-06-30T19:10:00,20240630191000,0.153
2024-06-30T19:20:00,20240630192000,0.154
2024-06-30T19:30:00,20240630193000,0.156
2024-06-30T19:40:00,20240630194000,0.157
2024-06-30T19:50:00,20240630195000,0.158
