Time,sanitized_timestamp_for_iri,s4MMET.POAInsol1.mag.f
2024-06-27T02:40:00,20240627024000,-0.865
2024-06-27T02:50:00,20240627025000,-0.868
2024-06-27T03:00:00,20240627030000,-0.927
2024-06-27T03:10:00,20240627031000,-0.918
2024-06-27T03:20:00,20240627032000,-0.896
2024-06-27T03:30:00,20240627033000,-0.813
2024-06-27T03:40:00,20240627034000,-0.873
2024-06-27T03:50:00,20240627035000,-0.948
2024-06-27T04:00:00,20240627040000,-0.978
2024-06-27T04:10:00,20240627041000,-0.849
2024-06-27T04:20:00,20240627042000,-0.919
2024-06-27T04:30:00,20240627043000,-0.766
2024-06-27T04:40:00,20240627044000,-0.727
2024-06-27T04:50:00,20240627045000,-0.797
2024-06-27T05:00:00,20240627050000,-0.687
2024-06-27T05:10:00,20240627051000,-0.852
2024-06-27T05:20:00,20240627052000,-0.801
2024-06-27T05:30:00,20240627053000,-0.698
2024-06-27T05:40:00,20240627054000,-0.731
2024-06-27T05:50:00,20240627055000,-0.77
2024-06-27T06:00:00,20240627060000,-0.776
2024-06-27T06:10:00,20240627061000,-0.792
2024-06-27T06:20:00,20240627062000,-0.78
2024-06-27T06:30:00,20240627063000,-0.807
2024-06-27T06:40:00,20240627064000,-0.762
2024-06-27T06:50:00,20240627065000,-0.7
2024-06-27T07:00:00,20240627070000,-0.748
2024-06-27T07:10:00,20240627071000,-0.764
2024-06-27T07:20:00,20240627072000,-0.733
2024-06-27T07:30:00,20240627073000,-0.793
2024-06-27T07:40:00,20240627074000,-0.701
2024-06-27T07:50:00,20240627075000,-0.786
2024-06-27T08:00:00,20240627080000,-0.747
2024-06-27T08:10:00,20240627081000,-0.712
2024-06-27T08:20:00,20240627082000,-0.787
2024-06-27T08:30:00,20240627083000,-0.746
2024-06-27T08:40:00,20240627084000,-0.751
2024-06-27T08:50:00,20240627085000,-0.702
2024-06-27T09:00:00,20240627090000,-0.706
2024-06-27T09:10:00,20240627091000,-0.772
2024-06-27T09:20:00,20240627092000,-0.779
2024-06-27T09:30:00,20240627093000,-0.738
2024-06-27T09:40:00,20240627094000,-0.771
2024-06-27T09:50:00,20240627095000,-0.769
2024-06-27T10:00:00,20240627100000,-0.778
2024-06-27T10:10:00,20240627101000,-0.69
2024-06-27T10:20:00,20240627102000,-0.725
2024-06-27T10:30:00,20240627103000,-0.756
2024-06-27T10:40:00,20240627104000,-0.825
2024-06-27T10:50:00,20240627105000,-0.809
2024-06-27T11:00:00,20240627110000,-0.664
2024-06-27T11:10:00,20240627111000,-0.826
2024-06-27T11:20:00,20240627112000,-0.757
2024-06-27T11:30:00,20240627113000,-0.798
2024-06-27T11:40:00,20240627114000,-0.688
2024-06-27T11:50:00,20240627115000,-0.741
2024-06-27T12:00:00,20240627120000,-0.857
2024-06-27T12:10:00,20240627121000,-0.721
2024-06-27T12:20:00,20240627122000,-0.833
2024-06-27T12:30:00,20240627123000,-0.732
2024-06-27T12:40:00,20240627124000,-0.646
2024-06-27T12:50:00,20240627125000,-0.714
2024-06-27T13:00:00,20240627130000,-0.792
2024-06-27T13:10:00,20240627131000,-0.706
2024-06-27T13:20:00,20240627132000,-0.795
2024-06-27T13:30:00,20240627133000,-0.843
2024-06-27T13:40:00,20240627134000,-0.688
2024-06-27T13:50:00,20240627135000,-0.805
2024-06-27T14:00:00,20240627140000,-0.772
2024-06-27T14:10:00,20240627141000,-0.757
2024-06-27T14:20:00,20240627142000,-0.81
2024-06-27T14:30:00,20240627143000,-0.744
2024-06-27T14:40:00,20240627144000,-0.764
2024-06-27T14:50:00,20240627145000,-0.756
2024-06-27T15:00:00,20240627150000,-0.765
2024-06-27T15:10:00,20240627151000,-0.717
2024-06-27T15:20:00,20240627152000,-0.816
2024-06-27T15:30:00,20240627153000,-0.811
2024-06-27T15:40:00,20240627154000,-0.77
2024-06-27T15:50:00,20240627155000,-0.676
2024-06-27T16:00:00,20240627160000,-0.864
2024-06-27T16:10:00,20240627161000,-0.708
2024-06-27T16:20:00,20240627162000,-0.762
2024-06-27T16:30:00,20240627163000,-0.789
2024-06-27T16:40:00,20240627164000,-0.744
2024-06-27T16:50:00,20240627165000,-0.827
2024-06-27T17:00:00,20240627170000,-0.724
2024-06-27T17:10:00,20240627171000,-0.661
2024-06-27T17:20:00,20240627172000,-0.824
2024-06-27T17:30:00,20240627173000,-0.774
2024-06-27T17:40:00,20240627174000,-0.769
2024-06-27T17:50:00,20240627175000,-0.726
2024-06-27T18:00:00,20240627180000,-0.807
2024-06-27T18:10:00,20240627181000,-0.605
2024-06-27T18:20:00,20240627182000,-0.803
2024-06-27T18:30:00,20240627183000,-0.864
2024-06-27T18:40:00,20240627184000,-0.723
2024-06-27T18:50:00,20240627185000,-0.758
2024-06-27T19:00:00,20240627190000,-0.736
2024-06-27T19:10:00,20240627191000,-0.74
2024-06-27T19:20:00,20240627192000,-0.7
2024-06-27T19:30:00,20240627193000,-0.81
2024-06-27T19:40:00,20240627194000,-0.938
2024-06-27T19:50:00,20240627195000,-0.881
2024-06-27T20:00:00,20240627200000,-0.93
2024-06-27T20:10:00,20240627201000,-0.893
2024-06-27T20:20:00,20240627202000,-0.876
2024-06-27T20:30:00,20240627203000,-0.962
2024-06-27T20:40:00,20240627204000,-0.961
2024-06-27T20:50:00,20240627205000,-0.977
2024-06-27T21:00:00,20240627210000,-0.894
2024-06-27T21:10:00,20240627211000,-0.896
2024-06-27T21:20:00,20240627212000,-0.915
2024-06-27T21:30:00,20240627213000,-0.979
2024-06-27T21:40:00,20240627214000,-0.884
2024-06-27T21:50:00,20240627215000,-0.88
2024-06-27T22:00:00,20240627220000,-0.83
2024-06-27T22:10:00,20240627221000,-0.93
2024-06-27T22:20:00,20240627222000,-0.899
2024-06-27T22:30:00,20240627223000,-0.864
2024-06-27T22:40:00,20240627224000,-0.918
2024-06-27T22:50:00,20240627225000,-0.977
2024-06-27T23:00:00,20240627230000,-1.01
2024-06-27T23:10:00,20240627231000,-0.831
2024-06-27T23:20:00,20240627232000,-0.812
2024-06-27T23:30:00,20240627233000,-0.775
2024-06-27T23:40:00,20240627234000,-0.93
2024-06-27T23:50:00,20240627235000,-0.936
2024-06-28T00:00:00,20240628000000,-0.851
2024-06-28T00:10:00,20240628001000,-0.861
2024-06-28T00:20:00,20240628002000,-0.794
2024-06-28T00:30:00,20240628003000,-0.856
2024-06-28T00:40:00,20240628004000,-0.876
2024-06-28T00:50:00,20240628005000,-0.936
2024-06-28T01:00:00,20240628010000,-0.929
2024-06-28T01:10:00,20240628011000,-0.904
2024-06-28T01:20:00,20240628012000,-0.824
2024-06-28T01:30:00,20240628013000,-0.865
2024-06-28T01:40:00,20240628014000,-0.891
2024-06-28T01:50:00,20240628015000,-0.931
2024-06-28T02:00:00,20240628020000,-0.948
2024-06-28T02:10:00,20240628021000,-0.97
2024-06-28T02:20:00,20240628022000,-0.878
2024-06-28T02:30:00,20240628023000,-0.944
2024-06-28T02:40:00,20240628024000,-0.992
2024-06-28T02:50:00,20240628025000,-0.933
2024-06-28T03:00:00,20240628030000,-0.824
2024-06-28T03:10:00,20240628031000,-1.01
2024-06-28T03:20:00,20240628032000,-0.849
2024-06-28T03:30:00,20240628033000,-1.01
2024-06-28T03:40:00,20240628034000,-0.845
2024-06-28T03:50:00,20240628035000,-0.797
2024-06-28T04:00:00,20240628040000,-0.879
2024-06-28T04:10:00,20240628041000,-0.872
2024-06-28T04:20:00,20240628042000,-0.925
2024-06-28T04:30:00,20240628043000,-0.807
2024-06-28T04:40:00,20240628044000,-0.791
2024-06-28T04:50:00,20240628045000,-0.776
2024-06-28T05:00:00,20240628050000,-0.943
2024-06-28T05:10:00,20240628051000,-0.843
2024-06-28T05:20:00,20240628052000,-0.719
2024-06-28T05:30:00,20240628053000,-0.821
2024-06-28T05:40:00,20240628054000,-0.685
2024-06-28T05:50:00,20240628055000,-0.858
2024-06-28T06:00:00,20240628060000,-0.748
2024-06-28T06:10:00,20240628061000,-0.847
2024-06-28T06:20:00,20240628062000,-0.784
2024-06-28T06:30:00,20240628063000,-0.723
2024-06-28T06:40:00,20240628064000,-0.671
2024-06-28T06:50:00,20240628065000,-0.77
2024-06-28T07:00:00,20240628070000,-0.81
2024-06-28T07:10:00,20240628071000,-0.774
2024-06-28T07:20:00,20240628072000,-0.75
2024-06-28T07:30:00,20240628073000,-0.672
2024-06-28T07:40:00,20240628074000,-0.661
2024-06-28T07:50:00,20240628075000,-0.7
2024-06-28T08:00:00,20240628080000,-0.801
2024-06-28T08:10:00,20240628081000,-0.75
2024-06-28T08:20:00,20240628082000,-0.7
2024-06-28T08:30:00,20240628083000,-0.736
2024-06-28T08:40:00,20240628084000,-0.737
2024-06-28T08:50:00,20240628085000,-0.788
2024-06-28T09:00:00,20240628090000,-0.862
2024-06-28T09:10:00,20240628091000,-0.769
2024-06-28T09:20:00,20240628092000,-0.778
2024-06-28T09:30:00,20240628093000,-0.758
2024-06-28T09:40:00,20240628094000,-0.847
2024-06-28T09:50:00,20240628095000,-0.663
2024-06-28T10:00:00,20240628100000,-0.648
2024-06-28T10:10:00,20240628101000,-0.805
2024-06-28T10:20:00,20240628102000,-0.716
2024-06-28T10:30:00,20240628103000,-0.725
2024-06-28T10:40:00,20240628104000,-0.714
2024-06-28T10:50:00,20240628105000,-0.743
2024-06-28T11:00:00,20240628110000,-0.666
2024-06-28T11:10:00,20240628111000,-0.831
2024-06-28T11:20:00,20240628112000,-0.774
2024-06-28T11:30:00,20240628113000,-0.824
2024-06-28T11:40:00,20240628114000,-0.731
2024-06-28T11:50:00,20240628115000,-0.768
2024-06-28T12:00:00,20240628120000,-0.737
2024-06-28T12:10:00,20240628121000,-0.739
2024-06-28T12:20:00,20240628122000,-0.696
2024-06-28T12:30:00,20240628123000,-0.633
2024-06-28T12:40:00,20240628124000,-0.872
2024-06-28T12:50:00,20240628125000,-0.697
2024-06-28T13:00:00,20240628130000,-0.674
2024-06-28T13:10:00,20240628131000,-0.83
2024-06-28T13:20:00,20240628132000,-0.703
2024-06-28T13:30:00,20240628133000,-0.719
2024-06-28T13:40:00,20240628134000,-0.675
2024-06-28T13:50:00,20240628135000,-0.75
2024-06-28T14:00:00,20240628140000,-0.753
2024-06-28T14:10:00,20240628141000,-0.67
2024-06-28T14:20:00,20240628142000,-0.733
2024-06-28T14:30:00,20240628143000,-0.887
2024-06-28T14:40:00,20240628144000,-0.696
2024-06-28T14:50:00,20240628145000,-0.857
2024-06-28T15:00:00,20240628150000,-0.888
2024-06-28T15:10:00,20240628151000,-0.759
2024-06-28T15:20:00,20240628152000,-0.821
2024-06-28T15:30:00,20240628153000,-0.702
2024-06-28T15:40:00,20240628154000,-0.688
2024-06-28T15:50:00,20240628155000,-0.895
2024-06-28T16:00:00,20240628160000,-0.752
2024-06-28T16:10:00,20240628161000,-0.78
2024-06-28T16:20:00,20240628162000,-0.785
2024-06-28T16:30:00,20240628163000,-0.758
2024-06-28T16:40:00,20240628164000,-0.75
2024-06-28T16:50:00,20240628165000,-0.802
2024-06-28T17:00:00,20240628170000,-0.732
2024-06-28T17:10:00,20240628171000,-0.736
2024-06-28T17:20:00,20240628172000,-0.658
2024-06-28T17:30:00,20240628173000,-0.758
2024-06-28T17:40:00,20240628174000,-0.702
2024-06-28T17:50:00,20240628175000,-0.621
2024-06-28T18:00:00,20240628180000,-0.761
2024-06-28T18:10:00,20240628181000,-0.715
2024-06-28T18:20:00,20240628182000,-0.74
2024-06-28T18:30:00,20240628183000,-0.78
2024-06-28T18:40:00,20240628184000,-0.728
2024-06-28T18:50:00,20240628185000,-0.789
2024-06-28T19:00:00,20240628190000,-0.639
2024-06-28T19:10:00,20240628191000,-0.782
2024-06-28T19:20:00,20240628192000,-0.807
2024-06-28T19:30:00,20240628193000,-0.862
2024-06-28T19:40:00,20240628194000,-0.858
2024-06-28T19:50:00,20240628195000,-0.994
2024-06-28T20:00:00,20240628200000,-0.888
2024-06-28T20:10:00,20240628201000,-0.933
2024-06-28T20:20:00,20240628202000,-0.949
2024-06-28T20:30:00,20240628203000,-0.912
2024-06-28T20:40:00,20240628204000,-0.87
2024-06-28T20:50:00,20240628205000,-0.965
2024-06-28T21:00:00,20240628210000,-0.988
2024-06-28T21:10:00,20240628211000,-0.921
2024-06-28T21:20:00,20240628212000,-1.01
2024-06-28T21:30:00,20240628213000,-0.926
2024-06-28T21:40:00,20240628214000,-0.936
2024-06-28T21:50:00,20240628215000,-0.87
2024-06-28T22:00:00,20240628220000,-0.913
2024-06-28T22:10:00,20240628221000,-0.925
2024-06-28T22:20:00,20240628222000,-0.904
2024-06-28T22:30:00,20240628223000,-0.916
2024-06-28T22:40:00,20240628224000,-0.903
2024-06-28T22:50:00,20240628225000,-0.975
2024-06-28T23:00:00,20240628230000,-1.0
2024-06-28T23:10:00,20240628231000,-0.901
2024-06-28T23:20:00,20240628232000,-0.861
2024-06-28T23:30:00,20240628233000,-0.804
2024-06-28T23:40:00,20240628234000,-0.902
2024-06-28T23:50:00,20240628235000,-0.897
2024-06-29T00:00:00,20240629000000,-1.0
2024-06-29T00:10:00,20240629001000,-0.877
2024-06-29T00:20:00,20240629002000,-0.87
2024-06-29T00:30:00,20240629003000,-0.905
2024-06-29T00:40:00,20240629004000,-0.845
2024-06-29T00:50:00,20240629005000,-0.81
2024-06-29T01:00:00,20240629010000,-0.906
2024-06-29T01:10:00,20240629011000,-0.885
2024-06-29T01:20:00,20240629012000,-0.967
2024-06-29T01:30:00,20240629013000,-0.86
2024-06-29T01:40:00,20240629014000,-0.879
2024-06-29T01:50:00,20240629015000,-0.979
2024-06-29T02:00:00,20240629020000,-0.875
2024-06-29T02:10:00,20240629021000,-0.906
2024-06-29T02:20:00,20240629022000,-0.825
2024-06-29T02:30:00,20240629023000,-0.894
2024-06-29T02:40:00,20240629024000,-0.912
2024-06-29T02:50:00,20240629025000,-0.986
2024-06-29T03:00:00,20240629030000,-0.836
2024-06-29T03:10:00,20240629031000,-0.866
2024-06-29T03:20:00,20240629032000,-0.898
2024-06-29T03:30:00,20240629033000,-0.839
2024-06-29T03:40:00,20240629034000,-0.901
2024-06-29T03:50:00,20240629035000,-0.86
2024-06-29T04:00:00,20240629040000,-0.938
2024-06-29T04:10:00,20240629041000,-0.836
2024-06-29T04:20:00,20240629042000,-0.89
2024-06-29T04:30:00,20240629043000,-0.863
2024-06-29T04:40:00,20240629044000,-0.903
2024-06-29T04:50:00,20240629045000,-0.814
2024-06-29T05:00:00,20240629050000,-0.715
2024-06-29T05:10:00,20240629051000,-0.679
2024-06-29T05:20:00,20240629052000,-0.761
2024-06-29T05:30:00,20240629053000,-0.752
2024-06-29T05:40:00,20240629054000,-0.744
2024-06-29T05:50:00,20240629055000,-0.78
2024-06-29T06:00:00,20240629060000,-0.664
2024-06-29T06:10:00,20240629061000,-0.649
2024-06-29T06:20:00,20240629062000,-0.714
2024-06-29T06:30:00,20240629063000,-0.755
2024-06-29T06:40:00,20240629064000,-0.798
2024-06-29T06:50:00,20240629065000,-0.822
2024-06-29T07:00:00,20240629070000,-0.646
2024-06-29T07:10:00,20240629071000,-0.703
2024-06-29T07:20:00,20240629072000,-0.799
2024-06-29T07:30:00,20240629073000,-0.749
2024-06-29T07:40:00,20240629074000,-0.7
2024-06-29T07:50:00,20240629075000,-0.799
2024-06-29T08:00:00,20240629080000,-0.761
2024-06-29T08:10:00,20240629081000,-0.803
2024-06-29T08:20:00,20240629082000,-0.81
2024-06-29T08:30:00,20240629083000,-0.741
2024-06-29T08:40:00,20240629084000,-0.795
2024-06-29T08:50:00,20240629085000,-0.794
2024-06-29T09:00:00,20240629090000,-0.73
2024-06-29T09:10:00,20240629091000,-0.893
2024-06-29T09:20:00,20240629092000,-0.806
2024-06-29T09:30:00,20240629093000,-0.83
2024-06-29T09:40:00,20240629094000,-0.795
2024-06-29T09:50:00,20240629095000,-0.796
2024-06-29T10:00:00,20240629100000,-0.828
2024-06-29T10:10:00,20240629101000,-0.809
2024-06-29T10:20:00,20240629102000,-0.742
2024-06-29T10:30:00,20240629103000,-0.807
2024-06-29T10:40:00,20240629104000,-0.808
2024-06-29T10:50:00,20240629105000,-0.755
2024-06-29T11:00:00,20240629110000,-0.794
2024-06-29T11:10:00,20240629111000,-0.865
2024-06-29T11:20:00,20240629112000,-0.812
2024-06-29T11:30:00,20240629113000,-0.752
2024-06-29T11:40:00,20240629114000,-0.821
2024-06-29T11:50:00,20240629115000,-0.79
2024-06-29T12:00:00,20240629120000,-0.751
2024-06-29T12:10:00,20240629121000,-0.76
2024-06-29T12:20:00,20240629122000,-0.723
2024-06-29T12:30:00,20240629123000,-0.732
2024-06-29T12:40:00,20240629124000,-0.781
2024-06-29T12:50:00,20240629125000,-0.805
2024-06-29T13:00:00,20240629130000,-0.732
2024-06-29T13:10:00,20240629131000,-0.782
2024-06-29T13:20:00,20240629132000,-0.796
2024-06-29T13:30:00,20240629133000,-0.792
2024-06-29T13:40:00,20240629134000,-0.776
2024-06-29T13:50:00,20240629135000,-0.785
2024-06-29T14:00:00,20240629140000,-0.841
2024-06-29T14:10:00,20240629141000,-0.816
2024-06-29T14:20:00,20240629142000,-0.729
2024-06-29T14:30:00,20240629143000,-0.74
2024-06-29T14:40:00,20240629144000,-0.815
2024-06-29T14:50:00,20240629145000,-0.844
2024-06-29T15:00:00,20240629150000,-0.734
2024-06-29T15:10:00,20240629151000,-0.768
2024-06-29T15:20:00,20240629152000,-0.823
2024-06-29T15:30:00,20240629153000,-0.799
2024-06-29T15:40:00,20240629154000,-0.752
2024-06-29T15:50:00,20240629155000,-0.813
2024-06-29T16:00:00,20240629160000,-0.75
2024-06-29T16:10:00,20240629161000,-0.783
2024-06-29T16:20:00,20240629162000,-0.707
2024-06-29T16:30:00,20240629163000,-0.699
2024-06-29T16:40:00,20240629164000,-0.806
2024-06-29T16:50:00,20240629165000,-0.803
2024-06-29T17:00:00,20240629170000,-0.79
2024-06-29T17:10:00,20240629171000,-0.839
2024-06-29T17:20:00,20240629172000,-0.804
2024-06-29T17:30:00,20240629173000,-0.81
2024-06-29T17:40:00,20240629174000,-0.716
2024-06-29T17:50:00,20240629175000,-0.722
2024-06-29T18:00:00,20240629180000,-0.736
2024-06-29T18:10:00,20240629181000,-0.823
2024-06-29T18:20:00,20240629182000,-0.755
2024-06-29T18:30:00,20240629183000,-0.789
2024-06-29T18:40:00,20240629184000,-0.816
2024-06-29T18:50:00,20240629185000,-0.853
2024-06-29T19:00:00,20240629190000,-0.802
2024-06-29T19:10:00,20240629191000,-0.882
2024-06-29T19:20:00,20240629192000,-0.822
2024-06-29T19:30:00,20240629193000,-0.822
2024-06-29T19:40:00,20240629194000,-0.812
2024-06-29T19:50:00,20240629195000,-0.974
2024-06-29T20:00:00,20240629200000,-0.902
2024-06-29T20:10:00,20240629201000,-0.854
2024-06-29T20:20:00,20240629202000,-0.856
2024-06-29T20:30:00,20240629203000,-0.82
2024-06-29T20:40:00,20240629204000,-0.935
2024-06-29T20:50:00,20240629205000,-0.98
2024-06-29T21:00:00,20240629210000,-0.826
2024-06-29T21:10:00,20240629211000,-0.868
2024-06-29T21:20:00,20240629212000,-0.759
2024-06-29T21:30:00,20240629213000,-0.937
2024-06-29T21:40:00,20240629214000,-0.876
2024-06-29T21:50:00,20240629215000,-0.908
2024-06-29T22:00:00,20240629220000,-0.885
2024-06-29T22:10:00,20240629221000,-0.919
2024-06-29T22:20:00,20240629222000,-0.883
2024-06-29T22:30:00,20240629223000,-0.823
2024-06-29T22:40:00,20240629224000,-0.82
2024-06-29T22:50:00,20240629225000,-0.968
2024-06-29T23:00:00,20240629230000,-0.951
2024-06-29T23:10:00,20240629231000,-0.881
2024-06-29T23:20:00,20240629232000,-0.915
2024-06-29T23:30:00,20240629233000,-0.915
2024-06-29T23:40:00,20240629234000,-0.875
2024-06-29T23:50:00,20240629235000,-0.853
2024-06-30T00:00:00,20240630000000,-0.883
2024-06-30T00:10:00,20240630001000,-0.93
2024-06-30T00:20:00,20240630002000,-0.961
2024-06-30T00:30:00,20240630003000,-0.851
2024-06-30T00:40:00,20240630004000,-0.874
2024-06-30T00:50:00,20240630005000,-0.883
2024-06-30T01:00:00,20240630010000,-0.929
2024-06-30T01:10:00,20240630011000,-0.876
2024-06-30T01:20:00,20240630012000,-0.968
2024-06-30T01:30:00,20240630013000,-0.73
2024-06-30T01:40:00,20240630014000,-0.897
2024-06-30T01:50:00,20240630015000,-0.991
2024-06-30T02:00:00,20240630020000,-0.909
2024-06-30T02:10:00,20240630021000,-0.85
2024-06-30T02:20:00,20240630022000,-0.81
2024-06-30T02:30:00,20240630023000,-0.912
2024-06-30T02:40:00,20240630024000,-0.854
2024-06-30T02:50:00,20240630025000,-0.962
2024-06-30T03:00:00,20240630030000,-0.79
2024-06-30T03:10:00,20240630031000,-0.866
2024-06-30T03:20:00,20240630032000,-0.923
2024-06-30T03:30:00,20240630033000,-0.878
2024-06-30T03:40:00,20240630034000,-0.788
2024-06-30T03:50:00,20240630035000,-0.886
2024-06-30T04:00:00,20240630040000,-0.913
2024-06-30T04:10:00,20240630041000,-0.902
2024-06-30T04:20:00,20240630042000,-0.821
2024-06-30T04:30:00,20240630043000,-0.834
2024-06-30T04:40:00,20240630044000,-0.714
2024-06-30T04:50:00,20240630045000,-0.758
2024-06-30T05:00:00,20240630050000,-0.675
2024-06-30T05:10:00,20240630051000,-0.903
2024-06-30T05:20:00,20240630052000,-0.695
2024-06-30T05:30:00,20240630053000,-0.755
2024-06-30T05:40:00,20240630054000,-0.791
2024-06-30T05:50:00,20240630055000,-0.826
2024-06-30T06:00:00,20240630060000,-0.772
2024-06-30T06:10:00,20240630061000,-0.816
2024-06-30T06:20:00,20240630062000,-0.604
2024-06-30T06:30:00,20240630063000,-0.724
2024-06-30T06:40:00,20240630064000,-0.701
2024-06-30T06:50:00,20240630065000,-0.703
2024-06-30T07:00:00,20240630070000,-0.742
2024-06-30T07:10:00,20240630071000,-0.689
2024-06-30T07:20:00,20240630072000,-0.762
2024-06-30T07:30:00,20240630073000,-0.867
2024-06-30T07:40:00,20240630074000,-0.75
2024-06-30T07:50:00,20240630075000,-0.783
2024-06-30T08:00:00,20240630080000,-0.677
2024-06-30T08:10:00,20240630081000,-0.73
2024-06-30T08:20:00,20240630082000,-0.829
2024-06-30T08:30:00,20240630083000,-0.74
2024-06-30T08:40:00,20240630084000,-0.693
2024-06-30T08:50:00,20240630085000,-0.775
2024-06-30T09:00:00,20240630090000,-0.746
2024-06-30T09:10:00,20240630091000,-0.652
2024-06-30T09:20:00,20240630092000,-0.665
2024-06-30T09:30:00,20240630093000,-0.786
2024-06-30T09:40:00,20240630094000,-0.687
2024-06-30T09:50:00,20240630095000,-0.807
2024-06-30T10:00:00,20240630100000,-0.771
2024-06-30T10:10:00,20240630101000,-0.834
2024-06-30T10:20:00,20240630102000,-0.659
2024-06-30T10:30:00,20240630103000,-0.814
2024-06-30T10:40:00,20240630104000,-0.88
2024-06-30T10:50:00,20240630105000,-0.745
2024-06-30T11:00:00,20240630110000,-0.686
2024-06-30T11:10:00,20240630111000,-0.684
2024-06-30T11:20:00,20240630112000,-0.839
2024-06-30T11:30:00,20240630113000,-0.738
2024-06-30T11:40:00,20240630114000,-0.764
2024-06-30T11:50:00,20240630115000,-0.73
2024-06-30T12:00:00,20240630120000,-0.695
2024-06-30T12:10:00,20240630121000,-0.774
2024-06-30T12:20:00,20240630122000,-0.688
2024-06-30T12:30:00,20240630123000,-0.691
2024-06-30T12:40:00,20240630124000,-0.757
2024-06-30T12:50:00,20240630125000,-0.692
2024-06-30T13:00:00,20240630130000,-0.888
2024-06-30T13:10:00,20240630131000,-0.727
2024-06-30T13:20:00,20240630132000,-0.778
2024-06-30T13:30:00,20240630133000,-0.789
2024-06-30T13:40:00,20240630134000,-0.735
2024-06-30T13:50:00,20240630135000,-0.722
2024-06-30T14:00:00,20240630140000,-0.777
2024-06-30T14:10:00,20240630141000,-0.686
2024-06-30T14:20:00,20240630142000,-0.707
2024-06-30T14:30:00,20240630143000,-0.853
2024-06-30T14:40:00,20240630144000,-0.696
2024-06-30T14:50:00,20240630145000,-0.769
2024-06-30T15:00:00,20240630150000,-0.859
2024-06-30T15:10:00,20240630151000,-0.733
2024-06-30T15:20:00,20240630152000,-0.786
2024-06-30T15:30:00,20240630153000,-0.709
2024-06-30T15:40:00,20240630154000,-0.798
2024-06-30T15:50:00,20240630155000,-0.768
2024-06-30T16:00:00,20240630160000,-0.764
