Time,sanitized_timestamp_for_iri,s4DINV.EnclTmp.mag.f,s4DINV.HeatSinkTmp.mag.f,s4MMDC.Amp.mag.f,s4MMDC.Vol.mag.f,s4MMDC.Watt.mag.f,s4MMXU.TotW.mag.f
2024-06-26T15:30:00,20240626153000,0,3.26,288.0,585.0,174745,167608
2024-06-26T15:40:00,20240626154000,0,3.25,270.0,584.0,165145,158223
2024-06-26T15:50:00,20240626155000,0,3.23,252.0,588.0,155417,148734
2024-06-26T16:00:00,20240626160000,0,3.22,233.0,593.0,146184,139748
2024-06-26T16:10:00,20240626161000,0,3.2,210.0,597.0,133978,127898
2024-06-26T16:20:00,20240626162000,0,3.19,194.0,598.0,125142,119341
2024-06-26T16:30:00,20240626163000,0,3.17,171.0,603.0,112354,106987
2024-06-26T16:40:00,20240626164000,0,3.16,152.0,592.0,100008,95095
2024-06-26T16:50:00,20240626165000,0,3.14,136.0,600.0,91726,87066
2024-06-26T17:00:00,20240626170000,0,3.13,122.0,600.0,83342,78614
2024-06-26T17:10:00,20240626171000,0,3.11,106.0,586.0,74081,69360
2024-06-26T17:20:00,20240626172000,0,3.09,91.0,590.0,64823,60237
2024-06-26T17:30:00,20240626173000,0,3.08,72.7,603.0,56452,52113
2024-06-26T17:40:00,20240626174000,0,3.06,58.2,594.0,47108,43166
2024-06-26T17:50:00,20240626175000,0,3.05,44.4,591.0,38993,35443
2024-06-26T18:00:00,20240626180000,0,3.03,34.2,584.0,32705,29169
2024-06-26T18:10:00,20240626181000,0,3.02,27.0,570.0,27978,24544
2024-06-26T18:20:00,20240626182000,0,3.0,20.5,555.0,23612,20408
2024-06-26T18:30:00,20240626183000,0,2.99,14.0,551.0,19835,16924
2024-06-26T18:40:00,20240626184000,0,2.97,10.4,537.0,16934,14309
2024-06-26T18:50:00,20240626185000,0,2.94,1.94,552.0,11070,9283
2024-06-26T19:00:00,20240626190000,0,2.92,0.0,553.0,1345,1111
2024-06-26T19:10:00,20240626191000,0,2.91,0.0,499.0,0,0
2024-06-26T19:20:00,20240626192000,0,2.9,0.0,391.0,0,0
2024-06-26T19:30:00,20240626193000,0,2.9,0.0,255.0,0,0
2024-06-26T19:40:00,20240626194000,0,2.9,0.0,130.0,0,0
2024-06-26T19:50:00,20240626195000,0,2.89,0.0,47.4,0,0
2024-06-26T20:00:00,20240626200000,0,2.89,0.0,13.4,0,0
2024-06-26T20:10:00,20240626201000,0,2.89,0.0,4.37,0,0
2024-06-26T20:20:00,20240626202000,0,2.89,0.0,3.04,0,0
2024-06-26T20:30:00,20240626203000,0,2.88,0.0,3.04,0,0
2024-06-26T20:40:00,20240626204000,0,2.88,0.0,2.33,0,0
2024-06-26T20:50:00,20240626205000,0,2.88,0.0,1.63,0,0
2024-06-26T21:00:00,20240626210000,0,2.87,0.0,1.63,0,0
2024-06-26T21:10:00,20240626211000,0,2.87,0.0,1.56,0,0
2024-06-26T21:20:00,20240626212000,0,2.87,0.0,1.5,0,0
2024-06-26T21:30:00,20240626213000,0,2.87,0.0,1.5,0,0
2024-06-26T21:40:00,20240626214000,0,2.86,0.0,1.84,0,0
2024-06-26T21:50:00,20240626215000,0,2.86,0.0,2.19,0,0
2024-06-26T22:00:00,20240626220000,0,2.86,0.0,2.19,0,0
2024-06-26T22:10:00,20240626221000,0,2.85,0.0,2.04,0,0
2024-06-26T22:20:00,20240626222000,0,2.85,0.0,1.89,0,0
2024-06-26T22:30:00,20240626223000,0,2.85,0.0,1.89,0,0
2024-06-26T22:40:00,20240626224000,0,2.85,0.0,1.69,0,0
2024-06-26T22:50:00,20240626225000,0,2.85,0.0,1.5,0,0
2024-06-26T23:00:00,20240626230000,0,2.85,0.0,1.5,0,0
2024-06-26T23:10:00,20240626231000,0,2.85,0.0,1.48,0,0
2024-06-26T23:20:00,20240626232000,0,2.85,0.0,1.46,0,0
2024-06-26T23:30:00,20240626233000,0,2.85,0.0,1.46,0,0
2024-06-26T23:40:00,20240626234000,0,2.85,0.0,1.55,0,0
2024-06-26T23:50:00,20240626235000,0,2.85,0.0,1.69,0,0
2024-06-27T00:00:00,20240627000000,0,2.85,0.0,1.69,0,0
2024-06-27T00:10:00,20240627001000,0,2.85,0.0,1.85,0,0
2024-06-27T00:20:00,20240627002000,0,2.85,0.0,2.09,0,0
2024-06-27T00:30:00,20240627003000,0,2.85,0.0,2.09,0,0
2024-06-27T00:40:00,20240627004000,0,2.84,0.0,1.93,0,0
2024-06-27T00:50:00,20240627005000,0,2.84,0.0,1.69,0,0
2024-06-27T01:00:00,20240627010000,0,2.84,0.0,1.69,0,0
2024-06-27T01:10:00,20240627011000,0,2.84,0.0,1.82,0,0
2024-06-27T01:20:00,20240627012000,0,2.84,0.0,2.02,0,0
