Time,sanitized_timestamp_for_iri,s4DINV.EnclTmp.mag.f,s4DINV.HeatSinkTmp.mag.f,s4MMDC.Amp.mag.f,s4MMDC.Vol.mag.f,s4MMDC.Watt.mag.f,s4MMXU.TotW.mag.f
2024-06-26T15:30:00,20240626153000,0,54.2,117.0,591.0,232931,223114
2024-06-26T15:40:00,20240626154000,0,54.2,117.0,543.0,216414,207018
2024-06-26T15:50:00,20240626155000,0,54.2,112.0,538.0,202692,193672
2024-06-26T16:00:00,20240626160000,0,54.1,100.0,569.0,192839,184110
2024-06-26T16:10:00,20240626161000,0,54.1,89.1,583.0,175128,166960
2024-06-26T16:20:00,20240626162000,0,54.1,83.8,574.0,163667,155890
2024-06-26T16:30:00,20240626163000,0,54.0,75.2,567.0,142624,135617
2024-06-26T16:40:00,20240626164000,0,53.0,66.8,557.0,125097,118403
2024-06-26T16:50:00,20240626165000,0,51.8,61.0,559.0,113138,106365
2024-06-26T17:00:00,20240626170000,0,52.8,53.9,561.0,102140,95428
2024-06-26T17:10:00,20240626171000,0,53.1,48.6,538.0,88108,81678
2024-06-26T17:20:00,20240626172000,0,52.7,40.3,564.0,74836,68863
2024-06-26T17:30:00,20240626173000,0,52.3,31.1,605.0,60048,54792
2024-06-26T17:40:00,20240626174000,0,51.8,25.2,591.0,46761,41722
2024-06-26T17:50:00,20240626175000,0,49.6,21.1,532.0,36943,32184
2024-06-26T18:00:00,20240626180000,0,46.9,17.6,490.0,28270,24131
2024-06-26T18:10:00,20240626181000,0,44.1,13.9,477.0,21666,18207
2024-06-26T18:20:00,20240626182000,0,41.1,7.74,563.0,10658,8846
2024-06-26T18:30:00,20240626183000,0,33.7,2.46,642.0,1906,1558
2024-06-26T18:40:00,20240626184000,0,29.1,1.86,598.0,1086,880
2024-06-26T18:50:00,20240626185000,0,28.1,1.41,584.0,445,360
2024-06-26T19:00:00,20240626190000,0,27.6,1.0,529.0,0,0
2024-06-26T19:10:00,20240626191000,0,27.5,1.0,437.0,0,0
2024-06-26T19:20:00,20240626192000,0,27.3,1.0,324.0,0,0
2024-06-26T19:30:00,20240626193000,0,27.2,1.0,199.0,0,0
2024-06-26T19:40:00,20240626194000,0,27.0,1.0,95.9,0,0
2024-06-26T19:50:00,20240626195000,0,26.9,1.0,33.7,0,0
2024-06-26T20:00:00,20240626200000,0,26.7,1.0,9.32,0,0
2024-06-26T20:10:00,20240626201000,0,26.6,1.0,3.07,0,0
2024-06-26T20:20:00,20240626202000,0,26.5,1.0,0.955,0,0
2024-06-26T20:30:00,20240626203000,0,26.3,1.0,0.955,0,0
2024-06-26T20:40:00,20240626204000,0,26.2,1.0,0.849,0,0
2024-06-26T20:50:00,20240626205000,0,26.0,1.0,0.528,0,0
2024-06-26T21:00:00,20240626210000,0,25.9,1.0,0.528,0,0
2024-06-26T21:10:00,20240626211000,0,25.7,1.0,0.348,0,0
2024-06-26T21:20:00,20240626212000,0,25.6,1.0,-0.194,0,0
2024-06-26T21:30:00,20240626213000,0,25.4,1.0,-0.194,0,0
2024-06-26T21:40:00,20240626214000,0,25.3,1.0,0.00315,0,0
2024-06-26T21:50:00,20240626215000,0,25.2,1.0,0.594,0,0
2024-06-26T22:00:00,20240626220000,0,25.0,1.0,0.594,0,0
2024-06-26T22:10:00,20240626221000,0,24.9,1.0,0.619,0,0
2024-06-26T22:20:00,20240626222000,0,24.7,1.0,0.693,0,0
2024-06-26T22:30:00,20240626223000,0,24.6,1.0,0.693,0,0
2024-06-26T22:40:00,20240626224000,0,24.6,0.994,0.701,0,0
2024-06-26T22:50:00,20240626225000,0,24.7,0.965,0.725,0,0
2024-06-26T23:00:00,20240626230000,0,24.8,0.933,0.725,0,0
2024-06-26T23:10:00,20240626231000,0,24.8,0.904,0.684,0,0
2024-06-26T23:20:00,20240626232000,0,24.9,0.9,0.561,0,0
2024-06-26T23:30:00,20240626233000,0,24.9,0.9,0.561,0,0
2024-06-26T23:40:00,20240626234000,0,24.9,0.924,0.586,0,0
2024-06-26T23:50:00,20240626235000,0,25.0,0.932,0.66,0,0
2024-06-27T00:00:00,20240627000000,0,25.0,0.94,0.66,0,0
2024-06-27T00:10:00,20240627001000,0,25.1,0.948,0.615,0,0
2024-06-27T00:20:00,20240627002000,0,25.1,0.956,0.364,0,0
2024-06-27T00:30:00,20240627003000,0,25.1,0.964,0.364,0,0
2024-06-27T00:40:00,20240627004000,0,24.9,0.984,0.507,0,0
2024-06-27T00:50:00,20240627005000,0,24.9,0.993,1.32,0,0
2024-06-27T01:00:00,20240627010000,0,25.0,1.0,1.32,0,0
2024-06-27T01:10:00,20240627011000,0,25.0,1.01,1.16,0,0
2024-06-27T01:20:00,20240627012000,0,25.0,1.02,0.266,0,0
2024-06-27T01:30:00,20240627013000,0,25.0,1.03,0.266,0,0
2024-06-27T01:40:00,20240627014000,0,25.0,1.03,0.374,0,0
2024-06-27T01:50:00,20240627015000,0,25.0,1.04,0.988,0,0
2024-06-27T02:00:00,20240627020000,0,25.0,1.05,0.988,0,0
2024-06-27T02:10:00,20240627021000,0,25.1,1.06,0.959,0,0
2024-06-27T02:20:00,20240627022000,0,25.1,1.06,0.791,0,0
2024-06-27T02:30:00,20240627023000,0,25.1,1.07,0.791,0,0
2024-06-27T02:40:00,20240627024000,0,25.1,1.08,0.717,0,0
2024-06-27T02:50:00,20240627025000,0,25.1,1.09,0.299,0,0
2024-06-27T03:00:00,20240627030000,0,25.1,1.1,0.299,0,0
2024-06-27T03:10:00,20240627031000,0,25.1,1.11,0.333,0,0
2024-06-27T03:20:00,20240627032000,0,25.1,1.12,0.528,0,0
2024-06-27T03:30:00,20240627033000,0,25.2,1.12,0.528,0,0
2024-06-27T03:40:00,20240627034000,0,25.1,1.13,0.794,0,0
2024-06-27T03:50:00,20240627035000,0,25.0,1.14,4.69,0,0
2024-06-27T04:00:00,20240627040000,0,24.8,1.15,21.6,0,0
2024-06-27T04:10:00,20240627041000,0,24.6,1.16,75.0,0,0
2024-06-27T04:20:00,20240627042000,0,24.4,1.17,167.0,0,0
2024-06-27T04:30:00,20240627043000,0,24.2,1.18,264.0,0,0
2024-06-27T04:40:00,20240627044000,0,24.2,1.18,388.0,0,0
2024-06-27T04:50:00,20240627045000,0,24.6,1.19,546.0,0,0
2024-06-27T05:00:00,20240627050000,0,25.0,2.05,578.0,1084,876
2024-06-27T05:10:00,20240627051000,0,25.5,1.42,681.0,374,304
2024-06-27T05:20:00,20240627052000,0,26.0,4.42,621.0,4714,3862
2024-06-27T05:30:00,20240627053000,0,26.4,1.59,721.0,744,612
2024-06-27T05:40:00,20240627054000,0,27.0,11.4,504.0,17403,14590
2024-06-27T05:50:00,20240627055000,0,28.8,16.7,481.0,26771,22763
2024-06-27T06:00:00,20240627060000,0,31.0,20.4,476.0,32936,28420
2024-06-27T06:10:00,20240627061000,0,31.1,25.1,481.0,41416,36476
2024-06-27T06:20:00,20240627062000,0,33.5,30.9,478.0,50547,45508
2024-06-27T06:30:00,20240627063000,0,37.1,34.8,557.0,62566,57181
2024-06-27T06:40:00,20240627064000,0,37.0,40.0,583.0,75955,69935
2024-06-27T06:50:00,20240627065000,0,41.1,46.2,586.0,89600,83128
2024-06-27T07:00:00,20240627070000,0,45.7,51.0,615.0,102927,96205
2024-06-27T07:10:00,20240627071000,0,44.6,58.6,605.0,117060,110298
2024-06-27T07:20:00,20240627072000,0,51.5,65.5,602.0,130657,123955
2024-06-27T07:30:00,20240627073000,0,48.9,74.9,594.0,146354,139205
2024-06-27T07:40:00,20240627074000,0,51.4,81.5,595.0,163186,155427
2024-06-27T07:50:00,20240627075000,0,46.5,91.9,573.0,179088,170792
2024-06-27T08:00:00,20240627080000,0,45.0,97.4,596.0,195327,186523
2024-06-27T08:10:00,20240627081000,0,48.9,104.0,585.0,206889,197750
2024-06-27T08:20:00,20240627082000,0,52.9,114.0,574.0,222073,212527
2024-06-27T08:30:00,20240627083000,0,52.4,118.0,574.0,229177,219456
2024-06-27T08:40:00,20240627084000,0,54.9,127.0,565.0,243782,233715
2024-06-27T08:50:00,20240627085000,0,51.8,134.0,557.0,254650,244350
