Time,sanitized_timestamp_for_iri,s4DINV.EnclTmp.mag.f,s4DINV.HeatSinkTmp.mag.f,s4MMDC.Amp.mag.f,s4MMDC.Vol.mag.f,s4MMDC.Watt.mag.f,s4MMXU.TotW.mag.f
2024-06-28T00:30:00,20240628003000,29.7,2.82,0.0,2.54,0,0
2024-06-28T00:40:00,20240628004000,29.4,2.82,0.0,2.54,0,0
2024-06-28T00:50:00,20240628005000,29.4,2.83,0.0,1.74,0,0
2024-06-28T01:00:00,20240628010000,29.3,2.83,0.0,1.65,0,0
2024-06-28T01:10:00,20240628011000,29.3,2.83,0.0,1.65,0,0
2024-06-28T01:20:00,20240628012000,29.2,2.83,0.0,1.94,0,0
2024-06-28T01:30:00,20240628013000,29.1,2.83,0.0,1.98,0,0
2024-06-28T01:40:00,20240628014000,29.1,2.87,0.0,1.98,0,0
2024-06-28T01:50:00,20240628015000,29.0,2.88,0.0,2.33,0,0
2024-06-28T02:00:00,20240628020000,29.0,2.88,0.0,2.37,0,0
2024-06-28T02:10:00,20240628021000,28.9,2.89,0.0,2.37,0,0
2024-06-28T02:20:00,20240628022000,28.8,2.9,0.0,1.87,0,0
2024-06-28T02:30:00,20240628023000,28.8,2.9,0.0,1.81,0,0
2024-06-28T02:40:00,20240628024000,28.7,2.94,0.0,1.81,0,0
2024-06-28T02:50:00,20240628025000,28.6,2.95,0.0,2.02,0,0
2024-06-28T03:00:00,20240628030000,28.6,2.96,0.0,2.08,0,0
2024-06-28T03:10:00,20240628031000,28.5,2.97,0.0,2.08,0,0
2024-06-28T03:20:00,20240628032000,28.5,2.97,0.0,2.79,0,0
2024-06-28T03:30:00,20240628033000,28.4,2.98,0.0,2.96,0,0
2024-06-28T03:40:00,20240628034000,28.3,2.97,0.0,2.96,0,0
2024-06-28T03:50:00,20240628035000,28.3,2.98,0.0,6.37,0,0
2024-06-28T04:00:00,20240628040000,28.2,2.98,0.0,22.7,0,0
2024-06-28T04:10:00,20240628041000,28.1,2.99,0.0,81.5,0,0
2024-06-28T04:20:00,20240628042000,28.1,3.0,0.0,210.0,0,0
2024-06-28T04:30:00,20240628043000,28.3,3.0,0.0,372.0,0,0
2024-06-28T04:40:00,20240628044000,28.4,3.04,0.0,530.0,0,0
2024-06-28T04:50:00,20240628045000,28.5,3.05,6.16,543.0,9700,8151
2024-06-28T05:00:00,20240628050000,28.7,3.05,12.5,554.0,18346,15576
2024-06-28T05:10:00,20240628051000,28.8,3.06,15.9,562.0,20548,17573
2024-06-28T05:20:00,20240628052000,28.9,3.07,18.8,559.0,22249,19137
2024-06-28T05:30:00,20240628053000,29.1,3.08,14.5,557.0,20450,17483
2024-06-28T05:40:00,20240628054000,29.4,3.08,22.8,571.0,24889,21609
2024-06-28T05:50:00,20240628055000,29.6,3.09,34.2,587.0,32068,28549
2024-06-28T06:00:00,20240628060000,29.8,3.1,52.2,590.0,42053,38369
2024-06-28T06:10:00,20240628061000,29.9,3.11,61.2,592.0,47829,43846
2024-06-28T06:20:00,20240628062000,30.1,3.12,62.4,586.0,48186,44188
2024-06-28T06:30:00,20240628063000,30.3,3.12,80.1,596.0,59250,54817
2024-06-28T06:40:00,20240628064000,30.4,3.13,94.0,601.0,67919,63274
2024-06-28T06:50:00,20240628065000,30.6,3.14,108.0,606.0,76390,71652
2024-06-28T07:00:00,20240628070000,30.8,3.15,124.0,601.0,84743,80034
2024-06-28T07:10:00,20240628071000,30.9,3.16,142.0,603.0,95759,91005
2024-06-28T07:20:00,20240628072000,31.1,3.16,159.0,604.0,105632,100508
2024-06-28T07:30:00,20240628073000,31.2,3.17,181.0,600.0,117178,111644
2024-06-28T07:40:00,20240628074000,31.4,3.18,203.0,593.0,128873,122953
2024-06-28T07:50:00,20240628075000,31.6,3.19,219.0,602.0,140124,133861
2024-06-28T08:00:00,20240628080000,31.7,3.19,242.0,587.0,149984,143445
2024-06-28T08:10:00,20240628081000,31.9,3.19,261.0,589.0,160307,153502
2024-06-28T08:20:00,20240628082000,32.1,3.2,280.0,592.0,171242,164181
2024-06-28T08:30:00,20240628083000,32.2,3.2,296.0,589.0,180580,173312
2024-06-28T08:40:00,20240628084000,32.4,3.2,314.0,584.0,189182,181614
2024-06-28T08:50:00,20240628085000,32.6,3.2,331.0,576.0,195078,187275
2024-06-28T09:00:00,20240628090000,32.9,3.21,349.0,575.0,204842,196648
2024-06-28T09:10:00,20240628091000,33.2,3.21,367.0,572.0,214355,205781
2024-06-28T09:20:00,20240628092000,33.5,3.21,384.0,573.0,222951,214033
2024-06-28T09:30:00,20240628093000,33.7,3.21,394.0,570.0,227180,218093
2024-06-28T09:40:00,20240628094000,34.0,3.21,407.0,564.0,231926,222649
2024-06-28T09:50:00,20240628095000,34.3,3.21,418.0,559.0,236384,226929
2024-06-28T10:00:00,20240628100000,34.6,3.21,430.0,561.0,243294,233563
2024-06-28T10:10:00,20240628101000,34.9,3.22,443.0,557.0,248658,238712
2024-06-28T10:20:00,20240628102000,35.2,3.22,451.0,559.0,253458,243320
2024-06-28T10:30:00,20240628103000,35.5,3.22,461.0,553.0,255658,245432
2024-06-28T10:40:00,20240628104000,35.8,3.22,467.0,551.0,257899,247573
2024-06-28T10:50:00,20240628105000,36.1,3.22,473.0,552.0,260563,250140
2024-06-28T11:00:00,20240628110000,36.4,3.22,476.0,560.0,265859,255225
2024-06-28T11:10:00,20240628111000,36.6,3.22,480.0,558.0,269118,258353
2024-06-28T11:20:00,20240628112000,36.9,3.22,492.0,555.0,272461,261552
2024-06-28T11:30:00,20240628113000,37.2,3.22,482.0,564.0,273182,262243
2024-06-28T11:40:00,20240628114000,37.5,3.22,490.0,555.0,271892,261006
2024-06-28T11:50:00,20240628115000,37.8,3.22,480.0,564.0,270591,259762
2024-06-28T12:00:00,20240628120000,38.1,3.22,474.0,564.0,269703,258908
2024-06-28T12:10:00,20240628121000,38.2,3.22,484.0,563.0,272561,261653
2024-06-28T12:20:00,20240628122000,38.2,3.22,487.0,560.0,272276,261385
2024-06-28T12:30:00,20240628123000,38.1,3.23,472.0,560.0,263656,253110
2024-06-28T12:40:00,20240628124000,37.9,3.23,442.0,566.0,252269,242178
2024-06-28T12:50:00,20240628125000,37.8,3.23,446.0,566.0,253396,243260
2024-06-28T13:00:00,20240628130000,37.8,3.23,440.0,568.0,251793,241722
2024-06-28T13:10:00,20240628131000,37.7,3.24,423.0,570.0,243124,233399
2024-06-28T13:20:00,20240628132000,37.6,3.24,429.0,572.0,246676,236809
2024-06-28T13:30:00,20240628133000,37.5,3.24,410.0,572.0,237755,228245
2024-06-28T13:40:00,20240628134000,37.4,3.24,408.0,571.0,235005,225605
2024-06-28T13:50:00,20240628135000,37.3,3.24,394.0,577.0,230300,221088
2024-06-28T14:00:00,20240628140000,37.2,3.24,393.0,572.0,227587,218484
2024-06-28T14:10:00,20240628141000,37.1,3.25,390.0,571.0,225697,216670
2024-06-28T14:20:00,20240628142000,37.0,3.25,370.0,583.0,218526,209785
2024-06-28T14:30:00,20240628143000,36.9,3.25,366.0,572.0,213979,205420
2024-06-28T14:40:00,20240628144000,36.9,3.25,348.0,581.0,205502,197282
2024-06-28T14:50:00,20240628145000,36.8,3.25,335.0,583.0,198962,191004
2024-06-28T15:00:00,20240628150000,36.7,3.25,325.0,581.0,192799,185087
2024-06-28T15:10:00,20240628151000,36.6,3.26,314.0,574.0,185319,177895
2024-06-28T15:20:00,20240628152000,36.5,3.26,287.0,580.0,172208,165125
2024-06-28T15:30:00,20240628153000,36.4,3.25,268.0,583.0,162602,155742
2024-06-28T15:40:00,20240628154000,36.3,3.24,250.0,590.0,155253,148575
2024-06-28T15:50:00,20240628155000,36.2,3.22,232.0,587.0,143896,137526
2024-06-28T16:00:00,20240628160000,36.1,3.21,210.0,590.0,131806,125793
2024-06-28T16:10:00,20240628161000,36.0,3.2,193.0,587.0,122232,116528
2024-06-28T16:20:00,20240628162000,35.8,3.18,169.0,585.0,108074,102861
2024-06-28T16:30:00,20240628163000,35.6,3.17,168.0,593.0,109485,104220
2024-06-28T16:40:00,20240628164000,35.4,3.16,159.0,592.0,103004,97978
2024-06-28T16:50:00,20240628165000,35.2,3.14,144.0,584.0,93757,89043
2024-06-28T17:00:00,20240628170000,35.0,3.13,126.0,595.0,84842,80126
2024-06-28T17:10:00,20240628171000,34.8,3.11,111.0,587.0,76477,71739
2024-06-28T17:20:00,20240628172000,34.6,3.1,94.5,590.0,67047,62423
2024-06-28T17:30:00,20240628173000,34.4,3.09,69.1,579.0,51775,47631
2024-06-28T17:40:00,20240628174000,34.2,3.07,50.8,587.0,41555,37906
2024-06-28T17:50:00,20240628175000,34.0,3.06,45.9,599.0,39273,35753
2024-06-28T18:00:00,20240628180000,33.8,3.04,43.9,584.0,37472,33979
2024-06-28T18:10:00,20240628181000,33.6,3.03,38.4,577.0,34184,30643
2024-06-28T18:20:00,20240628182000,33.3,3.02,30.8,574.0,29968,26470
2024-06-28T18:30:00,20240628183000,33.0,3.01,24.7,567.0,26181,22824
2024-06-28T18:40:00,20240628184000,32.8,3.0,20.8,558.0,23537,20334
2024-06-28T18:50:00,20240628185000,32.6,2.99,14.0,555.0,19302,16445
2024-06-28T19:00:00,20240628190000,32.5,2.99,3.2,548.0,7753,6492
2024-06-28T19:10:00,20240628191000,32.4,2.98,0.0,511.0,0,0
2024-06-28T19:20:00,20240628192000,32.3,2.97,0.0,389.0,0,0
2024-06-28T19:30:00,20240628193000,32.2,2.96,0.0,236.0,0,0
2024-06-28T19:40:00,20240628194000,32.2,2.97,0.0,89.9,0,0
2024-06-28T19:50:00,20240628195000,32.1,2.96,0.0,32.3,0,0
2024-06-28T20:00:00,20240628200000,32.0,2.95,0.0,9.55,0,0
2024-06-28T20:10:00,20240628201000,31.9,2.95,0.0,4.19,0,0
2024-06-28T20:20:00,20240628202000,31.8,2.94,0.0,2.54,0,0
2024-06-28T20:30:00,20240628203000,31.7,2.94,0.0,2.54,0,0
2024-06-28T20:40:00,20240628204000,31.7,2.95,0.0,2.51,0,0
2024-06-28T20:50:00,20240628205000,31.6,2.94,0.0,2.47,0,0
2024-06-28T21:00:00,20240628210000,31.6,2.94,0.0,2.47,0,0
2024-06-28T21:10:00,20240628211000,31.5,2.93,0.0,2.73,0,0
2024-06-28T21:20:00,20240628212000,31.4,2.93,0.0,3.13,0,0
2024-06-28T21:30:00,20240628213000,31.3,2.92,0.0,3.13,0,0
2024-06-28T21:40:00,20240628214000,31.5,2.93,0.0,2.62,0,0
2024-06-28T21:50:00,20240628215000,31.5,2.93,0.0,1.85,0,0
2024-06-28T22:00:00,20240628220000,31.4,2.92,0.0,1.85,0,0
2024-06-28T22:10:00,20240628221000,31.3,2.92,0.0,2.07,0,0
2024-06-28T22:20:00,20240628222000,31.3,2.91,0.0,2.4,0,0
2024-06-28T22:30:00,20240628223000,31.2,2.91,0.0,2.4,0,0
2024-06-28T22:40:00,20240628224000,31.1,2.92,0.0,2.35,0,0
2024-06-28T22:50:00,20240628225000,31.0,2.91,0.0,2.21,0,0
2024-06-28T23:00:00,20240628230000,31.0,2.91,0.0,2.21,0,0
2024-06-28T23:10:00,20240628231000,30.9,2.91,0.0,2.39,0,0
2024-06-28T23:20:00,20240628232000,30.8,2.9,0.0,2.8,0,0
2024-06-28T23:30:00,20240628233000,30.8,2.9,0.0,2.8,0,0
2024-06-28T23:40:00,20240628234000,30.7,2.9,0.0,2.42,0,0
2024-06-28T23:50:00,20240628235000,30.6,2.89,0.0,1.55,0,0
2024-06-29T00:00:00,20240629000000,30.6,2.89,0.0,1.55,0,0
2024-06-29T00:10:00,20240629001000,30.5,2.89,0.0,1.71,0,0
2024-06-29T00:20:00,20240629002000,30.4,2.88,0.0,2.08,0,0
