Time,sanitized_timestamp_for_iri,s4MMDC.Amp.mag.f
2024-06-27T14:40:00,20240627144000,32.2
2024-06-27T14:50:00,20240627145000,30.3
2024-06-27T15:00:00,20240627150000,29.5
2024-06-27T15:10:00,20240627151000,27.1
2024-06-27T15:20:00,20240627152000,25.8
2024-06-27T15:30:00,20240627153000,24.6
2024-06-27T15:40:00,20240627154000,22.8
2024-06-27T15:50:00,20240627155000,21.3
2024-06-27T16:00:00,20240627160000,20.0
2024-06-27T16:10:00,20240627161000,19.3
2024-06-27T16:20:00,20240627162000,14.3
2024-06-27T16:30:00,20240627163000,10.1
2024-06-27T16:40:00,20240627164000,9.69
2024-06-27T16:50:00,20240627165000,11.5
2024-06-27T17:00:00,20240627170000,13.8
2024-06-27T17:10:00,20240627171000,12.2
2024-06-27T17:20:00,20240627172000,9.11
2024-06-27T17:30:00,20240627173000,6.6
2024-06-27T17:40:00,20240627174000,4.27
2024-06-27T17:50:00,20240627175000,3.03
2024-06-27T18:00:00,20240627180000,2.92
2024-06-27T18:10:00,20240627181000,3.15
2024-06-27T18:20:00,20240627182000,3.08
2024-06-27T18:30:00,20240627183000,2.01
2024-06-27T18:40:00,20240627184000,0.863
2024-06-27T18:50:00,20240627185000,0.391
2024-06-27T19:00:00,20240627190000,0.373
2024-06-27T19:10:00,20240627191000,0.47
2024-06-27T19:20:00,20240627192000,0.566
2024-06-27T19:30:00,20240627193000,0.585
2024-06-27T19:40:00,20240627194000,0.551
2024-06-27T19:50:00,20240627195000,0.516
2024-06-27T20:00:00,20240627200000,0.482
2024-06-27T20:10:00,20240627201000,0.447
2024-06-27T20:20:00,20240627202000,0.413
2024-06-27T20:30:00,20240627203000,0.378
2024-06-27T20:40:00,20240627204000,0.344
2024-06-27T20:50:00,20240627205000,0.309
2024-06-27T21:00:00,20240627210000,0.275
2024-06-27T21:10:00,20240627211000,0.24
2024-06-27T21:20:00,20240627212000,0.206
2024-06-27T21:30:00,20240627213000,0.171
2024-06-27T21:40:00,20240627214000,0.137
2024-06-27T21:50:00,20240627215000,0.102
2024-06-27T22:00:00,20240627220000,0.0675
2024-06-27T22:10:00,20240627221000,0.033
2024-06-27T22:20:00,20240627222000,-0.0015
2024-06-27T22:30:00,20240627223000,-0.036
2024-06-27T22:40:00,20240627224000,-0.0705
2024-06-27T22:50:00,20240627225000,-0.105
2024-06-27T23:00:00,20240627230000,-0.14
2024-06-27T23:10:00,20240627231000,-0.174
2024-06-27T23:20:00,20240627232000,-0.209
2024-06-27T23:30:00,20240627233000,-0.226
2024-06-27T23:40:00,20240627234000,-0.204
2024-06-27T23:50:00,20240627235000,-0.179
2024-06-28T00:00:00,20240628000000,-0.162
2024-06-28T00:10:00,20240628001000,-0.165
2024-06-28T00:20:00,20240628002000,-0.168
2024-06-28T00:30:00,20240628003000,-0.172
2024-06-28T00:40:00,20240628004000,-0.175
2024-06-28T00:50:00,20240628005000,-0.178
2024-06-28T01:00:00,20240628010000,-0.182
2024-06-28T01:10:00,20240628011000,-0.05
2024-06-28T01:20:00,20240628012000,-0.0347
2024-06-28T01:30:00,20240628013000,-0.0195
2024-06-28T01:40:00,20240628014000,-0.00425
2024-06-28T01:50:00,20240628015000,0.011
2024-06-28T02:00:00,20240628020000,0.0263
2024-06-28T02:10:00,20240628021000,0.0415
2024-06-28T02:20:00,20240628022000,0.0567
2024-06-28T02:30:00,20240628023000,0.072
2024-06-28T02:40:00,20240628024000,0.0872
2024-06-28T02:50:00,20240628025000,0.102
2024-06-28T03:00:00,20240628030000,0.118
2024-06-28T03:10:00,20240628031000,0.133
2024-06-28T03:20:00,20240628032000,0.148
2024-06-28T03:30:00,20240628033000,0.163
2024-06-28T03:40:00,20240628034000,0.179
2024-06-28T03:50:00,20240628035000,0.194
2024-06-28T04:00:00,20240628040000,0.209
2024-06-28T04:10:00,20240628041000,0.224
2024-06-28T04:20:00,20240628042000,0.24
2024-06-28T04:30:00,20240628043000,0.255
2024-06-28T04:40:00,20240628044000,0.27
2024-06-28T04:50:00,20240628045000,0.222
2024-06-28T05:00:00,20240628050000,0.53
2024-06-28T05:10:00,20240628051000,1.36
2024-06-28T05:20:00,20240628052000,1.68
2024-06-28T05:30:00,20240628053000,2.0
2024-06-28T05:40:00,20240628054000,2.31
2024-06-28T05:50:00,20240628055000,2.99
2024-06-28T06:00:00,20240628060000,5.16
2024-06-28T06:10:00,20240628061000,5.6
2024-06-28T06:20:00,20240628062000,5.82
2024-06-28T06:30:00,20240628063000,7.18
2024-06-28T06:40:00,20240628064000,8.81
2024-06-28T06:50:00,20240628065000,9.78
2024-06-28T07:00:00,20240628070000,11.6
2024-06-28T07:10:00,20240628071000,13.1
2024-06-28T07:20:00,20240628072000,14.8
2024-06-28T07:30:00,20240628073000,16.3
2024-06-28T07:40:00,20240628074000,17.9
2024-06-28T07:50:00,20240628075000,20.5
2024-06-28T08:00:00,20240628080000,22.5
2024-06-28T08:10:00,20240628081000,23.9
2024-06-28T08:20:00,20240628082000,25.3
2024-06-28T08:30:00,20240628083000,27.6
2024-06-28T08:40:00,20240628084000,28.9
2024-06-28T08:50:00,20240628085000,29.3
2024-06-28T09:00:00,20240628090000,30.6
2024-06-28T09:10:00,20240628091000,33.2
2024-06-28T09:20:00,20240628092000,34.9
2024-06-28T09:30:00,20240628093000,35.3
2024-06-28T09:40:00,20240628094000,36.2
2024-06-28T09:50:00,20240628095000,37.6
2024-06-28T10:00:00,20240628100000,38.5
2024-06-28T10:10:00,20240628101000,39.4
2024-06-28T10:20:00,20240628102000,40.2
2024-06-28T10:30:00,20240628103000,41.0
2024-06-28T10:40:00,20240628104000,41.6
2024-06-28T10:50:00,20240628105000,41.5
2024-06-28T11:00:00,20240628110000,42.2
2024-06-28T11:10:00,20240628111000,43.0
2024-06-28T11:20:00,20240628112000,42.9
2024-06-28T11:30:00,20240628113000,43.5
2024-06-28T11:40:00,20240628114000,43.0
2024-06-28T11:50:00,20240628115000,42.6
2024-06-28T12:00:00,20240628120000,42.2
2024-06-28T12:10:00,20240628121000,43.5
2024-06-28T12:20:00,20240628122000,42.7
2024-06-28T12:30:00,20240628123000,41.7
2024-06-28T12:40:00,20240628124000,39.0
2024-06-28T12:50:00,20240628125000,39.5
2024-06-28T13:00:00,20240628130000,38.8
2024-06-28T13:10:00,20240628131000,38.0
2024-06-28T13:20:00,20240628132000,37.9
2024-06-28T13:30:00,20240628133000,36.5
2024-06-28T13:40:00,20240628134000,35.9
2024-06-28T13:50:00,20240628135000,35.1
2024-06-28T14:00:00,20240628140000,35.8
2024-06-28T14:10:00,20240628141000,34.7
2024-06-28T14:20:00,20240628142000,33.3
2024-06-28T14:30:00,20240628143000,32.3
2024-06-28T14:40:00,20240628144000,30.9
2024-06-28T14:50:00,20240628145000,29.1
2024-06-28T15:00:00,20240628150000,28.9
2024-06-28T15:10:00,20240628151000,26.8
2024-06-28T15:20:00,20240628152000,24.9
2024-06-28T15:30:00,20240628153000,23.7
2024-06-28T15:40:00,20240628154000,22.1
2024-06-28T15:50:00,20240628155000,20.8
2024-06-28T16:00:00,20240628160000,18.9
2024-06-28T16:10:00,20240628161000,17.1
2024-06-28T16:20:00,20240628162000,15.8
2024-06-28T16:30:00,20240628163000,15.1
2024-06-28T16:40:00,20240628164000,14.3
2024-06-28T16:50:00,20240628165000,12.7
2024-06-28T17:00:00,20240628170000,11.0
2024-06-28T17:10:00,20240628171000,9.5
2024-06-28T17:20:00,20240628172000,8.0
2024-06-28T17:30:00,20240628173000,5.69
2024-06-28T17:40:00,20240628174000,4.32
2024-06-28T17:50:00,20240628175000,3.81
2024-06-28T18:00:00,20240628180000,3.3
2024-06-28T18:10:00,20240628181000,2.79
2024-06-28T18:20:00,20240628182000,2.23
2024-06-28T18:30:00,20240628183000,1.62
2024-06-28T18:40:00,20240628184000,0.96
2024-06-28T18:50:00,20240628185000,0.38
2024-06-28T19:00:00,20240628190000,0.57
2024-06-28T19:10:00,20240628191000,0.571
2024-06-28T19:20:00,20240628192000,0.549
2024-06-28T19:30:00,20240628193000,0.526
2024-06-28T19:40:00,20240628194000,0.504
2024-06-28T19:50:00,20240628195000,0.482
2024-06-28T20:00:00,20240628200000,0.46
2024-06-28T20:10:00,20240628201000,0.437
2024-06-28T20:20:00,20240628202000,0.415
2024-06-28T20:30:00,20240628203000,0.393
2024-06-28T20:40:00,20240628204000,0.37
2024-06-28T20:50:00,20240628205000,0.348
2024-06-28T21:00:00,20240628210000,0.326
2024-06-28T21:10:00,20240628211000,0.304
2024-06-28T21:20:00,20240628212000,0.281
2024-06-28T21:30:00,20240628213000,0.259
2024-06-28T21:40:00,20240628214000,0.237
2024-06-28T21:50:00,20240628215000,0.215
2024-06-28T22:00:00,20240628220000,0.192
2024-06-28T22:10:00,20240628221000,0.301
2024-06-28T22:20:00,20240628222000,0.285
2024-06-28T22:30:00,20240628223000,0.27
2024-06-28T22:40:00,20240628224000,0.254
2024-06-28T22:50:00,20240628225000,0.239
2024-06-28T23:00:00,20240628230000,0.223
2024-06-28T23:10:00,20240628231000,0.208
2024-06-28T23:20:00,20240628232000,0.192
2024-06-28T23:30:00,20240628233000,0.177
2024-06-28T23:40:00,20240628234000,0.161
2024-06-28T23:50:00,20240628235000,0.146
2024-06-29T00:00:00,20240629000000,0.13
2024-06-29T00:10:00,20240629001000,0.115
2024-06-29T00:20:00,20240629002000,0.0992
2024-06-29T00:30:00,20240629003000,0.0837
2024-06-29T00:40:00,20240629004000,0.0682
2024-06-29T00:50:00,20240629005000,0.0527
2024-06-29T01:00:00,20240629010000,0.0372
2024-06-29T01:10:00,20240629011000,0.563
2024-06-29T01:20:00,20240629012000,0.563
2024-06-29T01:30:00,20240629013000,0.562
2024-06-29T01:40:00,20240629014000,0.561
2024-06-29T01:50:00,20240629015000,0.56
2024-06-29T02:00:00,20240629020000,0.559
2024-06-29T02:10:00,20240629021000,0.558
2024-06-29T02:20:00,20240629022000,0.557
2024-06-29T02:30:00,20240629023000,0.556
2024-06-29T02:40:00,20240629024000,0.555
2024-06-29T02:50:00,20240629025000,0.554
2024-06-29T03:00:00,20240629030000,0.553
2024-06-29T03:10:00,20240629031000,0.552
2024-06-29T03:20:00,20240629032000,0.551
2024-06-29T03:30:00,20240629033000,0.55
2024-06-29T03:40:00,20240629034000,0.549
2024-06-29T03:50:00,20240629035000,0.548
2024-06-29T04:00:00,20240629040000,0.547
2024-06-29T04:10:00,20240629041000,0.546
2024-06-29T04:20:00,20240629042000,0.545
2024-06-29T04:30:00,20240629043000,0.544
2024-06-29T04:40:00,20240629044000,0.543
2024-06-29T04:50:00,20240629045000,0.542
2024-06-29T05:00:00,20240629050000,0.541
2024-06-29T05:10:00,20240629051000,0.412
2024-06-29T05:20:00,20240629052000,0.16
2024-06-29T05:30:00,20240629053000,2.83
2024-06-29T05:40:00,20240629054000,1.75
2024-06-29T05:50:00,20240629055000,0.7
2024-06-29T06:00:00,20240629060000,1.12
2024-06-29T06:10:00,20240629061000,1.05
2024-06-29T06:20:00,20240629062000,0.387
2024-06-29T06:30:00,20240629063000,0.173
2024-06-29T06:40:00,20240629064000,0.126
2024-06-29T06:50:00,20240629065000,0.0795
2024-06-29T07:00:00,20240629070000,0.0329
2024-06-29T07:10:00,20240629071000,2.81
2024-06-29T07:20:00,20240629072000,2.64
2024-06-29T07:30:00,20240629073000,0.689
2024-06-29T07:40:00,20240629074000,0.636
2024-06-29T07:50:00,20240629075000,0.637
2024-06-29T08:00:00,20240629080000,0.259
2024-06-29T08:10:00,20240629081000,0.143
2024-06-29T08:20:00,20240629082000,-0.203
2024-06-29T08:30:00,20240629083000,0.161
2024-06-29T08:40:00,20240629084000,0.412
2024-06-29T08:50:00,20240629085000,0.964
2024-06-29T09:00:00,20240629090000,0.802
2024-06-29T09:10:00,20240629091000,1.11
2024-06-29T09:20:00,20240629092000,0.993
2024-06-29T09:30:00,20240629093000,0.773
2024-06-29T09:40:00,20240629094000,1.46
2024-06-29T09:50:00,20240629095000,0.629
2024-06-29T10:00:00,20240629100000,0.0503
2024-06-29T10:10:00,20240629101000,0.354
2024-06-29T10:20:00,20240629102000,-0.156
2024-06-29T10:30:00,20240629103000,0.902
2024-06-29T10:40:00,20240629104000,2.12
2024-06-29T10:50:00,20240629105000,0.856
2024-06-29T11:00:00,20240629110000,0.819
2024-06-29T11:10:00,20240629111000,2.02
2024-06-29T11:20:00,20240629112000,3.43
2024-06-29T11:30:00,20240629113000,7.69
2024-06-29T11:40:00,20240629114000,12.8
2024-06-29T11:50:00,20240629115000,10.9
2024-06-29T12:00:00,20240629120000,4.8
2024-06-29T12:10:00,20240629121000,0.775
2024-06-29T12:20:00,20240629122000,2.13
2024-06-29T12:30:00,20240629123000,27.8
2024-06-29T12:40:00,20240629124000,23.1
2024-06-29T12:50:00,20240629125000,34.6
2024-06-29T13:00:00,20240629130000,45.0
2024-06-29T13:10:00,20240629131000,45.1
2024-06-29T13:20:00,20240629132000,44.0
2024-06-29T13:30:00,20240629133000,49.9
2024-06-29T13:40:00,20240629134000,32.4
2024-06-29T13:50:00,20240629135000,4.92
2024-06-29T14:00:00,20240629140000,-0.0183
2024-06-29T14:10:00,20240629141000,1.93
2024-06-29T14:20:00,20240629142000,9.05
2024-06-29T14:30:00,20240629143000,12.0
2024-06-29T14:40:00,20240629144000,20.8
2024-06-29T14:50:00,20240629145000,27.3
2024-06-29T15:00:00,20240629150000,32.2
2024-06-29T15:10:00,20240629151000,29.6
2024-06-29T15:20:00,20240629152000,31.5
2024-06-29T15:30:00,20240629153000,32.1
2024-06-29T15:40:00,20240629154000,29.3
2024-06-29T15:50:00,20240629155000,18.0
2024-06-29T16:00:00,20240629160000,14.1
2024-06-29T16:10:00,20240629161000,10.8
2024-06-29T16:20:00,20240629162000,15.0
2024-06-29T16:30:00,20240629163000,12.8
2024-06-29T16:40:00,20240629164000,16.6
2024-06-29T16:50:00,20240629165000,14.8
2024-06-29T17:00:00,20240629170000,13.2
2024-06-29T17:10:00,20240629171000,10.9
2024-06-29T17:20:00,20240629172000,10.9
2024-06-29T17:30:00,20240629173000,9.17
2024-06-29T17:40:00,20240629174000,7.57
2024-06-29T17:50:00,20240629175000,5.0
2024-06-29T18:00:00,20240629180000,2.87
2024-06-29T18:10:00,20240629181000,1.86
2024-06-29T18:20:00,20240629182000,0.532
2024-06-29T18:30:00,20240629183000,0.554
2024-06-29T18:40:00,20240629184000,0.565
2024-06-29T18:50:00,20240629185000,0.282
2024-06-29T19:00:00,20240629190000,0.244
2024-06-29T19:10:00,20240629191000,0.232
2024-06-29T19:20:00,20240629192000,0.211
2024-06-29T19:30:00,20240629193000,0.191
2024-06-29T19:40:00,20240629194000,0.17
2024-06-29T19:50:00,20240629195000,0.149
2024-06-29T20:00:00,20240629200000,0.128
2024-06-29T20:10:00,20240629201000,0.108
2024-06-29T20:20:00,20240629202000,0.0869
2024-06-29T20:30:00,20240629203000,0.0661
2024-06-29T20:40:00,20240629204000,0.0453
2024-06-29T20:50:00,20240629205000,0.0246
2024-06-29T21:00:00,20240629210000,0.00378
2024-06-29T21:10:00,20240629211000,-0.017
2024-06-29T21:20:00,20240629212000,-0.0378
2024-06-29T21:30:00,20240629213000,-0.0585
2024-06-29T21:40:00,20240629214000,-0.0793
2024-06-29T21:50:00,20240629215000,-0.1
2024-06-29T22:00:00,20240629220000,-0.121
2024-06-29T22:10:00,20240629221000,-0.142
2024-06-29T22:20:00,20240629222000,-0.162
2024-06-29T22:30:00,20240629223000,-0.177
2024-06-29T22:40:00,20240629224000,-0.177
2024-06-29T22:50:00,20240629225000,-0.177
2024-06-29T23:00:00,20240629230000,-0.192
2024-06-29T23:10:00,20240629231000,-0.237
2024-06-29T23:20:00,20240629232000,-0.284
2024-06-29T23:30:00,20240629233000,-0.314
2024-06-29T23:40:00,20240629234000,-0.311
2024-06-29T23:50:00,20240629235000,-0.307
2024-06-30T00:00:00,20240630000000,-0.303
2024-06-30T00:10:00,20240630001000,-0.299
2024-06-30T00:20:00,20240630002000,-0.296
2024-06-30T00:30:00,20240630003000,-0.292
2024-06-30T00:40:00,20240630004000,-0.288
2024-06-30T00:50:00,20240630005000,-0.284
2024-06-30T01:00:00,20240630010000,-0.28
2024-06-30T01:10:00,20240630011000,-0.0549
2024-06-30T01:20:00,20240630012000,-0.0295
2024-06-30T01:30:00,20240630013000,-0.00408
2024-06-30T01:40:00,20240630014000,0.0213
2024-06-30T01:50:00,20240630015000,0.0467
2024-06-30T02:00:00,20240630020000,0.0721
2024-06-30T02:10:00,20240630021000,0.0975
2024-06-30T02:20:00,20240630022000,0.123
2024-06-30T02:30:00,20240630023000,0.148
2024-06-30T02:40:00,20240630024000,0.174
2024-06-30T02:50:00,20240630025000,0.199
2024-06-30T03:00:00,20240630030000,0.224
2024-06-30T03:10:00,20240630031000,0.25
2024-06-30T03:20:00,20240630032000,0.275
2024-06-30T03:30:00,20240630033000,0.301
2024-06-30T03:40:00,20240630034000,0.326
2024-06-30T03:50:00,20240630035000,0.351
2024-06-30T04:00:00,20240630040000,0.377
2024-06-30T04:10:00,20240630041000,0.402
2024-06-30T04:20:00,20240630042000,0.428
2024-06-30T04:30:00,20240630043000,0.453
2024-06-30T04:40:00,20240630044000,0.478
2024-06-30T04:50:00,20240630045000,0.504
2024-06-30T05:00:00,20240630050000,0.529
2024-06-30T05:10:00,20240630051000,0.512
2024-06-30T05:20:00,20240630052000,0.607
2024-06-30T05:30:00,20240630053000,1.52
2024-06-30T05:40:00,20240630054000,2.54
2024-06-30T05:50:00,20240630055000,3.57
2024-06-30T06:00:00,20240630060000,4.59
2024-06-30T06:10:00,20240630061000,5.6
2024-06-30T06:20:00,20240630062000,6.68
2024-06-30T06:30:00,20240630063000,8.48
2024-06-30T06:40:00,20240630064000,9.73
2024-06-30T06:50:00,20240630065000,11.1
2024-06-30T07:00:00,20240630070000,13.2
2024-06-30T07:10:00,20240630071000,15.1
2024-06-30T07:20:00,20240630072000,16.9
2024-06-30T07:30:00,20240630073000,18.8
2024-06-30T07:40:00,20240630074000,20.8
2024-06-30T07:50:00,20240630075000,22.1
2024-06-30T08:00:00,20240630080000,24.0
2024-06-30T08:10:00,20240630081000,25.5
2024-06-30T08:20:00,20240630082000,27.3
2024-06-30T08:30:00,20240630083000,28.9
2024-06-30T08:40:00,20240630084000,30.4
2024-06-30T08:50:00,20240630085000,31.6
2024-06-30T09:00:00,20240630090000,33.5
2024-06-30T09:10:00,20240630091000,35.1
2024-06-30T09:20:00,20240630092000,36.2
2024-06-30T09:30:00,20240630093000,36.8
2024-06-30T09:40:00,20240630094000,37.3
2024-06-30T09:50:00,20240630095000,39.0
2024-06-30T10:00:00,20240630100000,40.6
2024-06-30T10:10:00,20240630101000,42.1
2024-06-30T10:20:00,20240630102000,41.5
2024-06-30T10:30:00,20240630103000,40.8
2024-06-30T10:40:00,20240630104000,41.3
2024-06-30T10:50:00,20240630105000,38.6
2024-06-30T11:00:00,20240630110000,38.5
2024-06-30T11:10:00,20240630111000,29.0
2024-06-30T11:20:00,20240630112000,23.8
2024-06-30T11:30:00,20240630113000,24.6
2024-06-30T11:40:00,20240630114000,23.9
2024-06-30T11:50:00,20240630115000,29.3
2024-06-30T12:00:00,20240630120000,27.0
2024-06-30T12:10:00,20240630121000,24.7
2024-06-30T12:20:00,20240630122000,22.2
2024-06-30T12:30:00,20240630123000,25.3
2024-06-30T12:40:00,20240630124000,21.9
2024-06-30T12:50:00,20240630125000,19.0
2024-06-30T13:00:00,20240630130000,23.6
2024-06-30T13:10:00,20240630131000,31.3
2024-06-30T13:20:00,20240630132000,31.8
2024-06-30T13:30:00,20240630133000,24.6
2024-06-30T13:40:00,20240630134000,21.0
2024-06-30T13:50:00,20240630135000,30.0
2024-06-30T14:00:00,20240630140000,16.2
2024-06-30T14:10:00,20240630141000,24.6
2024-06-30T14:20:00,20240630142000,22.8
2024-06-30T14:30:00,20240630143000,29.5
2024-06-30T14:40:00,20240630144000,24.9
2024-06-30T14:50:00,20240630145000,22.7
2024-06-30T15:00:00,20240630150000,25.1
2024-06-30T15:10:00,20240630151000,26.5
2024-06-30T15:20:00,20240630152000,18.3
2024-06-30T15:30:00,20240630153000,16.5
2024-06-30T15:40:00,20240630154000,15.0
2024-06-30T15:50:00,20240630155000,17.1
2024-06-30T16:00:00,20240630160000,11.8
2024-06-30T16:10:00,20240630161000,10.5
2024-06-30T16:20:00,20240630162000,9.23
2024-06-30T16:30:00,20240630163000,13.7
2024-06-30T16:40:00,20240630164000,15.5
2024-06-30T16:50:00,20240630165000,14.1
2024-06-30T17:00:00,20240630170000,13.7
2024-06-30T17:10:00,20240630171000,11.8
2024-06-30T17:20:00,20240630172000,10.9
2024-06-30T17:30:00,20240630173000,7.71
2024-06-30T17:40:00,20240630174000,5.07
2024-06-30T17:50:00,20240630175000,4.06
2024-06-30T18:00:00,20240630180000,4.63
2024-06-30T18:10:00,20240630181000,4.32
2024-06-30T18:20:00,20240630182000,2.68
2024-06-30T18:30:00,20240630183000,2.03
2024-06-30T18:40:00,20240630184000,1.41
2024-06-30T18:50:00,20240630185000,0.8
2024-06-30T19:00:00,20240630190000,-0.113
2024-06-30T19:10:00,20240630191000,-0.16
