Time,sanitized_timestamp_for_iri,s4DINV.EnclTmp.mag.f,s4DINV.HeatSinkTmp.mag.f,s4MMDC.Amp.mag.f,s4MMDC.Vol.mag.f,s4MMDC.Watt.mag.f,s4MMXU.TotW.mag.f
2024-06-26T15:30:00,20240626153000,36.1,3.18,210.0,590.0,126601.0,121466.0
2024-06-26T15:40:00,20240626154000,35.8,3.17,196.0,590.0,119043.0,114074.0
2024-06-26T15:50:00,20240626155000,35.6,3.16,183.0,594.0,112506.0,107695.0
2024-06-26T16:00:00,20240626160000,35.4,3.15,171.0,600.0,106260.0,101613.0
2024-06-26T16:10:00,20240626161000,35.2,3.14,157.0,591.0,96470.0,92105.0
2024-06-26T16:20:00,20240626162000,35.0,3.13,145.0,595.0,90171.0,86003.0
2024-06-26T16:30:00,20240626163000,34.7,3.13,128.0,603.0,80623.0,76777.0
2024-06-26T16:40:00,20240626164000,34.5,3.12,113.0,600.0,70735.0,67253.0
2024-06-26T16:50:00,20240626165000,34.3,3.11,101.0,604.0,64730.0,61401.0
2024-06-26T17:00:00,20240626170000,34.1,3.1,90.1,601.0,58380.0,54997.0
2024-06-26T17:10:00,20240626171000,33.9,3.09,78.3,606.0,51449.0,48091.0
2024-06-26T17:20:00,20240626172000,33.7,3.08,67.5,590.0,44259.0,41036.0
2024-06-26T17:30:00,20240626173000,33.5,3.07,56.4,590.0,37222.0,34244.0
2024-06-26T17:40:00,20240626174000,33.3,3.07,43.2,602.0,30014.0,27388.0
2024-06-26T17:50:00,20240626175000,33.0,3.06,33.1,598.0,23916.0,21396.0
2024-06-26T18:00:00,20240626180000,32.8,3.05,25.9,578.0,18836.0,16439.0
2024-06-26T18:10:00,20240626181000,32.6,3.04,20.1,570.0,14513.0,12407.0
2024-06-26T18:20:00,20240626182000,32.4,3.03,14.1,573.0,10808.0,9084.0
2024-06-26T18:30:00,20240626183000,32.2,3.02,10.7,508.0,6479.0,5342.0
2024-06-26T18:40:00,20240626184000,31.9,3.0,7.85,477.0,3026.0,2457.0
2024-06-26T18:50:00,20240626185000,31.4,2.98,5.05,478.0,677.0,545.0
2024-06-26T19:00:00,20240626190000,29.0,2.95,0.00179,541.0,0.0,0.0
2024-06-26T19:10:00,20240626191000,28.6,2.94,0.0,449.0,0.0,0.0
2024-06-26T19:20:00,20240626192000,28.3,2.94,0.0,333.0,0.0,0.0
2024-06-26T19:30:00,20240626193000,28.0,2.93,0.0,206.0,0.0,0.0
2024-06-26T19:40:00,20240626194000,27.7,2.93,0.0,99.4,0.0,0.0
2024-06-26T19:50:00,20240626195000,27.3,2.92,0.0,34.8,0.0,0.0
2024-06-26T20:00:00,20240626200000,27.0,2.92,0.0,8.6,0.0,0.0
2024-06-26T20:10:00,20240626201000,26.7,2.91,0.0,1.9,0.0,0.0
2024-06-26T20:20:00,20240626202000,26.4,2.91,0.0,1.17,0.0,0.0
2024-06-26T20:30:00,20240626203000,26.0,2.9,0.0,0.813,0.0,0.0
2024-06-26T20:40:00,20240626204000,25.8,2.9,0.0,1.01,0.0,0.0
2024-06-26T20:50:00,20240626205000,25.7,2.89,0.0,0.908,0.0,0.0
2024-06-26T21:00:00,20240626210000,25.7,2.89,0.0,1.02,0.0,0.0
2024-06-26T21:10:00,20240626211000,25.6,2.88,0.0,0.809,0.0,0.0
2024-06-26T21:20:00,20240626212000,25.6,2.88,0.0,0.81,0.0,0.0
2024-06-26T21:30:00,20240626213000,25.5,2.87,0.0,0.672,0.0,0.0
2024-06-26T21:40:00,20240626214000,25.5,2.87,0.0,0.639,0.0,0.0
2024-06-26T21:50:00,20240626215000,25.4,2.86,0.0,0.326,0.0,0.0
2024-06-26T22:00:00,20240626220000,25.4,2.86,0.0,0.448,0.0,0.0
2024-06-26T22:10:00,20240626221000,25.3,2.85,0.0,0.563,0.0,0.0
2024-06-26T22:20:00,20240626222000,25.3,2.85,0.0,0.926,0.0,0.0
2024-06-26T22:30:00,20240626223000,25.2,2.84,0.0,1.01,0.0,0.0
2024-06-26T22:40:00,20240626224000,25.3,2.84,0.0,0.138,0.0,0.0
2024-06-26T22:50:00,20240626225000,25.4,2.84,0.0,0.342,0.0,0.0
2024-06-26T23:00:00,20240626230000,25.5,2.85,0.0,1.43,0.0,0.0
2024-06-26T23:10:00,20240626231000,25.7,2.85,0.0,0.99,0.0,0.0
2024-06-26T23:20:00,20240626232000,25.7,2.85,0.0,1.25,0.0,0.0
2024-06-26T23:30:00,20240626233000,25.7,2.85,0.0,-0.534,0.0,0.0
2024-06-26T23:40:00,20240626234000,25.8,2.85,0.0,1.24,0.0,0.0
2024-06-26T23:50:00,20240626235000,25.8,2.85,0.0,0.428,0.0,0.0
2024-06-27T00:00:00,20240627000000,25.8,2.85,0.0,-0.357,0.0,0.0
2024-06-27T00:10:00,20240627001000,25.9,2.86,0.0,-0.866,0.0,0.0
2024-06-27T00:20:00,20240627002000,25.9,2.86,0.0,-0.866,0.0,0.0
2024-06-27T00:30:00,20240627003000,26.0,2.86,0.0,-0.545,0.0,0.0
