Time,sanitized_timestamp_for_iri,s4MMDC.Amp.mag.f
2024-06-27T00:10:00,20240627001000,-0.117
2024-06-27T00:20:00,20240627002000,-0.109
2024-06-27T00:30:00,20240627003000,-0.0999
2024-06-27T00:40:00,20240627004000,-0.0913
2024-06-27T00:50:00,20240627005000,-0.0826
2024-06-27T01:00:00,20240627010000,-0.074
2024-06-27T01:10:00,20240627011000,-0.2
2024-06-27T01:20:00,20240627012000,-0.202
2024-06-27T01:30:00,20240627013000,-0.204
2024-06-27T01:40:00,20240627014000,-0.206
2024-06-27T01:50:00,20240627015000,-0.208
2024-06-27T02:00:00,20240627020000,-0.21
2024-06-27T02:10:00,20240627021000,-0.212
2024-06-27T02:20:00,20240627022000,-0.214
2024-06-27T02:30:00,20240627023000,-0.216
2024-06-27T02:40:00,20240627024000,-0.218
2024-06-27T02:50:00,20240627025000,-0.219
2024-06-27T03:00:00,20240627030000,-0.221
2024-06-27T03:10:00,20240627031000,-0.223
2024-06-27T03:20:00,20240627032000,-0.225
2024-06-27T03:30:00,20240627033000,-0.227
2024-06-27T03:40:00,20240627034000,-0.229
2024-06-27T03:50:00,20240627035000,-0.231
2024-06-27T04:00:00,20240627040000,-0.233
2024-06-27T04:10:00,20240627041000,-0.235
2024-06-27T04:20:00,20240627042000,-0.237
2024-06-27T04:30:00,20240627043000,-0.239
2024-06-27T04:40:00,20240627044000,-0.24
2024-06-27T04:50:00,20240627045000,-0.213
2024-06-27T05:00:00,20240627050000,1.19
2024-06-27T05:10:00,20240627051000,1.67
2024-06-27T05:20:00,20240627052000,1.97
2024-06-27T05:30:00,20240627053000,3.15
2024-06-27T05:40:00,20240627054000,3.55
2024-06-27T05:50:00,20240627055000,5.73
2024-06-27T06:00:00,20240627060000,6.89
2024-06-27T06:10:00,20240627061000,8.05
2024-06-27T06:20:00,20240627062000,9.23
2024-06-27T06:30:00,20240627063000,11.1
2024-06-27T06:40:00,20240627064000,13.3
2024-06-27T06:50:00,20240627065000,15.3
2024-06-27T07:00:00,20240627070000,17.4
2024-06-27T07:10:00,20240627071000,19.9
2024-06-27T07:20:00,20240627072000,22.7
2024-06-27T07:30:00,20240627073000,25.3
2024-06-27T07:40:00,20240627074000,27.6
2024-06-27T07:50:00,20240627075000,30.7
2024-06-27T08:00:00,20240627080000,32.6
2024-06-27T08:10:00,20240627081000,35.0
2024-06-27T08:20:00,20240627082000,37.7
2024-06-27T08:30:00,20240627083000,39.6
2024-06-27T08:40:00,20240627084000,42.4
2024-06-27T08:50:00,20240627085000,43.6
2024-06-27T09:00:00,20240627090000,44.9
2024-06-27T09:10:00,20240627091000,48.4
2024-06-27T09:20:00,20240627092000,49.2
2024-06-27T09:30:00,20240627093000,50.6
2024-06-27T09:40:00,20240627094000,52.4
2024-06-27T09:50:00,20240627095000,54.6
2024-06-27T10:00:00,20240627100000,54.6
2024-06-27T10:10:00,20240627101000,56.8
2024-06-27T10:20:00,20240627102000,58.8
2024-06-27T10:30:00,20240627103000,59.8
2024-06-27T10:40:00,20240627104000,61.1
2024-06-27T10:50:00,20240627105000,61.0
2024-06-27T11:00:00,20240627110000,62.0
2024-06-27T11:10:00,20240627111000,62.4
2024-06-27T11:20:00,20240627112000,62.8
2024-06-27T11:30:00,20240627113000,63.1
2024-06-27T11:40:00,20240627114000,64.1
2024-06-27T11:50:00,20240627115000,63.8
2024-06-27T12:00:00,20240627120000,64.0
2024-06-27T12:10:00,20240627121000,63.6
2024-06-27T12:20:00,20240627122000,62.9
2024-06-27T12:30:00,20240627123000,64.5
2024-06-27T12:40:00,20240627124000,63.5
2024-06-27T12:50:00,20240627125000,61.7
2024-06-27T13:00:00,20240627130000,61.5
2024-06-27T13:10:00,20240627131000,61.3
2024-06-27T13:20:00,20240627132000,60.7
2024-06-27T13:30:00,20240627133000,60.0
2024-06-27T13:40:00,20240627134000,57.7
2024-06-27T13:50:00,20240627135000,55.2
2024-06-27T14:00:00,20240627140000,52.0
2024-06-27T14:10:00,20240627141000,51.5
2024-06-27T14:20:00,20240627142000,51.1
2024-06-27T14:30:00,20240627143000,50.8
2024-06-27T14:40:00,20240627144000,46.3
2024-06-27T14:50:00,20240627145000,42.9
2024-06-27T15:00:00,20240627150000,43.9
2024-06-27T15:10:00,20240627151000,40.0
2024-06-27T15:20:00,20240627152000,37.3
2024-06-27T15:30:00,20240627153000,36.4
2024-06-27T15:40:00,20240627154000,33.0
2024-06-27T15:50:00,20240627155000,31.3
2024-06-27T16:00:00,20240627160000,29.5
2024-06-27T16:10:00,20240627161000,27.5
2024-06-27T16:20:00,20240627162000,19.7
2024-06-27T16:30:00,20240627163000,14.0
2024-06-27T16:40:00,20240627164000,14.6
2024-06-27T16:50:00,20240627165000,17.5
2024-06-27T17:00:00,20240627170000,20.3
2024-06-27T17:10:00,20240627171000,18.5
2024-06-27T17:20:00,20240627172000,13.8
2024-06-27T17:30:00,20240627173000,9.92
2024-06-27T17:40:00,20240627174000,6.06
2024-06-27T17:50:00,20240627175000,4.84
2024-06-27T18:00:00,20240627180000,5.35
2024-06-27T18:10:00,20240627181000,5.75
2024-06-27T18:20:00,20240627182000,4.61
2024-06-27T18:30:00,20240627183000,3.31
2024-06-27T18:40:00,20240627184000,1.93
2024-06-27T18:50:00,20240627185000,1.44
2024-06-27T19:00:00,20240627190000,1.28
2024-06-27T19:10:00,20240627191000,1.13
2024-06-27T19:20:00,20240627192000,0.975
2024-06-27T19:30:00,20240627193000,0.82
2024-06-27T19:40:00,20240627194000,0.665
2024-06-27T19:50:00,20240627195000,0.511
2024-06-27T20:00:00,20240627200000,0.356
2024-06-27T20:10:00,20240627201000,0.201
2024-06-27T20:20:00,20240627202000,0.0861
2024-06-27T20:30:00,20240627203000,0.068
2024-06-27T20:40:00,20240627204000,0.0542
2024-06-27T20:50:00,20240627205000,0.0405
2024-06-27T21:00:00,20240627210000,0.0267
2024-06-27T21:10:00,20240627211000,0.013
2024-06-27T21:20:00,20240627212000,-0.0008
2024-06-27T21:30:00,20240627213000,-0.0146
2024-06-27T21:40:00,20240627214000,-0.0283
2024-06-27T21:50:00,20240627215000,-0.0421
2024-06-27T22:00:00,20240627220000,-0.0558
2024-06-27T22:10:00,20240627221000,-0.0696
2024-06-27T22:20:00,20240627222000,-0.0833
2024-06-27T22:30:00,20240627223000,-0.0971
2024-06-27T22:40:00,20240627224000,-0.111
2024-06-27T22:50:00,20240627225000,-0.125
2024-06-27T23:00:00,20240627230000,-0.138
2024-06-27T23:10:00,20240627231000,-0.152
2024-06-27T23:20:00,20240627232000,-0.159
2024-06-27T23:30:00,20240627233000,-0.0261
2024-06-27T23:40:00,20240627234000,0.165
2024-06-27T23:50:00,20240627235000,0.33
2024-06-28T00:00:00,20240628000000,0.339
2024-06-28T00:10:00,20240628001000,0.322
2024-06-28T00:20:00,20240628002000,0.305
2024-06-28T00:30:00,20240628003000,0.288
2024-06-28T00:40:00,20240628004000,0.27
2024-06-28T00:50:00,20240628005000,0.253
2024-06-28T01:00:00,20240628010000,0.236
2024-06-28T01:10:00,20240628011000,0.27
2024-06-28T01:20:00,20240628012000,0.26
2024-06-28T01:30:00,20240628013000,0.249
2024-06-28T01:40:00,20240628014000,0.238
2024-06-28T01:50:00,20240628015000,0.227
2024-06-28T02:00:00,20240628020000,0.217
2024-06-28T02:10:00,20240628021000,0.206
2024-06-28T02:20:00,20240628022000,0.195
2024-06-28T02:30:00,20240628023000,0.185
2024-06-28T02:40:00,20240628024000,0.174
2024-06-28T02:50:00,20240628025000,0.163
2024-06-28T03:00:00,20240628030000,0.153
2024-06-28T03:10:00,20240628031000,0.142
2024-06-28T03:20:00,20240628032000,0.131
2024-06-28T03:30:00,20240628033000,0.12
2024-06-28T03:40:00,20240628034000,0.11
2024-06-28T03:50:00,20240628035000,0.0991
2024-06-28T04:00:00,20240628040000,0.0884
2024-06-28T04:10:00,20240628041000,0.0777
2024-06-28T04:20:00,20240628042000,0.067
2024-06-28T04:30:00,20240628043000,0.0563
2024-06-28T04:40:00,20240628044000,0.0456
2024-06-28T04:50:00,20240628045000,0.653
2024-06-28T05:00:00,20240628050000,1.29
2024-06-28T05:10:00,20240628051000,2.08
2024-06-28T05:20:00,20240628052000,2.12
2024-06-28T05:30:00,20240628053000,2.26
2024-06-28T05:40:00,20240628054000,3.98
2024-06-28T05:50:00,20240628055000,5.78
2024-06-28T06:00:00,20240628060000,7.38
2024-06-28T06:10:00,20240628061000,8.57
2024-06-28T06:20:00,20240628062000,8.8
2024-06-28T06:30:00,20240628063000,10.9
2024-06-28T06:40:00,20240628064000,13.1
2024-06-28T06:50:00,20240628065000,14.9
2024-06-28T07:00:00,20240628070000,15.8
2024-06-28T07:10:00,20240628071000,19.1
2024-06-28T07:20:00,20240628072000,22.0
2024-06-28T07:30:00,20240628073000,23.8
2024-06-28T07:40:00,20240628074000,26.7
2024-06-28T07:50:00,20240628075000,28.8
2024-06-28T08:00:00,20240628080000,31.2
2024-06-28T08:10:00,20240628081000,32.9
2024-06-28T08:20:00,20240628082000,36.1
2024-06-28T08:30:00,20240628083000,38.8
2024-06-28T08:40:00,20240628084000,41.1
2024-06-28T08:50:00,20240628085000,42.6
2024-06-28T09:00:00,20240628090000,44.8
2024-06-28T09:10:00,20240628091000,47.3
2024-06-28T09:20:00,20240628092000,49.9
2024-06-28T09:30:00,20240628093000,51.5
2024-06-28T09:40:00,20240628094000,53.1
2024-06-28T09:50:00,20240628095000,54.5
2024-06-28T10:00:00,20240628100000,56.7
2024-06-28T10:10:00,20240628101000,57.6
2024-06-28T10:20:00,20240628102000,59.6
2024-06-28T10:30:00,20240628103000,61.3
2024-06-28T10:40:00,20240628104000,61.2
2024-06-28T10:50:00,20240628105000,62.8
2024-06-28T11:00:00,20240628110000,61.4
2024-06-28T11:10:00,20240628111000,62.3
2024-06-28T11:20:00,20240628112000,63.6
2024-06-28T11:30:00,20240628113000,64.4
2024-06-28T11:40:00,20240628114000,64.1
2024-06-28T11:50:00,20240628115000,62.9
2024-06-28T12:00:00,20240628120000,62.7
2024-06-28T12:10:00,20240628121000,62.8
2024-06-28T12:20:00,20240628122000,62.5
2024-06-28T12:30:00,20240628123000,60.5
2024-06-28T12:40:00,20240628124000,59.1
2024-06-28T12:50:00,20240628125000,58.3
2024-06-28T13:00:00,20240628130000,55.8
2024-06-28T13:10:00,20240628131000,55.9
2024-06-28T13:20:00,20240628132000,56.7
2024-06-28T13:30:00,20240628133000,53.9
2024-06-28T13:40:00,20240628134000,53.3
2024-06-28T13:50:00,20240628135000,52.5
2024-06-28T14:00:00,20240628140000,53.4
2024-06-28T14:10:00,20240628141000,51.5
2024-06-28T14:20:00,20240628142000,47.5
2024-06-28T14:30:00,20240628143000,46.9
2024-06-28T14:40:00,20240628144000,46.1
2024-06-28T14:50:00,20240628145000,43.7
2024-06-28T15:00:00,20240628150000,42.3
2024-06-28T15:10:00,20240628151000,40.2
2024-06-28T15:20:00,20240628152000,38.0
2024-06-28T15:30:00,20240628153000,34.5
2024-06-28T15:40:00,20240628154000,32.9
2024-06-28T15:50:00,20240628155000,30.8
2024-06-28T16:00:00,20240628160000,27.7
2024-06-28T16:10:00,20240628161000,25.3
2024-06-28T16:20:00,20240628162000,22.0
2024-06-28T16:30:00,20240628163000,22.6
2024-06-28T16:40:00,20240628164000,22.6
2024-06-28T16:50:00,20240628165000,19.3
2024-06-28T17:00:00,20240628170000,16.6
2024-06-28T17:10:00,20240628171000,14.2
2024-06-28T17:20:00,20240628172000,11.5
2024-06-28T17:30:00,20240628173000,9.02
2024-06-28T17:40:00,20240628174000,7.64
2024-06-28T17:50:00,20240628175000,7.11
2024-06-28T18:00:00,20240628180000,6.51
2024-06-28T18:10:00,20240628181000,5.52
2024-06-28T18:20:00,20240628182000,4.51
2024-06-28T18:30:00,20240628183000,3.45
2024-06-28T18:40:00,20240628184000,2.43
2024-06-28T18:50:00,20240628185000,1.41
2024-06-28T19:00:00,20240628190000,0.391
2024-06-28T19:10:00,20240628191000,-0.0236
2024-06-28T19:20:00,20240628192000,-0.0253
2024-06-28T19:30:00,20240628193000,-0.0271
2024-06-28T19:40:00,20240628194000,-0.0288
2024-06-28T19:50:00,20240628195000,-0.0306
2024-06-28T20:00:00,20240628200000,-0.0324
2024-06-28T20:10:00,20240628201000,-0.0341
2024-06-28T20:20:00,20240628202000,-0.0359
2024-06-28T20:30:00,20240628203000,-0.0376
2024-06-28T20:40:00,20240628204000,-0.0394
2024-06-28T20:50:00,20240628205000,-0.0411
2024-06-28T21:00:00,20240628210000,-0.0429
2024-06-28T21:10:00,20240628211000,-0.0446
2024-06-28T21:20:00,20240628212000,-0.0464
2024-06-28T21:30:00,20240628213000,-0.0481
2024-06-28T21:40:00,20240628214000,-0.0499
2024-06-28T21:50:00,20240628215000,-0.0516
2024-06-28T22:00:00,20240628220000,-0.0534
2024-06-28T22:10:00,20240628221000,0.056
2024-06-28T22:20:00,20240628222000,0.0602
2024-06-28T22:30:00,20240628223000,0.0644
2024-06-28T22:40:00,20240628224000,0.0686
2024-06-28T22:50:00,20240628225000,0.0729
2024-06-28T23:00:00,20240628230000,0.0771
2024-06-28T23:10:00,20240628231000,0.0813
2024-06-28T23:20:00,20240628232000,0.0855
2024-06-28T23:30:00,20240628233000,0.0898
2024-06-28T23:40:00,20240628234000,0.094
2024-06-28T23:50:00,20240628235000,0.0982
2024-06-29T00:00:00,20240629000000,0.102
2024-06-29T00:10:00,20240629001000,0.107
2024-06-29T00:20:00,20240629002000,0.111
2024-06-29T00:30:00,20240629003000,0.115
2024-06-29T00:40:00,20240629004000,0.119
2024-06-29T00:50:00,20240629005000,0.124
2024-06-29T01:00:00,20240629010000,0.128
2024-06-29T01:10:00,20240629011000,-0.107
2024-06-29T01:20:00,20240629012000,-0.109
2024-06-29T01:30:00,20240629013000,-0.111
2024-06-29T01:40:00,20240629014000,-0.114
2024-06-29T01:50:00,20240629015000,-0.116
2024-06-29T02:00:00,20240629020000,-0.118
2024-06-29T02:10:00,20240629021000,-0.121
2024-06-29T02:20:00,20240629022000,-0.123
2024-06-29T02:30:00,20240629023000,-0.125
2024-06-29T02:40:00,20240629024000,-0.127
2024-06-29T02:50:00,20240629025000,-0.13
2024-06-29T03:00:00,20240629030000,-0.132
2024-06-29T03:10:00,20240629031000,-0.134
2024-06-29T03:20:00,20240629032000,-0.137
2024-06-29T03:30:00,20240629033000,-0.139
2024-06-29T03:40:00,20240629034000,-0.141
2024-06-29T03:50:00,20240629035000,-0.144
2024-06-29T04:00:00,20240629040000,-0.146
2024-06-29T04:10:00,20240629041000,-0.148
2024-06-29T04:20:00,20240629042000,-0.15
2024-06-29T04:30:00,20240629043000,-0.153
2024-06-29T04:40:00,20240629044000,-0.155
2024-06-29T04:50:00,20240629045000,-0.157
2024-06-29T05:00:00,20240629050000,-0.16
2024-06-29T05:10:00,20240629051000,1.16
2024-06-29T05:20:00,20240629052000,2.93
2024-06-29T05:30:00,20240629053000,4.69
2024-06-29T05:40:00,20240629054000,2.54
2024-06-29T05:50:00,20240629055000,1.97
2024-06-29T06:00:00,20240629060000,2.37
2024-06-29T06:10:00,20240629061000,2.65
2024-06-29T06:20:00,20240629062000,1.3
2024-06-29T06:30:00,20240629063000,0.989
2024-06-29T06:40:00,20240629064000,0.675
2024-06-29T06:50:00,20240629065000,0.362
2024-06-29T07:00:00,20240629070000,0.0491
2024-06-29T07:10:00,20240629071000,3.05
2024-06-29T07:20:00,20240629072000,3.81
2024-06-29T07:30:00,20240629073000,1.75
2024-06-29T07:40:00,20240629074000,1.58
2024-06-29T07:50:00,20240629075000,1.68
2024-06-29T08:00:00,20240629080000,1.97
2024-06-29T08:10:00,20240629081000,1.87
2024-06-29T08:20:00,20240629082000,1.71
2024-06-29T08:30:00,20240629083000,1.64
2024-06-29T08:40:00,20240629084000,1.43
2024-06-29T08:50:00,20240629085000,1.85
2024-06-29T09:00:00,20240629090000,2.19
2024-06-29T09:10:00,20240629091000,2.78
2024-06-29T09:20:00,20240629092000,3.04
2024-06-29T09:30:00,20240629093000,2.47
2024-06-29T09:40:00,20240629094000,3.49
2024-06-29T09:50:00,20240629095000,1.22
2024-06-29T10:00:00,20240629100000,1.73
2024-06-29T10:10:00,20240629101000,1.28
2024-06-29T10:20:00,20240629102000,0.834
2024-06-29T10:30:00,20240629103000,2.07
2024-06-29T10:40:00,20240629104000,3.29
2024-06-29T10:50:00,20240629105000,1.85
2024-06-29T11:00:00,20240629110000,0.916
2024-06-29T11:10:00,20240629111000,3.16
2024-06-29T11:20:00,20240629112000,6.96
2024-06-29T11:30:00,20240629113000,10.9
2024-06-29T11:40:00,20240629114000,19.2
2024-06-29T11:50:00,20240629115000,17.8
2024-06-29T12:00:00,20240629120000,8.11
2024-06-29T12:10:00,20240629121000,2.12
2024-06-29T12:20:00,20240629122000,3.61
2024-06-29T12:30:00,20240629123000,37.5
2024-06-29T12:40:00,20240629124000,32.0
2024-06-29T12:50:00,20240629125000,57.3
2024-06-29T13:00:00,20240629130000,59.4
2024-06-29T13:10:00,20240629131000,66.0
2024-06-29T13:20:00,20240629132000,65.5
2024-06-29T13:30:00,20240629133000,74.2
2024-06-29T13:40:00,20240629134000,42.7
2024-06-29T13:50:00,20240629135000,6.32
2024-06-29T14:00:00,20240629140000,0.483
2024-06-29T14:10:00,20240629141000,6.21
2024-06-29T14:20:00,20240629142000,15.2
2024-06-29T14:30:00,20240629143000,18.7
2024-06-29T14:40:00,20240629144000,32.0
2024-06-29T14:50:00,20240629145000,35.1
2024-06-29T15:00:00,20240629150000,48.4
2024-06-29T15:10:00,20240629151000,44.6
2024-06-29T15:20:00,20240629152000,46.4
2024-06-29T15:30:00,20240629153000,47.1
2024-06-29T15:40:00,20240629154000,40.6
2024-06-29T15:50:00,20240629155000,17.0
2024-06-29T16:00:00,20240629160000,13.6
2024-06-29T16:10:00,20240629161000,11.0
2024-06-29T16:20:00,20240629162000,21.2
2024-06-29T16:30:00,20240629163000,21.6
2024-06-29T16:40:00,20240629164000,23.5
2024-06-29T16:50:00,20240629165000,21.9
2024-06-29T17:00:00,20240629170000,19.8
2024-06-29T17:10:00,20240629171000,15.5
2024-06-29T17:20:00,20240629172000,16.4
2024-06-29T17:30:00,20240629173000,15.6
2024-06-29T17:40:00,20240629174000,12.6
2024-06-29T17:50:00,20240629175000,8.76
2024-06-29T18:00:00,20240629180000,4.81
2024-06-29T18:10:00,20240629181000,3.24
2024-06-29T18:20:00,20240629182000,1.9
2024-06-29T18:30:00,20240629183000,1.61
2024-06-29T18:40:00,20240629184000,1.32
2024-06-29T18:50:00,20240629185000,1.03
2024-06-29T19:00:00,20240629190000,0.747
2024-06-29T19:10:00,20240629191000,0.46
2024-06-29T19:20:00,20240629192000,0.173
2024-06-29T19:30:00,20240629193000,-0.0526
2024-06-29T19:40:00,20240629194000,-0.0677
2024-06-29T19:50:00,20240629195000,-0.0649
2024-06-29T20:00:00,20240629200000,-0.0622
2024-06-29T20:10:00,20240629201000,-0.0594
2024-06-29T20:20:00,20240629202000,-0.0567
2024-06-29T20:30:00,20240629203000,-0.054
2024-06-29T20:40:00,20240629204000,-0.0512
2024-06-29T20:50:00,20240629205000,-0.0485
2024-06-29T21:00:00,20240629210000,-0.0458
2024-06-29T21:10:00,20240629211000,-0.043
2024-06-29T21:20:00,20240629212000,-0.0403
2024-06-29T21:30:00,20240629213000,-0.0376
2024-06-29T21:40:00,20240629214000,-0.0348
2024-06-29T21:50:00,20240629215000,-0.0321
2024-06-29T22:00:00,20240629220000,-0.0293
2024-06-29T22:10:00,20240629221000,-0.0266
2024-06-29T22:20:00,20240629222000,-0.0239
2024-06-29T22:30:00,20240629223000,-0.0283
2024-06-29T22:40:00,20240629224000,-0.0573
2024-06-29T22:50:00,20240629225000,-0.0883
2024-06-29T23:00:00,20240629230000,-0.103
2024-06-29T23:10:00,20240629231000,-0.0632
2024-06-29T23:20:00,20240629232000,-0.0185
2024-06-29T23:30:00,20240629233000,0.0164
2024-06-29T23:40:00,20240629234000,0.0173
2024-06-29T23:50:00,20240629235000,0.0155
2024-06-30T00:00:00,20240630000000,0.0136
2024-06-30T00:10:00,20240630001000,0.0117
2024-06-30T00:20:00,20240630002000,0.00984
2024-06-30T00:30:00,20240630003000,0.00796
2024-06-30T00:40:00,20240630004000,0.00609
2024-06-30T00:50:00,20240630005000,0.00421
2024-06-30T01:00:00,20240630010000,0.00233
2024-06-30T01:10:00,20240630011000,0.132
2024-06-30T01:20:00,20240630012000,0.143
2024-06-30T01:30:00,20240630013000,0.154
2024-06-30T01:40:00,20240630014000,0.165
2024-06-30T01:50:00,20240630015000,0.176
2024-06-30T02:00:00,20240630020000,0.188
2024-06-30T02:10:00,20240630021000,0.199
2024-06-30T02:20:00,20240630022000,0.21
2024-06-30T02:30:00,20240630023000,0.221
2024-06-30T02:40:00,20240630024000,0.232
2024-06-30T02:50:00,20240630025000,0.243
2024-06-30T03:00:00,20240630030000,0.254
2024-06-30T03:10:00,20240630031000,0.265
2024-06-30T03:20:00,20240630032000,0.276
2024-06-30T03:30:00,20240630033000,0.287
2024-06-30T03:40:00,20240630034000,0.298
2024-06-30T03:50:00,20240630035000,0.31
2024-06-30T04:00:00,20240630040000,0.321
2024-06-30T04:10:00,20240630041000,0.332
2024-06-30T04:20:00,20240630042000,0.343
2024-06-30T04:30:00,20240630043000,0.354
2024-06-30T04:40:00,20240630044000,0.365
2024-06-30T04:50:00,20240630045000,0.526
2024-06-30T05:00:00,20240630050000,1.12
2024-06-30T05:10:00,20240630051000,1.75
2024-06-30T05:20:00,20240630052000,2.07
2024-06-30T05:30:00,20240630053000,2.43
2024-06-30T05:40:00,20240630054000,3.64
2024-06-30T05:50:00,20240630055000,5.09
2024-06-30T06:00:00,20240630060000,6.54
2024-06-30T06:10:00,20240630061000,8.03
2024-06-30T06:20:00,20240630062000,9.9
2024-06-30T06:30:00,20240630063000,11.5
2024-06-30T06:40:00,20240630064000,13.4
2024-06-30T06:50:00,20240630065000,16.2
2024-06-30T07:00:00,20240630070000,18.1
2024-06-30T07:10:00,20240630071000,21.1
2024-06-30T07:20:00,20240630072000,23.7
2024-06-30T07:30:00,20240630073000,26.5
2024-06-30T07:40:00,20240630074000,28.4
2024-06-30T07:50:00,20240630075000,31.4
2024-06-30T08:00:00,20240630080000,34.9
2024-06-30T08:10:00,20240630081000,36.7
2024-06-30T08:20:00,20240630082000,38.1
2024-06-30T08:30:00,20240630083000,41.7
2024-06-30T08:40:00,20240630084000,44.1
2024-06-30T08:50:00,20240630085000,45.0
2024-06-30T09:00:00,20240630090000,48.5
2024-06-30T09:10:00,20240630091000,48.6
2024-06-30T09:20:00,20240630092000,51.6
2024-06-30T09:30:00,20240630093000,53.8
2024-06-30T09:40:00,20240630094000,54.7
2024-06-30T09:50:00,20240630095000,55.5
2024-06-30T10:00:00,20240630100000,57.8
2024-06-30T10:10:00,20240630101000,61.2
2024-06-30T10:20:00,20240630102000,59.8
2024-06-30T10:30:00,20240630103000,62.1
2024-06-30T10:40:00,20240630104000,60.5
2024-06-30T10:50:00,20240630105000,53.5
2024-06-30T11:00:00,20240630110000,59.2
2024-06-30T11:10:00,20240630111000,47.4
2024-06-30T11:20:00,20240630112000,39.7
2024-06-30T11:30:00,20240630113000,41.4
2024-06-30T11:40:00,20240630114000,33.4
2024-06-30T11:50:00,20240630115000,40.9
2024-06-30T12:00:00,20240630120000,36.0
2024-06-30T12:10:00,20240630121000,34.4
2024-06-30T12:20:00,20240630122000,33.8
2024-06-30T12:30:00,20240630123000,38.9
2024-06-30T12:40:00,20240630124000,34.3
2024-06-30T12:50:00,20240630125000,27.1
2024-06-30T13:00:00,20240630130000,33.4
2024-06-30T13:10:00,20240630131000,44.8
2024-06-30T13:20:00,20240630132000,42.6
2024-06-30T13:30:00,20240630133000,30.9
2024-06-30T13:40:00,20240630134000,29.1
2024-06-30T13:50:00,20240630135000,45.8
2024-06-30T14:00:00,20240630140000,24.8
2024-06-30T14:10:00,20240630141000,40.4
2024-06-30T14:20:00,20240630142000,35.3
2024-06-30T14:30:00,20240630143000,39.9
2024-06-30T14:40:00,20240630144000,30.0
2024-06-30T14:50:00,20240630145000,32.9
2024-06-30T15:00:00,20240630150000,39.3
2024-06-30T15:10:00,20240630151000,39.6
2024-06-30T15:20:00,20240630152000,26.8
2024-06-30T15:30:00,20240630153000,24.3
2024-06-30T15:40:00,20240630154000,20.8
2024-06-30T15:50:00,20240630155000,21.6
2024-06-30T16:00:00,20240630160000,15.5
2024-06-30T16:10:00,20240630161000,14.5
2024-06-30T16:20:00,20240630162000,13.4
2024-06-30T16:30:00,20240630163000,20.4
2024-06-30T16:40:00,20240630164000,24.7
2024-06-30T16:50:00,20240630165000,21.6
2024-06-30T17:00:00,20240630170000,22.2
2024-06-30T17:10:00,20240630171000,17.7
2024-06-30T17:20:00,20240630172000,16.0
2024-06-30T17:30:00,20240630173000,11.3
2024-06-30T17:40:00,20240630174000,7.95
2024-06-30T17:50:00,20240630175000,7.97
2024-06-30T18:00:00,20240630180000,7.78
2024-06-30T18:10:00,20240630181000,7.1
2024-06-30T18:20:00,20240630182000,4.89
2024-06-30T18:30:00,20240630183000,4.42
2024-06-30T18:40:00,20240630184000,3.19
2024-06-30T18:50:00,20240630185000,1.82
