Time,sanitized_timestamp_for_iri,s4DINV.EnclTmp.mag.f,s4DINV.HeatSinkTmp.mag.f,s4MMDC.Amp.mag.f,s4MMDC.Vol.mag.f,s4MMDC.Watt.mag.f,s4MMXU.TotW.mag.f
2024-06-26T15:30:00,20240626153000,35.8,54.0,428.0,586.0,255050.0,244738.0
2024-06-26T15:40:00,20240626154000,35.6,54.0,406.0,580.0,239866.0,229888.0
2024-06-26T15:50:00,20240626155000,35.4,53.9,383.0,574.0,224539.0,214929.0
2024-06-26T16:00:00,20240626160000,35.1,53.8,349.0,592.0,209295.0,200089.0
2024-06-26T16:10:00,20240626161000,34.9,53.7,315.0,590.0,189597.0,180967.0
2024-06-26T16:20:00,20240626162000,34.7,53.7,296.0,588.0,176483.0,168272.0
2024-06-26T16:30:00,20240626163000,34.5,53.6,275.0,556.0,156376.0,148859.0
2024-06-26T16:40:00,20240626164000,34.2,52.6,245.0,550.0,136444.0,129665.0
2024-06-26T16:50:00,20240626165000,34.0,47.3,222.0,550.0,125026.0,118339.0
2024-06-26T17:00:00,20240626170000,33.8,45.3,201.0,540.0,110675.0,103904.0
2024-06-26T17:10:00,20240626171000,33.5,44.3,172.0,553.0,96001.0,89391.0
2024-06-26T17:20:00,20240626172000,33.3,43.6,150.0,539.0,81803.0,75563.0
2024-06-26T17:30:00,20240626173000,33.1,42.8,121.0,568.0,67971.0,62309.0
2024-06-26T17:40:00,20240626174000,32.9,42.2,97.1,563.0,53812.0,48734.0
2024-06-26T17:50:00,20240626175000,32.6,41.2,79.0,532.0,41839.0,36890.0
2024-06-26T18:00:00,20240626180000,32.4,36.0,63.9,493.0,31681.0,27258.0
2024-06-26T18:10:00,20240626181000,32.2,34.7,52.4,470.0,24667.0,20871.0
2024-06-26T18:20:00,20240626182000,31.9,34.0,40.0,466.0,18063.0,15058.0
2024-06-26T18:30:00,20240626183000,31.6,33.2,28.4,477.0,11541.0,9479.0
2024-06-26T18:40:00,20240626184000,31.4,32.5,17.6,508.0,5844.0,4753.0
2024-06-26T18:50:00,20240626185000,31.2,31.8,14.5,464.0,4048.0,3272.0
2024-06-26T19:00:00,20240626190000,31.0,31.2,7.81,521.0,856.0,688.0
2024-06-26T19:10:00,20240626191000,31.0,30.6,4.22,480.0,0.0,0.0
2024-06-26T19:20:00,20240626192000,30.9,29.9,4.26,369.0,0.0,0.0
2024-06-26T19:30:00,20240626193000,30.8,29.3,4.33,236.0,0.0,0.0
2024-06-26T19:40:00,20240626194000,30.7,28.7,4.49,118.0,0.0,0.0
2024-06-26T19:50:00,20240626195000,30.6,28.0,4.66,43.7,0.0,0.0
2024-06-26T20:00:00,20240626200000,30.6,27.6,6.43,13.1,0.0,0.0
2024-06-26T20:10:00,20240626201000,30.5,27.5,7.79,5.16,0.0,0.0
2024-06-26T20:20:00,20240626202000,32.9,27.4,7.79,3.35,0.0,0.0
2024-06-26T20:30:00,20240626203000,36.1,27.3,7.78,1.89,0.0,0.0
2024-06-26T20:40:00,20240626204000,37.1,27.2,7.77,1.89,0.0,0.0
2024-06-26T20:50:00,20240626205000,37.8,27.1,7.76,2.63,0.0,0.0
2024-06-26T21:00:00,20240626210000,37.9,27.1,7.75,3.37,0.0,0.0
2024-06-26T21:10:00,20240626211000,38.0,27.0,7.74,3.37,0.0,0.0
2024-06-26T21:20:00,20240626212000,38.1,26.9,7.73,3.32,0.0,0.0
2024-06-26T21:30:00,20240626213000,38.2,26.8,7.72,3.27,0.0,0.0
2024-06-26T21:40:00,20240626214000,38.3,26.7,7.71,3.27,0.0,0.0
2024-06-26T21:50:00,20240626215000,38.4,26.6,7.71,3.5,0.0,0.0
2024-06-26T22:00:00,20240626220000,38.4,26.5,7.71,3.73,0.0,0.0
2024-06-26T22:10:00,20240626221000,38.5,26.4,7.75,3.73,0.0,0.0
2024-06-26T22:20:00,20240626222000,38.5,26.3,7.79,3.27,0.0,0.0
2024-06-26T22:30:00,20240626223000,38.8,26.3,7.84,2.81,0.0,0.0
2024-06-26T22:40:00,20240626224000,39.1,26.4,7.87,2.81,0.0,0.0
2024-06-26T22:50:00,20240626225000,39.3,26.5,7.7,2.91,0.0,0.0
2024-06-26T23:00:00,20240626230000,38.9,26.6,7.7,3.01,0.0,0.0
2024-06-26T23:10:00,20240626231000,38.4,26.6,7.93,3.01,0.0,0.0
2024-06-26T23:20:00,20240626232000,38.4,26.6,7.91,3.17,0.0,0.0
2024-06-26T23:30:00,20240626233000,38.4,26.6,7.9,3.34,0.0,0.0
2024-06-26T23:40:00,20240626234000,38.4,26.5,7.9,3.34,0.0,0.0
2024-06-26T23:50:00,20240626235000,38.5,26.5,7.9,3.23,0.0,0.0
2024-06-27T00:00:00,20240627000000,39.1,26.4,7.9,3.07,0.0,0.0
2024-06-27T00:10:00,20240627001000,39.5,26.4,7.9,3.07,0.0,0.0
2024-06-27T00:20:00,20240627002000,39.3,26.4,7.87,3.19,0.0,0.0
2024-06-27T00:30:00,20240627003000,39.2,26.3,7.83,3.37,0.0,0.0
2024-06-27T00:40:00,20240627004000,39.0,26.3,7.8,3.37,0.0,0.0
2024-06-27T00:50:00,20240627005000,38.8,26.3,7.8,3.36,0.0,0.0
2024-06-27T01:00:00,20240627010000,38.6,26.2,7.8,3.34,0.0,0.0
2024-06-27T01:10:00,20240627011000,38.4,26.2,7.8,3.34,0.0,0.0
2024-06-27T01:20:00,20240627012000,38.3,26.2,7.8,3.4,0.0,0.0
2024-06-27T01:30:00,20240627013000,39.1,26.1,7.8,3.5,0.0,0.0
2024-06-27T01:40:00,20240627014000,39.2,26.4,7.82,3.5,0.0,0.0
2024-06-27T01:50:00,20240627015000,38.7,26.4,7.84,3.09,0.0,0.0
2024-06-27T02:00:00,20240627020000,38.2,26.4,7.86,2.48,0.0,0.0
2024-06-27T02:10:00,20240627021000,37.9,26.4,7.89,2.48,0.0,0.0
2024-06-27T02:20:00,20240627022000,38.7,26.4,7.9,2.77,0.0,0.0
2024-06-27T02:30:00,20240627023000,38.7,26.3,7.9,3.21,0.0,0.0
2024-06-27T02:40:00,20240627024000,38.6,26.3,7.9,3.21,0.0,0.0
2024-06-27T02:50:00,20240627025000,38.2,26.3,7.9,3.1,0.0,0.0
2024-06-27T03:00:00,20240627030000,37.8,26.3,7.9,2.94,0.0,0.0
2024-06-27T03:10:00,20240627031000,37.0,26.3,7.9,2.94,0.0,0.0
2024-06-27T03:20:00,20240627032000,33.6,26.3,7.94,2.59,0.0,0.0
2024-06-27T03:30:00,20240627033000,31.3,26.3,8.03,2.06,0.0,0.0
2024-06-27T03:40:00,20240627034000,34.1,26.3,8.03,3.24,0.0,0.0
2024-06-27T03:50:00,20240627035000,36.2,26.2,7.77,7.77,0.0,0.0
2024-06-27T04:00:00,20240627040000,36.5,26.2,5.31,28.7,0.0,0.0
2024-06-27T04:10:00,20240627041000,35.3,26.2,4.99,92.2,0.0,0.0
2024-06-27T04:20:00,20240627042000,31.7,26.2,5.21,201.0,0.0,0.0
2024-06-27T04:30:00,20240627043000,29.8,26.2,5.4,308.0,0.0,0.0
2024-06-27T04:40:00,20240627044000,29.1,26.2,5.48,436.0,0.0,0.0
2024-06-27T04:50:00,20240627045000,31.8,26.2,5.56,579.0,0.0,0.0
2024-06-27T05:00:00,20240627050000,34.7,26.3,18.7,461.0,5429.0,4403.0
2024-06-27T05:10:00,20240627051000,35.7,27.4,26.8,479.0,9756.0,7979.0
2024-06-27T05:20:00,20240627052000,36.7,28.5,28.1,547.0,10776.0,8885.0
2024-06-27T05:30:00,20240627053000,37.2,29.3,39.7,514.0,17200.0,14305.0
2024-06-27T05:40:00,20240627054000,37.3,30.0,50.5,509.0,23660.0,19979.0
2024-06-27T05:50:00,20240627055000,37.4,30.6,62.7,510.0,30433.0,26099.0
2024-06-27T06:00:00,20240627060000,37.6,31.9,75.7,517.0,38016.0,33200.0
2024-06-27T06:10:00,20240627061000,38.1,33.2,87.9,556.0,46755.0,41712.0
2024-06-27T06:20:00,20240627062000,38.5,34.0,103.0,584.0,57435.0,52298.0
2024-06-27T06:30:00,20240627063000,38.9,36.7,125.0,570.0,70500.0,64715.0
2024-06-27T06:40:00,20240627064000,39.0,37.8,148.0,577.0,84781.0,78446.0
2024-06-27T06:50:00,20240627065000,39.0,38.5,171.0,579.0,98808.0,92145.0
2024-06-27T07:00:00,20240627070000,39.1,39.2,191.0,599.0,114088.0,107317.0
2024-06-27T07:10:00,20240627071000,39.1,40.3,215.0,600.0,129055.0,122375.0
2024-06-27T07:20:00,20240627072000,39.1,41.8,247.0,585.0,145979.0,138844.0
2024-06-27T07:30:00,20240627073000,39.2,43.3,276.0,582.0,161880.0,154165.0
2024-06-27T07:40:00,20240627074000,34.6,41.4,303.0,583.0,178513.0,170235.0
2024-06-27T07:50:00,20240627075000,31.8,42.5,334.0,578.0,195288.0,186486.0
2024-06-27T08:00:00,20240627080000,31.9,46.9,355.0,587.0,212811.0,203509.0
2024-06-27T08:10:00,20240627081000,32.0,51.0,384.0,583.0,227001.0,217329.0
2024-06-27T08:20:00,20240627082000,32.1,54.5,409.0,572.0,240288.0,230300.0
2024-06-27T08:30:00,20240627083000,32.2,55.4,426.0,568.0,246863.0,236747.0
2024-06-27T08:40:00,20240627084000,32.3,55.4,458.0,564.0,265838.0,255187.0
2024-06-27T08:50:00,20240627085000,32.4,55.4,475.0,571.0,277662.0,266556.0
2024-06-27T09:00:00,20240627090000,32.6,55.5,488.0,575.0,287457.0,275958.0
2024-06-27T09:10:00,20240627091000,32.9,55.5,520.0,558.0,299532.0,287551.0
2024-06-27T09:20:00,20240627092000,33.1,55.6,532.0,565.0,306440.0,294183.0
2024-06-27T09:30:00,20240627093000,33.4,55.4,546.0,562.0,315176.0,302569.0
2024-06-27T09:40:00,20240627094000,33.6,54.9,568.0,558.0,325332.0,312319.0
2024-06-27T09:50:00,20240627095000,33.8,54.9,590.0,553.0,336565.0,323095.0
2024-06-27T10:00:00,20240627100000,34.0,55.2,596.0,559.0,342206.0,328506.0
2024-06-27T10:10:00,20240627101000,34.3,55.4,609.0,554.0,349142.0,335176.0
2024-06-27T10:20:00,20240627102000,34.5,55.6,631.0,546.0,357565.0,343262.0
2024-06-27T10:30:00,20240627103000,34.8,55.6,644.0,549.0,364703.0,350115.0
2024-06-27T10:40:00,20240627104000,35.0,55.5,657.0,543.0,369183.0,354415.0
2024-06-27T10:50:00,20240627105000,35.3,55.3,658.0,549.0,372259.0,357369.0
2024-06-27T11:00:00,20240627110000,35.5,55.2,669.0,547.0,377357.0,362263.0
2024-06-27T11:10:00,20240627111000,35.8,55.1,673.0,554.0,384659.0,369272.0
2024-06-27T11:20:00,20240627112000,36.0,55.1,682.0,552.0,388189.0,372662.0
2024-06-27T11:30:00,20240627113000,36.2,55.0,680.0,554.0,390151.0,374543.0
2024-06-27T11:40:00,20240627114000,36.5,55.0,690.0,547.0,391421.0,375741.0
2024-06-27T11:50:00,20240627115000,36.7,55.0,684.0,551.0,391834.0,376123.0
2024-06-27T12:00:00,20240627120000,37.0,54.9,695.0,546.0,390320.0,374702.0
2024-06-27T12:10:00,20240627121000,37.2,54.9,690.0,548.0,389602.0,374017.0
2024-06-27T12:20:00,20240627122000,37.5,54.9,678.0,552.0,387875.0,372360.0
2024-06-27T12:30:00,20240627123000,37.7,54.9,693.0,536.0,386589.0,371126.0
2024-06-27T12:40:00,20240627124000,38.0,54.8,687.0,546.0,386228.0,370779.0
2024-06-27T12:50:00,20240627125000,38.2,54.8,666.0,555.0,382161.0,366874.0
2024-06-27T13:00:00,20240627130000,38.5,54.8,660.0,556.0,381291.0,366039.0
2024-06-27T13:10:00,20240627131000,38.7,54.8,666.0,547.0,374904.0,359907.0
2024-06-27T13:20:00,20240627132000,38.9,54.7,652.0,539.0,364859.0,350264.0
2024-06-27T13:30:00,20240627133000,39.0,54.7,652.0,550.0,367493.0,352794.0
2024-06-27T13:40:00,20240627134000,38.9,54.7,624.0,562.0,360557.0,346135.0
2024-06-27T13:50:00,20240627135000,38.7,54.6,599.0,560.0,345542.0,331720.0
2024-06-27T14:00:00,20240627140000,38.6,54.6,567.0,563.0,326706.0,313637.0
2024-06-27T14:10:00,20240627141000,38.5,54.6,552.0,562.0,318426.0,305689.0
2024-06-27T14:20:00,20240627142000,38.3,54.6,554.0,562.0,320270.0,307459.0
2024-06-27T14:30:00,20240627143000,38.2,54.6,549.0,560.0,315002.0,302402.0
2024-06-27T14:40:00,20240627144000,38.0,54.6,507.0,570.0,297604.0,285700.0
2024-06-27T14:50:00,20240627145000,37.9,54.6,465.0,583.0,277986.0,266820.0
2024-06-27T15:00:00,20240627150000,37.8,54.6,480.0,564.0,278584.0,267441.0
2024-06-27T15:10:00,20240627151000,37.6,54.6,440.0,572.0,256641.0,246274.0
2024-06-27T15:20:00,20240627152000,37.5,54.6,411.0,571.0,239545.0,229578.0
2024-06-27T15:30:00,20240627153000,37.4,54.6,395.0,572.0,231041.0,221269.0
2024-06-27T15:40:00,20240627154000,37.2,54.5,358.0,577.0,211484.0,202219.0
2024-06-27T15:50:00,20240627155000,37.1,54.4,340.0,580.0,201283.0,192303.0
2024-06-27T16:00:00,20240627160000,37.0,54.2,322.0,569.0,187076.0,178525.0
2024-06-27T16:10:00,20240627161000,36.8,54.1,302.0,581.0,178100.0,169836.0
2024-06-27T16:20:00,20240627162000,36.7,52.1,225.0,582.0,132147.0,125059.0
2024-06-27T16:30:00,20240627163000,36.5,47.9,157.0,580.0,91223.0,84741.0
2024-06-27T16:40:00,20240627164000,36.2,47.1,154.0,576.0,88799.0,82341.0
2024-06-27T16:50:00,20240627165000,35.8,48.0,190.0,556.0,107022.0,100298.0
2024-06-27T17:00:00,20240627170000,35.5,49.0,220.0,584.0,129589.0,122920.0
2024-06-27T17:10:00,20240627171000,35.2,50.4,210.0,585.0,123795.0,117096.0
2024-06-27T17:20:00,20240627172000,34.8,49.3,159.0,577.0,92766.0,86270.0
2024-06-27T17:30:00,20240627173000,34.5,47.2,116.0,554.0,64456.0,58918.0
2024-06-27T17:40:00,20240627174000,34.2,44.7,71.9,566.0,38933.0,34157.0
2024-06-27T17:50:00,20240627175000,33.8,41.9,55.7,524.0,28016.0,23897.0
2024-06-27T18:00:00,20240627180000,33.5,38.4,59.5,497.0,29351.0,25114.0
2024-06-27T18:10:00,20240627181000,33.2,35.6,69.6,499.0,34931.0,30271.0
2024-06-27T18:20:00,20240627182000,32.8,34.8,58.5,499.0,28695.0,24534.0
2024-06-27T18:30:00,20240627183000,32.5,34.0,38.7,498.0,17321.0,14418.0
2024-06-27T18:40:00,20240627184000,32.1,33.4,25.7,491.0,9429.0,7712.0
2024-06-27T18:50:00,20240627185000,31.9,33.0,17.5,467.0,5354.0,4336.0
2024-06-27T19:00:00,20240627190000,31.7,32.7,14.8,461.0,3642.0,2938.0
